accession	tier	bioproject	bait	bait_class	kmer_cov	known_phage_match	match_ref	qcov	identity	novelty
SRR25424199	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424199	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424199	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424200	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424200	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424200	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424201	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424201	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424201	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424202	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424202	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424202	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424203	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424203	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424203	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424204	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424204	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424204	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424205	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424205	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424205	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424206	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424206	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424206	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424207	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424207	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424207	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424208	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8573	no	-	-	-	novel (no known-phage match)
SRR25424209	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8573	no	-	-	-	novel (no known-phage match)
SRR25424210	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424210	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424210	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424211	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424211	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424211	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424212	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424212	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424212	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424213	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424213	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424213	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424214	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424214	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424214	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424215	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424215	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424215	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424216	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424216	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424216	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424217	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424217	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424217	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424218	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424218	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424218	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424219	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424219	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424219	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424220	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424220	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424220	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424221	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424221	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424221	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424222	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424222	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424222	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424223	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424223	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424223	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424224	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424224	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424224	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424225	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424225	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424225	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424226	E2	SRP451452	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25424226	E2	SRP451452	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25424226	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25424228	E2	SRP451452	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8573	no	-	-	-	novel (no known-phage match)
SRR25431019	E2	SRP101500	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7291	no	-	-	-	novel (no known-phage match)
SRR25500367	E2	SRP453069	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8735	no	-	-	-	novel (no known-phage match)
SRR25500367	E2	SRP453069	ECBAIT_1_0004_JUNCTION_02	junction	0.8247	no	-	-	-	novel (no known-phage match)
SRR25500368	E2	SRP453069	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8479	no	-	-	-	novel (no known-phage match)
SRR25500368	E2	SRP453069	ECBAIT_1_0004_JUNCTION_02	junction	0.8392	no	-	-	-	novel (no known-phage match)
SRR25599673	E2	SRP454469	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7744	no	-	-	-	novel (no known-phage match)
SRR25599674	E2	SRP454469	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7556	no	-	-	-	novel (no known-phage match)
SRR25599675	E2	SRP454469	ECBAIT_0_0000_JUNCTION_02	junction	0.733	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25599675	E2	SRP454469	ECBAIT_0_0052_JUNCTION_03	junction	0.7928	no	-	-	-	novel (no known-phage match)
SRR25599676	E2	SRP454469	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8316	no	-	-	-	novel (no known-phage match)
SRR25599677	E2	SRP454469	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8145	no	-	-	-	novel (no known-phage match)
SRR25599678	E2	SRP454469	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25599679	E2	SRP454469	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7778	no	-	-	-	novel (no known-phage match)
SRR25599679	E2	SRP454469	ECBAIT_10_0172_MEMBER_INTERIOR_01	member_interior	0.7658	no	-	-	-	novel (no known-phage match)
SRR25599679	E2	SRP454469	ECBAIT_1_0004_JUNCTION_01	junction	0.7093	no	-	-	-	novel (no known-phage match)
SRR25599682	E2	SRP454469	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7991	no	-	-	-	novel (no known-phage match)
SRR25599683	E2	SRP454469	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7556	no	-	-	-	novel (no known-phage match)
SRR25608257	E2	SRP454469	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.7538	no	-	-	-	novel (no known-phage match)
SRR25608257	E2	SRP454469	ECBAIT_1_0004_JUNCTION_02	junction	0.7351	no	-	-	-	novel (no known-phage match)
SRR25608258	E2	SRP454469	ECBAIT_0_0000_JUNCTION_02	junction	0.7773	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25608258	E2	SRP454469	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7513	no	-	-	-	novel (no known-phage match)
SRR25608258	E2	SRP454469	ECBAIT_10_0151_JUNCTION_03	junction	0.7474	yes	lambda_NC_001416.1	0.673	0.9316	known-phage-matched
SRR25608259	E2	SRP454469	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8291	no	-	-	-	novel (no known-phage match)
SRR25608260	E2	SRP454469	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8017	no	-	-	-	novel (no known-phage match)
SRR25608262	E2	SRP454469	ECBAIT_10_0002_JUNCTION_01	junction	0.7835	no	-	-	-	novel (no known-phage match)
SRR25608262	E2	SRP454469	ECBAIT_10_0002_JUNCTION_02	junction	0.7216	no	-	-	-	novel (no known-phage match)
SRR25608262	E2	SRP454469	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8573	no	-	-	-	novel (no known-phage match)
SRR25608263	E2	SRP454469	ECBAIT_1_0004_INTERIOR_MODULE_01	interior_module	0.7325	no	-	-	-	novel (no known-phage match)
SRR25608264	E2	SRP454469	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.7248	no	-	-	-	novel (no known-phage match)
SRR25608264	E2	SRP454469	ECBAIT_1_0004_JUNCTION_02	junction	0.767	no	-	-	-	novel (no known-phage match)
SRR25608266	E2	SRP454469	ECBAIT_0_0000_JUNCTION_02	junction	0.7454	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR25608266	E2	SRP454469	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7513	no	-	-	-	novel (no known-phage match)
SRR25608267	E2	SRP454469	ECBAIT_10_0002_JUNCTION_01	junction	0.7907	no	-	-	-	novel (no known-phage match)
SRR25608267	E2	SRP454469	ECBAIT_10_0002_JUNCTION_02	junction	0.7907	no	-	-	-	novel (no known-phage match)
SRR25608267	E2	SRP454469	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8573	no	-	-	-	novel (no known-phage match)
SRR25608268	E2	SRP454469	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8017	no	-	-	-	novel (no known-phage match)
SRR25608270	E2	SRP454469	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR25608271	E2	SRP454469	ECBAIT_1_0004_INTERIOR_MODULE_01	interior_module	0.7325	no	-	-	-	novel (no known-phage match)
SRR25608273	E2	SRP454469	ECBAIT_10_0002_JUNCTION_01	junction	0.7742	no	-	-	-	novel (no known-phage match)
SRR25608273	E2	SRP454469	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7769	no	-	-	-	novel (no known-phage match)
SRR25608274	E2	SRP454469	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8188	no	-	-	-	novel (no known-phage match)
SRR25608276	E2	SRP454469	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8838	no	-	-	-	novel (no known-phage match)
SRR25608277	E2	SRP454469	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8393	no	-	-	-	novel (no known-phage match)
SRR25828948	E2	SRP431762	ECBAIT_0_0052_JUNCTION_03	junction	0.8443	no	-	-	-	novel (no known-phage match)
SRR25828948	E2	SRP431762	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7752	no	-	-	-	novel (no known-phage match)
SRR25828951	E2	SRP431762	ECBAIT_10_0002_JUNCTION_01	junction	0.7268	no	-	-	-	novel (no known-phage match)
SRR25828951	E2	SRP431762	ECBAIT_10_0002_JUNCTION_02	junction	0.7588	no	-	-	-	novel (no known-phage match)
SRR25828951	E2	SRP431762	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR25828951	E2	SRP431762	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.9735	no	-	-	-	novel (no known-phage match)
SRR26036452	E2	SRP459613	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.7094	no	-	-	-	novel (no known-phage match)
SRR26036453	E2	SRP459613	ECBAIT_0_0000_JUNCTION_01	junction	0.8041	no	-	-	-	novel (no known-phage match)
SRR26036453	E2	SRP459613	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.8726	no	-	-	-	novel (no known-phage match)
SRR26036453	E2	SRP459613	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR26036454	E2	SRP459613	ECBAIT_0_0000_JUNCTION_01	junction	0.8041	no	-	-	-	novel (no known-phage match)
SRR26036454	E2	SRP459613	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.8427	no	-	-	-	novel (no known-phage match)
SRR26036454	E2	SRP459613	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR26036455	E2	SRP459613	ECBAIT_0_0000_JUNCTION_01	junction	0.8041	no	-	-	-	novel (no known-phage match)
SRR26036455	E2	SRP459613	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.8231	no	-	-	-	novel (no known-phage match)
SRR26036455	E2	SRP459613	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR26036456	E2	SRP459613	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.9735	no	-	-	-	novel (no known-phage match)
SRR26036457	E2	SRP459613	ECBAIT_0_0000_JUNCTION_01	junction	0.8041	no	-	-	-	novel (no known-phage match)
SRR26036457	E2	SRP459613	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR26036458	E2	SRP459613	ECBAIT_0_0000_JUNCTION_01	junction	0.8041	no	-	-	-	novel (no known-phage match)
SRR26036458	E2	SRP459613	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.8462	no	-	-	-	novel (no known-phage match)
SRR26036458	E2	SRP459613	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR26036471	E2	SRP459613	ECBAIT_0_0000_JUNCTION_01	junction	0.8031	no	-	-	-	novel (no known-phage match)
SRR26036471	E2	SRP459613	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	0.9538	no	-	-	-	novel (no known-phage match)
SRR26036472	E2	SRP459613	ECBAIT_0_0000_JUNCTION_01	junction	0.8041	no	-	-	-	novel (no known-phage match)
SRR26036472	E2	SRP459613	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.8462	no	-	-	-	novel (no known-phage match)
SRR26036472	E2	SRP459613	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR26036473	E2	SRP459613	ECBAIT_0_0000_JUNCTION_01	junction	0.8041	no	-	-	-	novel (no known-phage match)
SRR26036473	E2	SRP459613	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR26036474	E2	SRP459613	ECBAIT_0_0000_JUNCTION_01	junction	0.8041	no	-	-	-	novel (no known-phage match)
SRR26036474	E2	SRP459613	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.8556	no	-	-	-	novel (no known-phage match)
SRR26036474	E2	SRP459613	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR26036475	E2	SRP459613	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.9735	no	-	-	-	novel (no known-phage match)
SRR26036475	E2	SRP459613	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR26036476	E2	SRP459613	ECBAIT_0_0000_JUNCTION_01	junction	0.8041	no	-	-	-	novel (no known-phage match)
SRR26036476	E2	SRP459613	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR26036477	E2	SRP459613	ECBAIT_0_0000_JUNCTION_01	junction	0.8041	no	-	-	-	novel (no known-phage match)
SRR26036477	E2	SRP459613	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.8239	no	-	-	-	novel (no known-phage match)
SRR26036477	E2	SRP459613	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR26087471	E2	SRP461350	ECBAIT_0_0000_JUNCTION_02	junction	0.7495	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR26087471	E2	SRP461350	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8812	no	-	-	-	novel (no known-phage match)
SRR26203452	E2	SRP463646	ECBAIT_0_0000_JUNCTION_02	junction	0.8866	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR26203452	E2	SRP463646	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	0.9735	no	-	-	-	novel (no known-phage match)
SRR26203452	E2	SRP463646	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR26217378	E2	SRP161673	ECBAIT_0_0052_JUNCTION_01	junction	0.7103	no	-	-	-	novel (no known-phage match)
SRR26217378	E2	SRP161673	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8573	no	-	-	-	novel (no known-phage match)
SRR26358884	E2	SRP465800	ECBAIT_1_0026_JUNCTION_01	junction	0.8134	no	-	-	-	novel (no known-phage match)
SRR26358885	E2	SRP465800	ECBAIT_0_0046_JUNCTION_01	junction	0.9423	no	-	-	-	novel (no known-phage match)
SRR26358885	E2	SRP465800	ECBAIT_0_0046_MEMBER_INTERIOR_01	member_interior	0.9205	no	-	-	-	novel (no known-phage match)
SRR26358885	E2	SRP465800	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7778	no	-	-	-	novel (no known-phage match)
SRR26358886	E2	SRP465800	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR26358887	E2	SRP465800	ECBAIT_0_0000_JUNCTION_02	junction	0.866	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR26358887	E2	SRP465800	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR26358887	E2	SRP465800	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
SRR26358888	E2	SRP465800	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR26358889	E2	SRP465800	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR26358890	E2	SRP465800	ECBAIT_0_0000_JUNCTION_02	junction	0.9649	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
SRR26358890	E2	SRP465800	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR26358890	E2	SRP465800	ECBAIT_0_0014_JUNCTION_02	junction	0.9711	no	-	-	-	novel (no known-phage match)
SRR26358890	E2	SRP465800	ECBAIT_0_0014_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
SRR26358890	E2	SRP465800	ECBAIT_10_0172_MEMBER_INTERIOR_01	member_interior	0.7538	no	-	-	-	novel (no known-phage match)
SRR26358890	E2	SRP465800	ECBAIT_1_0004_JUNCTION_02	junction	0.8052	no	-	-	-	novel (no known-phage match)
SRR26358891	E2	SRP465800	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7154	no	-	-	-	novel (no known-phage match)
SRR26358891	E2	SRP465800	ECBAIT_10_0172_MEMBER_INTERIOR_01	member_interior	0.841	no	-	-	-	novel (no known-phage match)
