accession	tier	scientific_name	bioproject	n_baits_ge_0.7	baits_ge_0.7
SRR14514824	E2	Escherichia coli	SRP319559	5	ECBAIT_10_0002_MEMBER_INTERIOR_01:0.744;ECBAIT_10_0044_INTERIOR_MODULE_01:0.703;ECBAIT_10_0044_MEMBER_INTERIOR_01:0.811;ECBAIT_10_0178_INTERIOR_MODULE_01:0.700;ECBAIT_10_0178_JUNCTION_02:0.763
SRR14519415	E2	Escherichia coli	SRP319619	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:1.000
SRR14519419	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.832;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.717
SRR14519417	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:1.000
SRR14519420	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519423	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519429	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519428	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519431	E2	Escherichia coli	SRP319619	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.829;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.700
SRR14519432	E2	Escherichia coli	SRP319619	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519434	E2	Escherichia coli	SRP319619	3	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.845
SRR14519439	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519440	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519441	E2	Escherichia coli	SRP319619	3	ECBAIT_0_0052_JUNCTION_01:0.708;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:1.000
SRR14519446	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519445	E2	Escherichia coli	SRP319619	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519443	E2	Escherichia coli	SRP319619	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:1.000
SRR14519447	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519451	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519458	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519448	E2	Escherichia coli	SRP319619	3	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.845
SRR14519461	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.723
SRR14519467	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519471	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519473	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_JUNCTION_01:0.805;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000
SRR14519474	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519475	E2	Escherichia coli	SRP319619	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.763;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519477	E2	Escherichia coli	SRP319619	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.825;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519478	E2	Escherichia coli	SRP319619	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.758;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519480	E2	Escherichia coli	SRP319619	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.759;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519481	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519484	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519485	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519488	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519491	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519495	E2	Escherichia coli	SRP319619	3	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.881;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.845
SRR14519499	E2	Escherichia coli	SRP319619	5	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.829;ECBAIT_10_0002_MEMBER_INTERIOR_01:0.926;ECBAIT_10_0057_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.845
SRR14519501	E2	Escherichia coli	SRP319619	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.759;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519515	E2	Escherichia coli	SRP319619	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.825;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.881
SRR14519505	E2	Escherichia coli	SRP319619	3	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.802;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.845
SRR14519514	E2	Escherichia coli	SRP319619	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.759;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519517	E2	Escherichia coli	SRP319619	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.832
SRR14519523	E2	Escherichia coli	SRP319619	3	ECBAIT_0_0052_JUNCTION_01:0.722;ECBAIT_0_0052_JUNCTION_03:0.844;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519521	E2	Escherichia coli	SRP319619	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.829;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519524	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:1.000
SRR14519526	E2	Escherichia coli	SRP319619	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:1.000
SRR14519533	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519530	E2	Escherichia coli	SRP319619	4	ECBAIT_10_0002_JUNCTION_01:0.805;ECBAIT_10_0002_JUNCTION_02:0.869;ECBAIT_10_0002_MEMBER_INTERIOR_01:0.947;ECBAIT_10_0057_MEMBER_INTERIOR_01:1.000
SRR14519536	E2	Escherichia coli	SRP319619	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.829;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.828
SRR14519538	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519545	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519547	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519548	E2	Escherichia coli	SRP319619	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.857
SRR14519552	E2	Escherichia coli	SRP319619	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.832
SRR14519556	E2	Escherichia coli	SRP319619	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.832
SRR14519557	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:1.000
SRR14519559	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519562	E2	Escherichia coli	SRP319619	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.786;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14519564	E2	Escherichia coli	SRP319619	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14675524	E2	Escherichia coli	SRP321748	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.773
SRR14675523	E2	Escherichia coli	SRP321748	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.856
SRR14675525	E2	Escherichia coli	SRP321748	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.831
SRR14681353	E2	Escherichia coli	SRP321818	3	ECBAIT_0_0000_JUNCTION_02:0.718;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.831;ECBAIT_10_0151_JUNCTION_03:0.810
SRR14681362	E2	Escherichia coli	SRP321818	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.729
SRR14681358	E2	Escherichia coli	SRP321818	1	ECBAIT_10_0151_MEMBER_INTERIOR_01:0.936
SRR14681363	E2	Escherichia coli	SRP321818	3	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.725;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.733
SRR14681364	E2	Escherichia coli	SRP321818	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.729
SRR14681365	E2	Escherichia coli	SRP321818	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.729
SRR14681369	E2	Escherichia coli	SRP321818	4	ECBAIT_0_0000_JUNCTION_02:0.730;ECBAIT_0_0052_JUNCTION_03:0.805;ECBAIT_10_0057_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0151_JUNCTION_03:0.861
SRR14681374	E2	Escherichia coli	SRP321818	4	ECBAIT_0_0000_JUNCTION_02:0.933;ECBAIT_0_0000_MEMBER_INTERIOR_01:1.000;ECBAIT_0_0052_JUNCTION_03:0.844;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.775
SRR14681376	E2	Escherichia coli	SRP321818	2	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.878;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.717
SRR14681379	E2	Escherichia coli	SRP321818	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.857
SRR14681378	E2	Escherichia coli	SRP321818	2	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.947;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.717
SRR14681381	E2	Escherichia coli	SRP321818	3	ECBAIT_0_0000_INTERIOR_MODULE_01:0.732;ECBAIT_0_0000_JUNCTION_02:0.965;ECBAIT_0_0000_MEMBER_INTERIOR_01:1.000
SRR14681386	E2	Escherichia coli	SRP321818	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.775
SRR14681390	E2	Escherichia coli	SRP321818	4	ECBAIT_0_0000_INTERIOR_MODULE_01:0.724;ECBAIT_0_0000_JUNCTION_02:0.965;ECBAIT_0_0000_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14681396	E2	Escherichia coli	SRP321818	3	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.804;ECBAIT_10_0151_JUNCTION_03:0.746;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.705
SRR14681399	E2	Escherichia coli	SRP321818	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.857
SRR14681401	E2	Escherichia coli	SRP321818	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:1.000
SRR14681402	E2	Escherichia coli	SRP321818	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.828
SRR14681405	E2	Escherichia coli	SRP321818	3	ECBAIT_10_0002_JUNCTION_01:0.703;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.947;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.717
SRR14681406	E2	Escherichia coli	SRP321818	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.828
SRR14681409	E2	Escherichia coli	SRP321818	5	ECBAIT_0_0000_JUNCTION_02:0.908;ECBAIT_0_0000_MEMBER_INTERIOR_01:1.000;ECBAIT_0_0052_JUNCTION_01:0.714;ECBAIT_0_0052_JUNCTION_03:0.844;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.775
SRR14681411	E2	Escherichia coli	SRP321818	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.857
SRR14681413	E2	Escherichia coli	SRP321818	4	ECBAIT_0_0054_MEMBER_INTERIOR_01:0.701;ECBAIT_10_0002_MEMBER_INTERIOR_01:0.920;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855;ECBAIT_1_0026_JUNCTION_01:0.812
SRR14681415	E2	Escherichia coli	SRP321818	2	ECBAIT_0_0046_MEMBER_INTERIOR_01:0.809;ECBAIT_1_0004_JUNCTION_02:0.716
SRR14681418	E2	Escherichia coli	SRP321818	3	ECBAIT_10_0002_MEMBER_INTERIOR_01:0.920;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.862;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.872
SRR14681420	E2	Escherichia coli	SRP321818	3	ECBAIT_10_0002_MEMBER_INTERIOR_01:0.920;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.857;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.872
SRR14681421	E2	Escherichia coli	SRP321818	3	ECBAIT_10_0002_MEMBER_INTERIOR_01:0.920;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.862;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.872
SRR14681424	E2	Escherichia coli	SRP321818	4	ECBAIT_0_0000_INTERIOR_MODULE_01:0.724;ECBAIT_0_0000_JUNCTION_02:0.965;ECBAIT_0_0000_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14681425	E2	Escherichia coli	SRP321818	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.804
SRR14681432	E2	Escherichia coli	SRP321818	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.974
SRR14681438	E2	Escherichia coli	SRP321818	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.830
SRR14681440	E2	Escherichia coli	SRP321818	1	ECBAIT_0_0000_MEMBER_INTERIOR_01:0.797
SRR14681444	E2	Escherichia coli	SRP321818	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.748
SRR14681447	E2	Escherichia coli	SRP321818	4	ECBAIT_0_0054_MEMBER_INTERIOR_01:0.701;ECBAIT_10_0002_MEMBER_INTERIOR_01:0.920;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855;ECBAIT_1_0026_JUNCTION_01:0.812
SRR14681450	E2	Escherichia coli	SRP321818	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.729
SRR14681453	E2	Escherichia coli	SRP321818	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:1.000
SRR14681455	E2	Escherichia coli	SRP321818	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:0.920;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.744
SRR14681462	E2	Escherichia coli	SRP321818	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.775
SRR14763817	E2	Escherichia coli	SRP323304	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.832
SRR14763819	E2	Escherichia coli	SRP323304	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14763818	E2	Escherichia coli	SRP323304	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.829;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR14763820	E2	Escherichia coli	SRP323304	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:1.000
SRR14763821	E2	Escherichia coli	SRP323304	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR15054633	E2	Escherichia coli	SRP265469	2	ECBAIT_0_0046_MEMBER_INTERIOR_01:0.759;ECBAIT_1_0022_JUNCTION_03:0.745
SRR15054628	E2	Escherichia coli	SRP265469	4	ECBAIT_0_0000_INTERIOR_MODULE_01:0.724;ECBAIT_0_0000_JUNCTION_02:0.722;ECBAIT_0_0000_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
SRR15054641	E2	Escherichia coli	SRP265469	4	ECBAIT_0_0000_INTERIOR_MODULE_01:0.724;ECBAIT_0_0000_JUNCTION_02:0.965;ECBAIT_0_0000_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.802
SRR15054650	E2	Escherichia coli	SRP265469	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.853
SRR15055275	E2	Escherichia coli	SRP265469	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.709
SRR1509643	E2	Escherichia coli O157:H7 str. EDL933	SRP044166	3	ECBAIT_0_0000_JUNCTION_01:0.804;ECBAIT_10_0002_MEMBER_INTERIOR_01:0.846;ECBAIT_10_0044_MEMBER_INTERIOR_01:1.000
SRR15102826	E2	Escherichia coli	SRP308333	2	ECBAIT_0_0000_JUNCTION_02:0.760;ECBAIT_1_0004_JUNCTION_02:0.756
SRR15102828	E2	Escherichia coli	SRP308333	2	ECBAIT_0_0000_JUNCTION_02:0.705;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.857
SRR15102856	E2	Escherichia coli	SRP308333	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.828
SRR15102997	E2	Escherichia coli	SRP308333	4	ECBAIT_0_0059_JUNCTION_01:0.872;ECBAIT_0_0059_JUNCTION_02:0.754;ECBAIT_0_0059_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.802
SRR15103002	E2	Escherichia coli	SRP308333	1	ECBAIT_10_0151_MEMBER_INTERIOR_01:0.721
SRR15249486	E2	Escherichia coli	SRP161673	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.773
SRR15277995	E2	Escherichia coli O157:H7	SRP330217	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:0.846;ECBAIT_10_0044_MEMBER_INTERIOR_01:0.974
SRR15277998	E2	Escherichia coli O157:H7	SRP330217	4	ECBAIT_0_0000_JUNCTION_01:0.970;ECBAIT_10_0002_MEMBER_INTERIOR_01:0.974;ECBAIT_10_0044_INTERIOR_MODULE_01:0.883;ECBAIT_10_0044_MEMBER_INTERIOR_01:0.814
SRR15277999	E2	Escherichia coli O157:H7	SRP330217	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:0.846;ECBAIT_10_0044_MEMBER_INTERIOR_01:0.974
SRR15311801	E2	Escherichia coli	SRP330663	2	ECBAIT_0_0000_JUNCTION_02:0.730;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.708
SRR15311803	E2	Escherichia coli	SRP330663	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.756
SRR15372341	E2	Escherichia coli	SRP041719	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.775
SRR15311802	E2	Escherichia coli	SRP330663	2	ECBAIT_0_0000_JUNCTION_02:0.768;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.857
SRR15600648	E2	Escherichia coli O157:H7	SRP330217	1	ECBAIT_10_0044_MEMBER_INTERIOR_01:0.974
SRR15600649	E2	Escherichia coli O157:H7	SRP330217	1	ECBAIT_10_0044_MEMBER_INTERIOR_01:0.974
SRR15600650	E2	Escherichia coli O157:H7	SRP330217	1	ECBAIT_10_0044_MEMBER_INTERIOR_01:0.974
SRR1562082	E2	Escherichia coli	SRP045928	1	ECBAIT_0_0067_MEMBER_INTERIOR_01:0.705
SRR15600651	E2	Escherichia coli O157:H7	SRP330217	3	ECBAIT_10_0002_MEMBER_INTERIOR_01:0.974;ECBAIT_10_0044_INTERIOR_MODULE_01:0.731;ECBAIT_10_0044_MEMBER_INTERIOR_01:0.715
SRR15670930	E2	Escherichia coli	SRP101500	3	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.777;ECBAIT_10_0151_JUNCTION_03:0.865;ECBAIT_1_0004_JUNCTION_01:0.703
SRR15686316	E2	Escherichia coli	SRP335188	13	ECBAIT_0_0000_JUNCTION_02:0.794;ECBAIT_0_0014_MEMBER_INTERIOR_01:0.727;ECBAIT_0_0046_MEMBER_INTERIOR_01:0.823;ECBAIT_0_0051_MEMBER_INTERIOR_01:0.787;ECBAIT_0_0052_JUNCTION_01:0.786;ECBAIT_0_0059_JUNCTION_01:0.846;ECBAIT_0_0059_JUNCTION_02:0.845;ECBAIT_0_0059_JUNCTION_03:0.726;ECBAIT_0_0059_MEMBER_INTERIOR_01:1.000;ECBAIT_1_0004_JUNCTION_01:0.767;ECBAIT_1_0022_JUNCTION_03:0.897;ECBAIT_1_0022_MEMBER_INTERIOR_01:0.721;ECBAIT_1_0026_MEMBER_INTERIOR_01:0.712
SRR15686317	E2	Escherichia coli	SRP335188	7	ECBAIT_0_0046_JUNCTION_02:0.800;ECBAIT_0_0046_MEMBER_INTERIOR_01:0.802;ECBAIT_0_0052_JUNCTION_01:0.717;ECBAIT_0_0052_JUNCTION_03:0.761;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.775;ECBAIT_1_0004_JUNCTION_01:0.733;ECBAIT_1_0026_MEMBER_INTERIOR_01:0.733
SRR15686318	E2	Escherichia coli	SRP335188	8	ECBAIT_0_0046_JUNCTION_02:0.864;ECBAIT_0_0046_MEMBER_INTERIOR_01:0.802;ECBAIT_0_0052_JUNCTION_01:0.758;ECBAIT_0_0052_JUNCTION_03:0.817;ECBAIT_0_0059_JUNCTION_01:0.714;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.802;ECBAIT_1_0004_JUNCTION_01:0.733;ECBAIT_1_0026_MEMBER_INTERIOR_01:0.733
SRR15686319	E2	Escherichia coli	SRP335188	16	ECBAIT_0_0000_JUNCTION_02:0.762;ECBAIT_0_0014_MEMBER_INTERIOR_01:0.753;ECBAIT_0_0046_JUNCTION_02:0.738;ECBAIT_0_0046_MEMBER_INTERIOR_01:0.779;ECBAIT_0_0059_JUNCTION_01:0.837;ECBAIT_0_0059_JUNCTION_02:0.845;ECBAIT_0_0059_JUNCTION_03:0.726;ECBAIT_0_0059_MEMBER_INTERIOR_01:0.974;ECBAIT_0_0067_JUNCTION_02:0.761;ECBAIT_0_0091_JUNCTION_03:0.850;ECBAIT_0_0091_MEMBER_INTERIOR_01:1.000;ECBAIT_0_0094_MEMBER_INTERIOR_01:0.858;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.804;ECBAIT_1_0004_JUNCTION_01:0.787;ECBAIT_1_0022_JUNCTION_02:0.701;ECBAIT_1_0022_MEMBER_INTERIOR_01:0.874
SRR15686320	E2	Escherichia coli	SRP335188	14	ECBAIT_0_0000_JUNCTION_02:0.741;ECBAIT_0_0014_MEMBER_INTERIOR_01:0.789;ECBAIT_0_0046_JUNCTION_02:0.730;ECBAIT_0_0046_MEMBER_INTERIOR_01:0.820;ECBAIT_0_0051_MEMBER_INTERIOR_01:0.996;ECBAIT_0_0052_JUNCTION_03:0.783;ECBAIT_0_0059_JUNCTION_01:0.828;ECBAIT_0_0059_JUNCTION_02:0.767;ECBAIT_0_0059_JUNCTION_03:0.788;ECBAIT_0_0059_MEMBER_INTERIOR_01:0.963;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.767;ECBAIT_1_0004_JUNCTION_01:0.795;ECBAIT_1_0022_JUNCTION_03:0.897;ECBAIT_1_0026_MEMBER_INTERIOR_01:0.729
