accession	tier	scientific_name	bioproject	s3_url	zst_sha256	bait	kmer_cov	qcov	identity	contig	contig_len	target_span	strand	cigar	classification	ntm_strict_rule
SRR31540357	E2	Escherichia coli	SRP500352	https://s3.amazonaws.com/logan-pub/c/SRR31540357/SRR31540357.contigs.fa.zst	52e9939a83698ae5cc5a5f2983c0ec4fb7038291bfe37afd9bc9e01d7cf5a0b7	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8684	0.9742	0.9973	SRR31540357_457	1401	0-1127	+	100=1X758=1X195=1X71=	near-complete analogue	False
SRR31540358	E2	Escherichia coli	SRP500352	https://s3.amazonaws.com/logan-pub/c/SRR31540358/SRR31540358.contigs.fa.zst	7949a3cfab8951fa12bf88c589c719316aa6388d0f628cd512296e76dcfc2d3b	ECBAIT_10_0002_MEMBER_INTERIOR_01	1.0	1.0	1.0	SRR31540358_153	7536	776-1976	+	1200=	near-complete analogue	False
SRR31540358	E2	Escherichia coli	SRP500352	https://s3.amazonaws.com/logan-pub/c/SRR31540358/SRR31540358.contigs.fa.zst	7949a3cfab8951fa12bf88c589c719316aa6388d0f628cd512296e76dcfc2d3b	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8547	1.0	0.9942	SRR31540358_154	12119	2093-3293	-	71=1X112=1X2=1X79=1X758=1X100=1X60=1X11=	near-complete analogue	False
SRR31564833	E2	Escherichia coli	SRP511146	https://s3.amazonaws.com/logan-pub/c/SRR31564833/SRR31564833.contigs.fa.zst	8d66afc13c0f173362b39f00776a9fa748b8d10c7f71a187111403ebc7af80e7	ECBAIT_0_0014_JUNCTION_02	0.732	1.0	0.994	SRR31564833_341	1238	524-1026	-	8=1X127=1X121=1X243=	junction/synteny supported	False
SRR31564840	E2	Escherichia coli	SRP511146	https://s3.amazonaws.com/logan-pub/c/SRR31564840/SRR31564840.contigs.fa.zst	31dff046e79a53cb558bd907f4d94438a1565bcb979fdc303bfe070443e6cc76	ECBAIT_0_0000_JUNCTION_02	0.7072	0.981	0.9875	SRR31564840_692	519	0-481	-	70=1X9=1X2=1X10=1X74=1X285=1X25=	near-complete analogue	False
SRR31564840	E2	Escherichia coli	SRP511146	https://s3.amazonaws.com/logan-pub/c/SRR31564840/SRR31564840.contigs.fa.zst	31dff046e79a53cb558bd907f4d94438a1565bcb979fdc303bfe070443e6cc76	ECBAIT_0_0046_JUNCTION_01	0.7278	1.0	0.998	SRR31564840_1056	19314	1570-2070	-	25=1X474=	near-complete analogue	False
SRR31564840	E2	Escherichia coli	SRP511146	https://s3.amazonaws.com/logan-pub/c/SRR31564840/SRR31564840.contigs.fa.zst	31dff046e79a53cb558bd907f4d94438a1565bcb979fdc303bfe070443e6cc76	ECBAIT_0_0046_MEMBER_INTERIOR_01	0.894	1.0	0.9967	SRR31564840_1056	19314	944-2144	-	161=1X375=1X113=1X477=1X70=	near-complete analogue	False
SRR31564840	E2	Escherichia coli	SRP511146	https://s3.amazonaws.com/logan-pub/c/SRR31564840/SRR31564840.contigs.fa.zst	31dff046e79a53cb558bd907f4d94438a1565bcb979fdc303bfe070443e6cc76	ECBAIT_10_0002_MEMBER_INTERIOR_01	0.7	1.0	0.9892	SRR31564840_2114	3629	675-1875	+	61=1X6=1X242=1X71=1X75=1X70=1X53=1X2=1X56=1X133=1X286=1X47=1X32=1X53=	near-complete analogue	False
SRR31564840	E2	Escherichia coli	SRP511146	https://s3.amazonaws.com/logan-pub/c/SRR31564840/SRR31564840.contigs.fa.zst	31dff046e79a53cb558bd907f4d94438a1565bcb979fdc303bfe070443e6cc76	ECBAIT_10_0044_INTERIOR_MODULE_01	0.7094	0.9617	0.996	SRR31564840_405	9877	8036-8536	-	92=1X50=1X356=	near-complete analogue	False
SRR31564840	E2	Escherichia coli	SRP511146	https://s3.amazonaws.com/logan-pub/c/SRR31564840/SRR31564840.contigs.fa.zst	31dff046e79a53cb558bd907f4d94438a1565bcb979fdc303bfe070443e6cc76	ECBAIT_10_0044_MEMBER_INTERIOR_01	0.8248	1.0	0.9917	SRR31564840_1015	13402	1773-2973	+	544=1X48=2X80=1X66=1X14=1X162=1X1=2X50=1X225=	near-complete analogue	False
SRR31564840	E2	Escherichia coli	SRP511146	https://s3.amazonaws.com/logan-pub/c/SRR31564840/SRR31564840.contigs.fa.zst	31dff046e79a53cb558bd907f4d94438a1565bcb979fdc303bfe070443e6cc76	ECBAIT_1_0022_JUNCTION_03	0.8062	1.0	0.996	SRR31564840_1527	18845	2662-3162	+	7=1X68=1X423=	near-complete analogue	False
SRR31666668	E2	Escherichia coli	SRP265469	https://s3.amazonaws.com/logan-pub/c/SRR31666668/SRR31666668.contigs.fa.zst	00f6afb4f1cfa7f44be65a66c2036070688103c96d1158810cd814aa67b5605c	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8547	1.0	0.9942	SRR31666668_345	1955	744-1944	-	71=1X112=1X2=1X79=1X758=1X100=1X60=1X11=	module-only homology	False
SRR31666669	E2	Escherichia coli	SRP265469	https://s3.amazonaws.com/logan-pub/c/SRR31666669/SRR31666669.contigs.fa.zst	c3568413f47c58f8d62beb116badd259fe0ee7bbe5a6b37e369883133000c88d	ECBAIT_0_0000_JUNCTION_02	0.7938	0.909	0.9976	SRR31666669_581	2419	1937-2358	+	25=1X395=	near-complete analogue	False
SRR31666669	E2	Escherichia coli	SRP265469	https://s3.amazonaws.com/logan-pub/c/SRR31666669/SRR31666669.contigs.fa.zst	c3568413f47c58f8d62beb116badd259fe0ee7bbe5a6b37e369883133000c88d	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8282	1.0	0.9926	SRR31666669_706	411	4-411	+	11=1X60=1X100=1X233=	near-complete analogue	False
SRR31666685	E2	Escherichia coli	SRP265469	https://s3.amazonaws.com/logan-pub/c/SRR31666685/SRR31666685.contigs.fa.zst	93ed17a66ef0e8838ab31b7793bc04363e9d304d83bfc3d2057889d5b2bf0333	ECBAIT_10_0172_MEMBER_INTERIOR_01	0.7077	1.0	0.9875	SRR31666685_206	13829	3321-4521	+	64=1X56=1X11=1X53=1X11=1X8=1X17=1X95=1X20=1X20=1X71=1X108=2X195=1X131=1X325=	module-only homology	False
SRR31736492	E2	Escherichia coli	SRP551794	https://s3.amazonaws.com/logan-pub/c/SRR31736492/SRR31736492.contigs.fa.zst	e6a41943d2db09381f4c865326f0ad40ec7d3c7b1b5a2050d472aeadd214cb2f	ECBAIT_0_0067_MEMBER_INTERIOR_01	0.7051	1.0	0.9792	SRR31736492_301	8839	3760-4960	-	19=1X17=1X2=2X1=1X5=1X3=1X46=1X38=1X15=1X4=1X5=1X2=1X20=1X16=1X9=1X5=1X17=1X38=1X17=1X17=1X11=1X5=1X17=1X823=1X23=	module-only homology	False
SRR31736493	E2	Escherichia coli	SRP551794	https://s3.amazonaws.com/logan-pub/c/SRR31736493/SRR31736493.contigs.fa.zst	51a0c1e4fe07a519d5060580324fd9a61c33de33aa0e74c46efe7b4824c0de64	ECBAIT_0_0067_MEMBER_INTERIOR_01	0.7051	1.0	0.9792	SRR31736493_191	8839	3879-5079	+	23=1X823=1X17=1X5=1X11=1X17=1X17=1X38=1X17=1X5=1X9=1X16=1X20=1X2=1X5=1X4=1X15=1X38=1X46=1X3=1X5=1X1=2X2=1X17=1X19=	module-only homology	False
SRR31736494	E2	Escherichia coli	SRP551794	https://s3.amazonaws.com/logan-pub/c/SRR31736494/SRR31736494.contigs.fa.zst	96eb22f8a5d7a2f3b922470922dddc5b4c8dc6a2996fd7cef5016cc12eb79548	ECBAIT_0_0067_MEMBER_INTERIOR_01	0.7051	1.0	0.9792	SRR31736494_355	8839	3879-5079	+	23=1X823=1X17=1X5=1X11=1X17=1X17=1X38=1X17=1X5=1X9=1X16=1X20=1X2=1X5=1X4=1X15=1X38=1X46=1X3=1X5=1X1=2X2=1X17=1X19=	module-only homology	False
SRR31736495	E2	Escherichia coli	SRP551794	https://s3.amazonaws.com/logan-pub/c/SRR31736495/SRR31736495.contigs.fa.zst	460907fbd76dffaf7a8ba210e914f0a4eb21ccb97bb491800a9b98a13950527c	ECBAIT_1_0004_JUNCTION_01	0.7351	0.962	0.986	SRR31736495_136	15539	2817-3316	+	92=1I25=1X8=1X3=1X26=1X147=1X50=1X142=	junction/synteny supported	False
SRR31736496	E2	Escherichia coli	SRP551794	https://s3.amazonaws.com/logan-pub/c/SRR31736496/SRR31736496.contigs.fa.zst	4b270b25d833c6975303b85a46b78ad7aa31688afe39673a4ac06e8a6e38680a	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.7556	1.0	0.9911	SRR31736496_179	801	0-790	-	220=1X92=1X104=2X151=1X145=1X60=1X11=	module-only homology	False
SRR31736497	E2	Escherichia coli	SRP551794	https://s3.amazonaws.com/logan-pub/c/SRR31736497/SRR31736497.contigs.fa.zst	1120716d16b9830a328bf279411c25f1f78b69fc80fb55541fc4407952bf7cc4	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.7556	1.0	0.9912	SRR31736497_625	803	0-792	-	222=1X92=1X104=2X151=1X145=1X60=1X11=	module-only homology	False
SRR31768880	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768880/SRR31768880.contigs.fa.zst	7f4b9a1285cd37deff1f45abe0f7447f974d86b3e566779a2d808ccf4cd99eef	ECBAIT_0_0059_JUNCTION_01	0.7732	0.951	0.991	SRR31768880_33	18326	4368-4810	+	12=1X20=1X17=1X63=1X326=	near-complete analogue	False
SRR31768880	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768880/SRR31768880.contigs.fa.zst	7f4b9a1285cd37deff1f45abe0f7447f974d86b3e566779a2d808ccf4cd99eef	ECBAIT_0_0059_JUNCTION_02	0.8227	1.0	0.998	SRR31768880_33	18326	3363-3863	+	410=1X89=	near-complete analogue	False
SRR31768880	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768880/SRR31768880.contigs.fa.zst	7f4b9a1285cd37deff1f45abe0f7447f974d86b3e566779a2d808ccf4cd99eef	ECBAIT_0_0059_JUNCTION_03	0.8546	1.0	1.0	SRR31768880_33	18326	1363-1864	+	501=	near-complete analogue	False
SRR31768880	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768880/SRR31768880.contigs.fa.zst	7f4b9a1285cd37deff1f45abe0f7447f974d86b3e566779a2d808ccf4cd99eef	ECBAIT_0_0059_MEMBER_INTERIOR_01	0.7564	1.0	0.9867	SRR31768880_33	18326	12994-14194	+	10=1X126=1X266=1X484=2X41=1X64=2X5=1X32=1X56=1X2=1X17=1X56=1X4=2X21=	near-complete analogue	False
SRR31768880	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768880/SRR31768880.contigs.fa.zst	7f4b9a1285cd37deff1f45abe0f7447f974d86b3e566779a2d808ccf4cd99eef	ECBAIT_10_0002_MEMBER_INTERIOR_01	0.841	1.0	0.995	SRR31768880_13	6935	776-1976	+	227=1X73=1X228=1X288=1X78=1X247=1X53=	near-complete analogue	False
SRR31768880	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768880/SRR31768880.contigs.fa.zst	7f4b9a1285cd37deff1f45abe0f7447f974d86b3e566779a2d808ccf4cd99eef	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8154	1.0	0.9925	SRR31768880_476	1369	4-1204	+	11=1X345=1X12=1X105=1X43=1X4=1X43=1X362=1X195=1X71=	near-complete analogue	False
SRR31768881	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768881/SRR31768881.contigs.fa.zst	300e00d9d107e422fe91ad8190f409aa55c56e7755829cc0d65cde32f3a4eb89	ECBAIT_0_0059_JUNCTION_01	0.7732	0.951	0.991	SRR31768881_33	7616	4027-4469	+	12=1X20=1X17=1X63=1X326=	near-complete analogue	False
SRR31768881	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768881/SRR31768881.contigs.fa.zst	300e00d9d107e422fe91ad8190f409aa55c56e7755829cc0d65cde32f3a4eb89	ECBAIT_0_0059_JUNCTION_02	0.8227	1.0	0.998	SRR31768881_33	7616	3022-3522	+	410=1X89=	near-complete analogue	False
SRR31768881	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768881/SRR31768881.contigs.fa.zst	300e00d9d107e422fe91ad8190f409aa55c56e7755829cc0d65cde32f3a4eb89	ECBAIT_0_0059_JUNCTION_03	0.8546	1.0	1.0	SRR31768881_33	7616	1022-1523	+	501=	near-complete analogue	False
SRR31768881	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768881/SRR31768881.contigs.fa.zst	300e00d9d107e422fe91ad8190f409aa55c56e7755829cc0d65cde32f3a4eb89	ECBAIT_0_0059_MEMBER_INTERIOR_01	0.7564	1.0	0.9867	SRR31768881_16	9224	3892-5092	+	10=1X126=1X266=1X484=2X41=1X64=2X5=1X32=1X56=1X2=1X17=1X56=1X4=2X21=	near-complete analogue	False
SRR31768881	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768881/SRR31768881.contigs.fa.zst	300e00d9d107e422fe91ad8190f409aa55c56e7755829cc0d65cde32f3a4eb89	ECBAIT_10_0002_MEMBER_INTERIOR_01	0.841	1.0	0.995	SRR31768881_37	6935	4959-6159	-	53=1X247=1X78=1X288=1X228=1X73=1X227=	near-complete analogue	False
SRR31768881	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768881/SRR31768881.contigs.fa.zst	300e00d9d107e422fe91ad8190f409aa55c56e7755829cc0d65cde32f3a4eb89	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.7709	1.0	0.9891	SRR31768881_851	1367	4-1202	+	11=1X206=1X151=2X104=1X43=1X4=1X43=1X362=1X107=2I1X85=1X71=	near-complete analogue	False
SRR31768882	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768882/SRR31768882.contigs.fa.zst	f525989fa10b5aca7f695c91d0fddf57e9c29131e5293cf540e88cb493e69f01	ECBAIT_0_0059_JUNCTION_01	0.7732	0.951	0.991	SRR31768882_30	18326	4368-4810	+	12=1X20=1X17=1X63=1X326=	near-complete analogue	False
SRR31768882	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768882/SRR31768882.contigs.fa.zst	f525989fa10b5aca7f695c91d0fddf57e9c29131e5293cf540e88cb493e69f01	ECBAIT_0_0059_JUNCTION_02	0.8227	1.0	0.998	SRR31768882_30	18326	3363-3863	+	410=1X89=	near-complete analogue	False
SRR31768882	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768882/SRR31768882.contigs.fa.zst	f525989fa10b5aca7f695c91d0fddf57e9c29131e5293cf540e88cb493e69f01	ECBAIT_0_0059_JUNCTION_03	0.8546	1.0	1.0	SRR31768882_30	18326	1363-1864	+	501=	near-complete analogue	False
SRR31768882	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768882/SRR31768882.contigs.fa.zst	f525989fa10b5aca7f695c91d0fddf57e9c29131e5293cf540e88cb493e69f01	ECBAIT_0_0059_MEMBER_INTERIOR_01	0.7564	1.0	0.9867	SRR31768882_30	18326	12994-14194	+	10=1X126=1X266=1X484=2X41=1X64=2X5=1X32=1X56=1X2=1X17=1X56=1X4=2X21=	near-complete analogue	False
SRR31768882	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768882/SRR31768882.contigs.fa.zst	f525989fa10b5aca7f695c91d0fddf57e9c29131e5293cf540e88cb493e69f01	ECBAIT_10_0002_MEMBER_INTERIOR_01	0.841	1.0	0.995	SRR31768882_253	6935	776-1976	+	227=1X73=1X228=1X288=1X78=1X247=1X53=	near-complete analogue	False
SRR31768882	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768882/SRR31768882.contigs.fa.zst	f525989fa10b5aca7f695c91d0fddf57e9c29131e5293cf540e88cb493e69f01	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.7795	0.9992	0.961	SRR31768882_256	1113	0-948	+	142=31I82=1X43=1X4=1X43=1X362=1X195=1X71=	near-complete analogue	False
SRR31768883	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768883/SRR31768883.contigs.fa.zst	b7df197bffe1f0449574c7db4682bbbcbdec5e2a1eade64deff1695570fa2b38	ECBAIT_0_0059_JUNCTION_01	0.7732	0.951	0.991	SRR31768883_10	50291	4368-4810	+	12=1X20=1X17=1X63=1X326=	near-complete analogue	False
SRR31768883	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768883/SRR31768883.contigs.fa.zst	b7df197bffe1f0449574c7db4682bbbcbdec5e2a1eade64deff1695570fa2b38	ECBAIT_0_0059_JUNCTION_02	0.8227	1.0	0.998	SRR31768883_10	50291	3363-3863	+	410=1X89=	near-complete analogue	False
SRR31768883	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768883/SRR31768883.contigs.fa.zst	b7df197bffe1f0449574c7db4682bbbcbdec5e2a1eade64deff1695570fa2b38	ECBAIT_0_0059_JUNCTION_03	0.8546	1.0	1.0	SRR31768883_10	50291	1363-1864	+	501=	near-complete analogue	False
SRR31768883	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768883/SRR31768883.contigs.fa.zst	b7df197bffe1f0449574c7db4682bbbcbdec5e2a1eade64deff1695570fa2b38	ECBAIT_0_0059_MEMBER_INTERIOR_01	0.7564	1.0	0.9867	SRR31768883_10	50291	12994-14194	+	10=1X126=1X266=1X484=2X41=1X64=2X5=1X32=1X56=1X2=1X17=1X56=1X4=2X21=	near-complete analogue	False
SRR31768883	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768883/SRR31768883.contigs.fa.zst	b7df197bffe1f0449574c7db4682bbbcbdec5e2a1eade64deff1695570fa2b38	ECBAIT_10_0002_MEMBER_INTERIOR_01	0.841	1.0	0.995	SRR31768883_204	6935	776-1976	+	227=1X73=1X228=1X288=1X78=1X247=1X53=	near-complete analogue	False
SRR31768883	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768883/SRR31768883.contigs.fa.zst	b7df197bffe1f0449574c7db4682bbbcbdec5e2a1eade64deff1695570fa2b38	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8256	1.0	0.9925	SRR31768883_518	1369	165-1365	-	71=1X195=1X362=1X43=1X4=1X43=1X104=2X358=1X11=	near-complete analogue	False
SRR31768884	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768884/SRR31768884.contigs.fa.zst	755368c107da080bec05d581b1c1cd38e519875960e1ccc3397df77ec067c92a	ECBAIT_0_0059_JUNCTION_01	0.7732	0.951	0.991	SRR31768884_33	50291	45481-45923	-	326=1X63=1X17=1X20=1X12=	near-complete analogue	False
SRR31768884	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768884/SRR31768884.contigs.fa.zst	755368c107da080bec05d581b1c1cd38e519875960e1ccc3397df77ec067c92a	ECBAIT_0_0059_JUNCTION_02	0.8227	1.0	0.998	SRR31768884_33	50291	46428-46928	-	89=1X410=	near-complete analogue	False
SRR31768884	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768884/SRR31768884.contigs.fa.zst	755368c107da080bec05d581b1c1cd38e519875960e1ccc3397df77ec067c92a	ECBAIT_0_0059_JUNCTION_03	0.8546	1.0	1.0	SRR31768884_33	50291	48427-48928	-	501=	near-complete analogue	False
SRR31768884	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768884/SRR31768884.contigs.fa.zst	755368c107da080bec05d581b1c1cd38e519875960e1ccc3397df77ec067c92a	ECBAIT_0_0059_MEMBER_INTERIOR_01	0.7564	1.0	0.9867	SRR31768884_33	50291	36097-37297	-	21=2X4=1X56=1X17=1X2=1X56=1X32=1X5=2X64=1X41=2X484=1X266=1X126=1X10=	near-complete analogue	False
SRR31768884	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768884/SRR31768884.contigs.fa.zst	755368c107da080bec05d581b1c1cd38e519875960e1ccc3397df77ec067c92a	ECBAIT_10_0002_MEMBER_INTERIOR_01	0.841	1.0	0.995	SRR31768884_321	6882	723-1923	+	227=1X73=1X228=1X288=1X78=1X247=1X53=	near-complete analogue	False
SRR31768884	E2	Escherichia coli O127:H6 str. E2348/69	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768884/SRR31768884.contigs.fa.zst	755368c107da080bec05d581b1c1cd38e519875960e1ccc3397df77ec067c92a	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.7906	0.9908	0.9648	SRR31768884_486	1085	0-1081	-	179=1X362=1X43=1X4=1X43=1X76=31I148=1X208=1X11=	near-complete analogue	False
SRR31768885	E2	Escherichia coli K-12	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768885/SRR31768885.contigs.fa.zst	52982d02d51ef1c9bf9a579cec4d9e532380f548d05c601f751256c6d2b750b5	ECBAIT_0_0067_MEMBER_INTERIOR_01	0.7051	1.0	0.9792	SRR31768885_217	8839	3760-4960	-	19=1X17=1X2=2X1=1X5=1X3=1X46=1X38=1X15=1X4=1X5=1X2=1X20=1X16=1X9=1X5=1X17=1X38=1X17=1X17=1X11=1X5=1X17=1X823=1X23=	module-only homology	False
SRR31768886	E2	Escherichia coli K-12	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768886/SRR31768886.contigs.fa.zst	a5644bd053224e1354c4cb03eb79fc4e08d79e3f2626ffa380da91919a5bae08	ECBAIT_0_0067_MEMBER_INTERIOR_01	0.7051	1.0	0.9792	SRR31768886_133	8839	3879-5079	+	23=1X823=1X17=1X5=1X11=1X17=1X17=1X38=1X17=1X5=1X9=1X16=1X20=1X2=1X5=1X4=1X15=1X38=1X46=1X3=1X5=1X1=2X2=1X17=1X19=	module-only homology	False
SRR31768887	E2	Escherichia coli K-12	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768887/SRR31768887.contigs.fa.zst	1d1e5ff4a68f18990505c99a46cd01d6936ef0ae23e85e5052f7bd9370c4b008	ECBAIT_0_0067_MEMBER_INTERIOR_01	0.7051	1.0	0.9792	SRR31768887_310	8839	3760-4960	-	19=1X17=1X2=2X1=1X5=1X3=1X46=1X38=1X15=1X4=1X5=1X2=1X20=1X16=1X9=1X5=1X17=1X38=1X17=1X17=1X11=1X5=1X17=1X823=1X23=	module-only homology	False
SRR31768888	E2	Escherichia coli K-12	SRP552465	https://s3.amazonaws.com/logan-pub/c/SRR31768888/SRR31768888.contigs.fa.zst	cc14eca821b10af34a7a710b353ee09b6fcc04f58d40eead5fa634172a94f088	ECBAIT_0_0067_MEMBER_INTERIOR_01	0.7051	1.0	0.9792	SRR31768888_133	8839	3760-4960	-	19=1X17=1X2=2X1=1X5=1X3=1X46=1X38=1X15=1X4=1X5=1X2=1X20=1X16=1X9=1X5=1X17=1X38=1X17=1X17=1X11=1X5=1X17=1X823=1X23=	module-only homology	False
SRR31807355	E2	Escherichia coli	SRP161673	https://s3.amazonaws.com/logan-pub/c/SRR31807355/SRR31807355.contigs.fa.zst	444b018ae9890ec8821be0a2dcf64dd7c1b725f4235446e0784f31c2777caa83	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8573	1.0	0.995	SRR31807355_315	3577	1043-2243	-	630=1X43=1X48=1X105=1X297=1X60=1X11=	module-only homology	False
SRR31896175	E2	Escherichia coli	SRP555365	https://s3.amazonaws.com/logan-pub/c/SRR31896175/SRR31896175.contigs.fa.zst	3fe175ff1052c7d3cc2974da3b1d657fab6fb5107aa3e7d42207b71e261e3295	ECBAIT_0_0000_INTERIOR_MODULE_01	0.7316	0.9767	0.9861	SRR31896175_1775	1339	15-519	-	378=7I126=	near-complete analogue	False
SRR31896175	E2	Escherichia coli	SRP555365	https://s3.amazonaws.com/logan-pub/c/SRR31896175/SRR31896175.contigs.fa.zst	3fe175ff1052c7d3cc2974da3b1d657fab6fb5107aa3e7d42207b71e261e3295	ECBAIT_0_0000_JUNCTION_02	0.9649	0.996	1.0	SRR31896175_72	6944	311-807	-	496=	near-complete analogue	False
SRR31896175	E2	Escherichia coli	SRP555365	https://s3.amazonaws.com/logan-pub/c/SRR31896175/SRR31896175.contigs.fa.zst	3fe175ff1052c7d3cc2974da3b1d657fab6fb5107aa3e7d42207b71e261e3295	ECBAIT_0_0000_MEMBER_INTERIOR_01	1.0	1.0	1.0	SRR31896175_72	6944	3063-4263	-	1200=	near-complete analogue	False
SRR31896175	E2	Escherichia coli	SRP555365	https://s3.amazonaws.com/logan-pub/c/SRR31896175/SRR31896175.contigs.fa.zst	3fe175ff1052c7d3cc2974da3b1d657fab6fb5107aa3e7d42207b71e261e3295	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8547	1.0	0.9933	SRR31896175_730	3237	1873-3073	-	71=1X112=2X1=1X79=1X758=1X100=1X60=1X11=	near-complete analogue	False
SRR31896181	E2	Escherichia coli	SRP555365	https://s3.amazonaws.com/logan-pub/c/SRR31896181/SRR31896181.contigs.fa.zst	58ddfcc144787cacb85d9c748c3e5c598155f4bd1dc944ce0b558f8e91d152c6	ECBAIT_0_0000_INTERIOR_MODULE_01	0.7316	0.9767	0.9861	SRR31896181_63	1339	820-1324	+	124=7I380=	near-complete analogue	False
SRR31896181	E2	Escherichia coli	SRP555365	https://s3.amazonaws.com/logan-pub/c/SRR31896181/SRR31896181.contigs.fa.zst	58ddfcc144787cacb85d9c748c3e5c598155f4bd1dc944ce0b558f8e91d152c6	ECBAIT_0_0000_JUNCTION_02	0.9649	0.996	1.0	SRR31896181_586	8868	2235-2731	-	496=	near-complete analogue	False
SRR31896181	E2	Escherichia coli	SRP555365	https://s3.amazonaws.com/logan-pub/c/SRR31896181/SRR31896181.contigs.fa.zst	58ddfcc144787cacb85d9c748c3e5c598155f4bd1dc944ce0b558f8e91d152c6	ECBAIT_0_0000_MEMBER_INTERIOR_01	1.0	1.0	1.0	SRR31896181_586	8868	4987-6187	-	1200=	near-complete analogue	False
SRR31896181	E2	Escherichia coli	SRP555365	https://s3.amazonaws.com/logan-pub/c/SRR31896181/SRR31896181.contigs.fa.zst	58ddfcc144787cacb85d9c748c3e5c598155f4bd1dc944ce0b558f8e91d152c6	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8547	1.0	0.9933	SRR31896181_306	3237	164-1364	+	11=1X60=1X100=1X758=1X79=1X1=2X112=1X71=	near-complete analogue	False
