prophage_id	clade_id	community	host_accession	phylogroup
GCF_000692595.1_prophage_3	4_0017	4	GCF_000692595.1	B2
GCF_000692615.1_prophage_5	4_0017	4	GCF_000692615.1	B2
GCF_000692655.1_prophage_5	4_0017	4	GCF_000692655.1	B2
GCF_000692675.1_prophage_5	4_0017	4	GCF_000692675.1	B2
GCF_000692695.1_prophage_5	4_0017	4	GCF_000692695.1	B2
GCF_000692795.1_prophage_5	4_0017	4	GCF_000692795.1	B2
GCF_000695505.1_prophage_1	4_0017	4	GCF_000695505.1	B2
GCF_000704345.1_prophage_3	4_0017	4	GCF_000704345.1	B2
GCF_000704445.1_prophage_6	4_0017	4	GCF_000704445.1	B2
GCF_000711485.1_prophage_5	4_0017	4	GCF_000711485.1	B2
GCF_000711555.1_prophage_5	4_0017	4	GCF_000711555.1	B2
GCF_000713865.1_prophage_6	4_0017	4	GCF_000713865.1	B2
GCF_000776395.1_prophage_4	4_0017	4	GCF_000776395.1	B2
GCF_000776745.1_prophage_1	4_0017	4	GCF_000776745.1	B2
GCF_000776995.1_prophage_1	4_0017	4	GCF_000776995.1	B2
GCF_000777155.1_prophage_3	4_0017	4	GCF_000777155.1	B2
GCF_000777555.1_prophage_3	4_0017	4	GCF_000777555.1	B2
GCF_000777945.1_prophage_5	4_0017	4	GCF_000777945.1	B2
GCF_000778475.1_prophage_7	4_0017	4	GCF_000778475.1	B2
GCF_000778705.1_prophage_4	4_0017	4	GCF_000778705.1	B2
GCF_000355095.2_prophage_5	4_0018	4	GCF_000355095.2	C
GCF_000358245.2_prophage_3	4_0018	4	GCF_000358245.2	C
GCF_000806245.1_prophage_3	4_0018	4	GCF_000806245.1	A
GCF_000948605.1_prophage_2	4_0018	4	GCF_000948605.1	B1
GCF_000358185.2_prophage_3	4_0018	4	GCF_000358185.2	C
GCF_000358315.1_prophage_2	4_0018	4	GCF_000358315.1	C
GCF_000462405.2_prophage_7	4_0019	4	GCF_000462405.2	E
GCF_000172015.1_prophage_21	4_0019	4	GCF_000172015.1	E
GCF_000946475.1_prophage_5	4_0019	4	GCF_000946475.1	B1
GCF_000937855.1_prophage_10	4_0019	4	GCF_000937855.1	B2
GCF_000155125.1_prophage_18	4_0019	4	GCF_000155125.1	E
GCF_000752815.1_prophage_8	4_0019	4	GCF_000752815.1	B1
GCF_001309735.1_prophage_9	4_0019	4	GCF_001309735.1	A
GCF_000407805.1_prophage_2	4_0019	4	GCF_000407805.1	A
GCF_000259385.1_prophage_7	4_0019	4	GCF_000259385.1	B1
GCF_000951895.1_prophage_7	4_0019	4	GCF_000951895.1	A
GCF_000249675.1_prophage_2	4_0019	4	GCF_000249675.1	A
GCF_000006665.1_prophage_14	4_0019	4	GCF_000006665.1	E
GCF_001309645.1_prophage_6	4_0019	4	GCF_001309645.1	B1
GCF_000753535.1_prophage_4	4_0019	4	GCF_000753535.1	Unknown
GCF_000936495.1_prophage_1	4_0019	4	GCF_000936495.1	B1
GCF_000188835.1_prophage_4	4_0019	4	GCF_000188835.1	B1
GCF_000942915.1_prophage_6	4_0019	4	GCF_000942915.1	A
GCF_000194355.1_prophage_5	4_0019	4	GCF_000194355.1	B1
GCF_000461675.1_prophage_8	4_0019	4	GCF_000461675.1	E
GCF_000225145.1_prophage_8	4_0019	4	GCF_000225145.1	A
GCF_001188105.2_prophage_10	4_0019	4	GCF_001188105.2	A
GCF_000615505.1_prophage_3	4_0019	4	GCF_000615505.1	B1
GCF_000703305.1_prophage_1	4_0019	4	GCF_000703305.1	B1
GCF_000010745.1_prophage_9	4_0019	4	GCF_000010745.1	B1
GCF_000520035.1_prophage_13	4_0019	4	GCF_000520035.1	E
GCF_000671295.1_prophage_13	4_0019	4	GCF_000671295.1	E
GCF_000978815.2_prophage_17	4_0019	4	GCF_000978815.2	E
GCF_000408105.1_prophage_8	4_0019	4	GCF_000408105.1	B2
GCF_000616665.2_prophage_7	4_0019	4	GCF_000616665.2	E
GCF_000713855.1_prophage_7	4_0019	4	GCF_000713855.1	A
GCF_000622485.2_prophage_5	4_0019	4	GCF_000622485.2	B1
GCF_000461255.1_prophage_6	4_0019	4	GCF_000461255.1	A
GCF_000752935.1_prophage_3	4_0019	4	GCF_000752935.1	B1
GCF_000235185.1_prophage_7	4_0019	4	GCF_000235185.1	B1
GCF_000319915.1_prophage_7	4_0019	4	GCF_000319915.1	B1
GCF_000703565.1_prophage_1	4_0019	4	GCF_000703565.1	B1
GCF_000945955.1_prophage_10	4_0019	4	GCF_000945955.1	B1
GCF_001297725.1_prophage_8	4_0019	4	GCF_001297725.1	B1
GCF_000235285.1_prophage_2	4_0019	4	GCF_000235285.1	B1
GCF_000936475.1_prophage_16	4_0019	4	GCF_000936475.1	B1
GCF_000943355.2_prophage_11	4_0019	4	GCF_000943355.2	B1
GCF_000192665.1_prophage_6	4_0019	4	GCF_000192665.1	E
GCF_000461995.2_prophage_5	4_0019	4	GCF_000461995.2	E
GCF_000703345.1_prophage_4	4_0019	4	GCF_000703345.1	B1
GCF_000939255.1_prophage_2	4_0019	4	GCF_000939255.1	B2
GCF_000951875.1_prophage_12	4_0019	4	GCF_000951875.1	B1
GCF_001432175.2_prophage_2	4_0019	4	GCF_001432175.2	E
GCF_000235145.1_prophage_1	4_0019	4	GCF_000235145.1	B1
GCF_000249275.1_prophage_10	4_0019	4	GCF_000249275.1	E
GCF_000461915.2_prophage_3	4_0019	4	GCF_000461915.2	E
GCF_000618845.1_prophage_5	4_0019	4	GCF_000618845.1	E
GCF_000618865.1_prophage_2	4_0019	4	GCF_000618865.1	E
GCF_000704585.1_prophage_1	4_0019	4	GCF_000704585.1	A
GCF_000965545.1_prophage_5	4_0019	4	GCF_000965545.1	B1
GCF_000965575.1_prophage_3	4_0019	4	GCF_000965575.1	B1
GCF_000508365.1_prophage_4	4_0019	4	GCF_000508365.1	B1
GCF_000617425.1_prophage_5	4_0019	4	GCF_000617425.1	B1
GCF_000217975.1_prophage_3	4_0019	4	GCF_000217975.1	B1
GCF_000222505.1_prophage_8	4_0019	4	GCF_000222505.1	B1
GCF_000235045.1_prophage_3	4_0019	4	GCF_000235045.1	B1
GCF_000235065.1_prophage_3	4_0019	4	GCF_000235065.1	B1
GCF_000235085.1_prophage_7	4_0019	4	GCF_000235085.1	B1
GCF_000235105.1_prophage_3	4_0019	4	GCF_000235105.1	B1
GCF_000235125.1_prophage_3	4_0019	4	GCF_000235125.1	B1
GCF_000235165.1_prophage_7	4_0019	4	GCF_000235165.1	B1
GCF_000235205.1_prophage_3	4_0019	4	GCF_000235205.1	B1
GCF_000235225.1_prophage_4	4_0019	4	GCF_000235225.1	B1
GCF_000235245.1_prophage_9	4_0019	4	GCF_000235245.1	B1
GCF_000235265.1_prophage_3	4_0019	4	GCF_000235265.1	B1
GCF_000235285.1_prophage_8	4_0019	4	GCF_000235285.1	B1
GCF_000258615.1_prophage_6	4_0019	4	GCF_000258615.1	B1
GCF_000299255.1_prophage_6	4_0019	4	GCF_000299255.1	B1
GCF_000299455.1_prophage_6	4_0019	4	GCF_000299455.1	B1
GCF_000299475.1_prophage_8	4_0019	4	GCF_000299475.1	B1
GCF_000319835.1_prophage_8	4_0019	4	GCF_000319835.1	B1
GCF_000319855.1_prophage_7	4_0019	4	GCF_000319855.1	B1
GCF_000319875.1_prophage_9	4_0019	4	GCF_000319875.1	B1
GCF_000319935.1_prophage_8	4_0019	4	GCF_000319935.1	B1
GCF_000319955.1_prophage_2	4_0019	4	GCF_000319955.1	B1
GCF_000319975.1_prophage_7	4_0019	4	GCF_000319975.1	B1
GCF_000319995.1_prophage_5	4_0019	4	GCF_000319995.1	B1
GCF_000320015.1_prophage_8	4_0019	4	GCF_000320015.1	B1
GCF_000320035.1_prophage_5	4_0019	4	GCF_000320035.1	B1
GCF_000320045.1_prophage_6	4_0019	4	GCF_000320045.1	B1
GCF_000320075.1_prophage_3	4_0019	4	GCF_000320075.1	B1
GCF_000320095.1_prophage_6	4_0019	4	GCF_000320095.1	B1
GCF_000320115.1_prophage_3	4_0019	4	GCF_000320115.1	B1
GCF_000320135.1_prophage_5	4_0019	4	GCF_000320135.1	B1
GCF_000320155.1_prophage_6	4_0019	4	GCF_000320155.1	B1
GCF_000320195.1_prophage_3	4_0019	4	GCF_000320195.1	B1
GCF_000320215.1_prophage_3	4_0019	4	GCF_000320215.1	B1
GCF_000320235.1_prophage_5	4_0019	4	GCF_000320235.1	B1
GCF_000320255.1_prophage_2	4_0019	4	GCF_000320255.1	B1
GCF_000350005.1_prophage_1	4_0019	4	GCF_000350005.1	B1
GCF_000353545.1_prophage_7	4_0019	4	GCF_000353545.1	B1
GCF_000768405.1_prophage_2	4_0019	4	GCF_000768405.1	A
GCF_000934865.1_prophage_1	4_0019	4	GCF_000934865.1	E
GCF_000935075.1_prophage_1	4_0019	4	GCF_000935075.1	E
GCF_000936225.1_prophage_5	4_0019	4	GCF_000936225.1	B1
GCF_000967155.2_prophage_3	4_0019	4	GCF_000967155.2	B1
GCF_000781695.1_prophage_7	4_0020	4	GCF_000781695.1	B2
GCF_000782135.1_prophage_5	4_0020	4	GCF_000782135.1	B2
GCF_000782175.1_prophage_6	4_0020	4	GCF_000782175.1	B2
GCF_000782195.1_prophage_10	4_0020	4	GCF_000782195.1	B2
GCF_000782255.1_prophage_6	4_0020	4	GCF_000782255.1	B2
GCF_000782295.1_prophage_5	4_0020	4	GCF_000782295.1	B2
GCF_000782495.1_prophage_4	4_0020	4	GCF_000782495.1	B2
GCF_000782515.1_prophage_4	4_0020	4	GCF_000782515.1	B2
GCF_000782535.1_prophage_1	4_0020	4	GCF_000782535.1	B2
GCF_000782615.1_prophage_5	4_0020	4	GCF_000782615.1	B2
GCF_000782715.1_prophage_7	4_0020	4	GCF_000782715.1	B2
GCF_000817345.1_prophage_1	4_0020	4	GCF_000817345.1	B2
GCF_000931565.1_prophage_2	4_0020	4	GCF_000931565.1	B2
GCF_000952225.1_prophage_1	4_0020	4	GCF_000952225.1	B2
GCF_000952305.1_prophage_1	4_0020	4	GCF_000952305.1	B2
GCF_000952385.1_prophage_3	4_0020	4	GCF_000952385.1	B2
GCF_001030345.1_prophage_3	4_0020	4	GCF_001030345.1	B2
GCF_001030625.1_prophage_2	4_0020	4	GCF_001030625.1	B2
GCF_001030675.1_prophage_5	4_0020	4	GCF_001030675.1	B2
GCF_001055685.1_prophage_4	4_0020	4	GCF_001055685.1	B2
GCF_001262455.1_prophage_3	4_0020	4	GCF_001262455.1	B2
GCF_001306605.1_prophage_4	4_0020	4	GCF_001306605.1	B2
GCF_001442595.1_prophage_3	4_0020	4	GCF_001442595.1	B2
GCF_001469815.1_prophage_2	4_0020	4	GCF_001469815.1	B2
GCF_001513635.1_prophage_2	4_0020	4	GCF_001513635.1	B2
GCF_001521055.2_prophage_4	4_0020	4	GCF_001521055.2	B2
GCF_001555495.1_prophage_3	4_0020	4	GCF_001555495.1	B2
GCF_001555635.1_prophage_8	4_0020	4	GCF_001555635.1	B2
GCF_001561015.1_prophage_5	4_0020	4	GCF_001561015.1	B2
GCF_001561095.1_prophage_2	4_0020	4	GCF_001561095.1	B2
GCF_001561115.1_prophage_4	4_0020	4	GCF_001561115.1	B2
GCF_001561205.1_prophage_1	4_0020	4	GCF_001561205.1	B2
GCF_001561255.1_prophage_4	4_0020	4	GCF_001561255.1	B2
GCF_001561415.1_prophage_8	4_0020	4	GCF_001561415.1	B2
GCF_001561495.1_prophage_1	4_0020	4	GCF_001561495.1	B2
GCF_001561505.1_prophage_6	4_0020	4	GCF_001561505.1	B2
GCF_001561605.1_prophage_3	4_0020	4	GCF_001561605.1	B2
GCF_001561685.1_prophage_6	4_0020	4	GCF_001561685.1	B2
GCF_001561755.1_prophage_3	4_0020	4	GCF_001561755.1	B2
GCF_001561785.1_prophage_4	4_0020	4	GCF_001561785.1	B2
GCF_001561895.1_prophage_6	4_0020	4	GCF_001561895.1	B2
GCF_001562345.1_prophage_3	4_0020	4	GCF_001562345.1	B2
GCF_001562385.1_prophage_4	4_0020	4	GCF_001562385.1	B2
GCF_001563395.1_prophage_2	4_0020	4	GCF_001563395.1	B2
GCF_000148365.1_prophage_3	4_0020	4	GCF_000148365.1	B2
GCF_000459975.1_prophage_1	4_0020	4	GCF_000459975.1	B2
GCF_000460135.1_prophage_1	4_0020	4	GCF_000460135.1	B2
GCF_000460435.1_prophage_5	4_0020	4	GCF_000460435.1	B2
GCF_000461295.1_prophage_2	4_0020	4	GCF_000461295.1	B2
GCF_000529975.1_prophage_4	4_0020	4	GCF_000529975.1	B2
GCF_000692435.1_prophage_4	4_0020	4	GCF_000692435.1	B2
GCF_000699305.1_prophage_1	4_0020	4	GCF_000699305.1	B2
GCF_000776995.1_prophage_2	4_0020	4	GCF_000776995.1	B2
GCF_000779875.1_prophage_2	4_0020	4	GCF_000779875.1	B2
GCF_001030305.1_prophage_2	4_0020	4	GCF_001030305.1	B2
GCF_001030325.1_prophage_2	4_0020	4	GCF_001030325.1	B2
GCF_001032735.1_prophage_1	4_0020	4	GCF_001032735.1	D
GCF_000350865.1_prophage_4	4_0020	4	GCF_000350865.1	B2
GCF_000355455.2_prophage_7	4_0020	4	GCF_000355455.2	A
GCF_000461735.1_prophage_2	4_0020	4	GCF_000461735.1	B2
GCF_001520775.2_prophage_2	4_0020	4	GCF_001520775.2	B2
GCF_000352065.1_prophage_3	4_0020	4	GCF_000352065.1	B2
GCF_000352845.1_prophage_2	4_0020	4	GCF_000352845.1	B2
GCF_000355475.2_prophage_5	4_0020	4	GCF_000355475.2	A
GCF_000356685.2_prophage_3	4_0020	4	GCF_000356685.2	A
GCF_000456425.1_prophage_5	4_0020	4	GCF_000456425.1	B2
GCF_000458745.1_prophage_6	4_0020	4	GCF_000458745.1	B2
GCF_000459155.1_prophage_3	4_0020	4	GCF_000459155.1	B2
GCF_000459535.1_prophage_4	4_0020	4	GCF_000459535.1	B2
GCF_000460455.1_prophage_4	4_0020	4	GCF_000460455.1	B2
GCF_000460535.1_prophage_2	4_0020	4	GCF_000460535.1	B2
GCF_000460835.1_prophage_8	4_0020	4	GCF_000460835.1	A
GCF_000773535.1_prophage_1	4_0020	4	GCF_000773535.1	A
GCF_000776535.1_prophage_2	4_0020	4	GCF_000776535.1	B2
GCF_000780675.1_prophage_3	4_0020	4	GCF_000780675.1	B2
GCF_001030665.1_prophage_6	4_0020	4	GCF_001030665.1	B2
GCF_001182805.1_prophage_6	4_0020	4	GCF_001182805.1	B2
GCF_001520695.2_prophage_8	4_0020	4	GCF_001520695.2	B2
GCF_001521535.1_prophage_1	4_0020	4	GCF_001521535.1	B2
GCF_001561445.1_prophage_5	4_0020	4	GCF_001561445.1	B2
GCF_001561555.1_prophage_4	4_0020	4	GCF_001561555.1	B2
GCF_001562635.1_prophage_1	4_0020	4	GCF_001562635.1	F
GCF_001562815.1_prophage_1	4_0020	4	GCF_001562815.1	F
GCF_001566615.1_prophage_3	4_0020	4	GCF_001566615.1	B2
GCF_000159295.1_prophage_2	4_0020	4	GCF_000159295.1	B2
GCF_000355235.2_prophage_4	4_0020	4	GCF_000355235.2	C
GCF_000408385.1_prophage_9	4_0020	4	GCF_000408385.1	D
GCF_000457285.1_prophage_2	4_0020	4	GCF_000457285.1	B2
GCF_000458155.1_prophage_1	4_0020	4	GCF_000458155.1	D
GCF_000781555.1_prophage_1	4_0020	4	GCF_000781555.1	B2
GCF_000781575.1_prophage_4	4_0020	4	GCF_000781575.1	B2
GCF_001463195.1_prophage_1	4_0020	4	GCF_001463195.1	B2
GCF_001513615.1_prophage_1	4_0020	4	GCF_001513615.1	B2
GCF_001520035.1_prophage_2	4_0020	4	GCF_001520035.1	B2
GCF_001520755.1_prophage_2	4_0020	4	GCF_001520755.1	B2
GCF_001520795.1_prophage_1	4_0020	4	GCF_001520795.1	B2
GCF_001562645.1_prophage_1	4_0020	4	GCF_001562645.1	F
GCF_001562695.1_prophage_1	4_0020	4	GCF_001562695.1	F
GCF_001562705.1_prophage_1	4_0020	4	GCF_001562705.1	F
GCF_001562715.1_prophage_1	4_0020	4	GCF_001562715.1	F
GCF_001562755.1_prophage_1	4_0021	4	GCF_001562755.1	F
GCF_000456045.1_prophage_7	4_0021	4	GCF_000456045.1	B2
GCF_000456825.1_prophage_5	4_0021	4	GCF_000456825.1	B2
GCF_000460915.1_prophage_3	4_0021	4	GCF_000460915.1	B2
GCF_001519135.1_prophage_3	4_0021	4	GCF_001519135.1	B2
GCF_001519755.1_prophage_4	4_0021	4	GCF_001519755.1	B2
GCF_000352865.1_prophage_2	4_0021	4	GCF_000352865.1	B2
GCF_000456885.1_prophage_2	4_0021	4	GCF_000456885.1	B2
GCF_000780795.1_prophage_5	4_0021	4	GCF_000780795.1	B2
GCF_001561135.1_prophage_4	4_0021	4	GCF_001561135.1	B2
GCF_000351205.1_prophage_4	4_0021	4	GCF_000351205.1	B2
GCF_000351225.1_prophage_7	4_0021	4	GCF_000351225.1	B2
GCF_000457475.1_prophage_4	4_0021	4	GCF_000457475.1	D
GCF_000458015.1_prophage_1	4_0021	4	GCF_000458015.1	B2
GCF_000781175.1_prophage_5	4_0021	4	GCF_000781175.1	B2
GCF_000408205.1_prophage_4	4_0021	4	GCF_000408205.1	B2
GCF_000458555.1_prophage_9	4_0021	4	GCF_000458555.1	B2
GCF_000460815.1_prophage_3	4_0021	4	GCF_000460815.1	B2
GCF_000777695.1_prophage_1	4_0021	4	GCF_000777695.1	B2
GCF_001519235.1_prophage_6	4_0021	4	GCF_001519235.1	B2
GCF_001561295.1_prophage_3	4_0021	4	GCF_001561295.1	B2
GCF_000350645.1_prophage_7	4_0021	4	GCF_000350645.1	B2
GCF_000458785.1_prophage_1	4_0021	4	GCF_000458785.1	B2
GCF_001306715.1_prophage_3	4_0021	4	GCF_001306715.1	A
GCF_000351505.1_prophage_8	4_0021	4	GCF_000351505.1	B2
GCF_000456025.1_prophage_6	4_0021	4	GCF_000456025.1	B2
GCF_000459135.1_prophage_1	4_0021	4	GCF_000459135.1	B2
GCF_000704525.1_prophage_2	4_0021	4	GCF_000704525.1	A
GCF_001520375.1_prophage_4	4_0021	4	GCF_001520375.1	D
GCF_000457165.1_prophage_3	4_0021	4	GCF_000457165.1	C
GCF_000601135.1_prophage_3	4_0021	4	GCF_000601135.1	A
GCF_001520475.1_prophage_4	4_0021	4	GCF_001520475.1	B2
GCF_001520515.1_prophage_1	4_0021	4	GCF_001520515.1	B2
GCF_001521205.1_prophage_1	4_0021	4	GCF_001521205.1	B2
GCF_001561025.1_prophage_3	4_0021	4	GCF_001561025.1	B2
GCF_001561365.1_prophage_1	4_0021	4	GCF_001561365.1	B2
GCF_000461635.1_prophage_6	4_0021	4	GCF_000461635.1	B2
GCF_001519555.1_prophage_5	4_0021	4	GCF_001519555.1	B2
GCF_001519735.1_prophage_6	4_0021	4	GCF_001519735.1	B2
GCF_000333175.1_prophage_6	4_0021	4	GCF_000333175.1	A
GCF_000779775.1_prophage_5	4_0021	4	GCF_000779775.1	B2
GCF_001520075.1_prophage_6	4_0021	4	GCF_001520075.1	B2
GCF_000699385.1_prophage_1	4_0021	4	GCF_000699385.1	B2
GCF_000781505.1_prophage_6	4_0021	4	GCF_000781505.1	B2
GCF_000782675.1_prophage_4	4_0021	4	GCF_000782675.1	B2
GCF_001010195.1_prophage_2	4_0021	4	GCF_001010195.1	B2
GCF_001517685.1_prophage_3	4_0021	4	GCF_001517685.1	B2
GCF_001520615.1_prophage_5	4_0021	4	GCF_001520615.1	B2
GCF_001521095.1_prophage_2	4_0021	4	GCF_001521095.1	B2
GCF_001521495.1_prophage_4	4_0021	4	GCF_001521495.1	B2
GCF_001520015.1_prophage_3	4_0021	4	GCF_001520015.1	B2
GCF_001561845.1_prophage_4	4_0021	4	GCF_001561845.1	B2
GCF_001521075.1_prophage_4	4_0021	4	GCF_001521075.1	D
GCF_000351125.1_prophage_7	4_0021	4	GCF_000351125.1	D
GCF_000351305.1_prophage_4	4_0021	4	GCF_000351305.1	B2
GCF_001519995.1_prophage_4	4_0021	4	GCF_001519995.1	B2
GCF_001520405.1_prophage_3	4_0021	4	GCF_001520405.1	B2
GCF_001521175.1_prophage_4	4_0021	4	GCF_001521175.1	B2
GCF_001521675.1_prophage_6	4_0021	4	GCF_001521675.1	B2
GCF_000461555.1_prophage_8	4_0021	4	GCF_000461555.1	B2
GCF_000357625.2_prophage_1	4_0021	4	GCF_000357625.2	A
GCF_000407685.1_prophage_5	4_0021	4	GCF_000407685.1	B2
GCF_000459095.1_prophage_2	4_0021	4	GCF_000459095.1	B2
GCF_000459575.1_prophage_6	4_0021	4	GCF_000459575.1	A
GCF_000459875.1_prophage_7	4_0021	4	GCF_000459875.1	D
GCF_000459915.1_prophage_1	4_0021	4	GCF_000459915.1	D
GCF_001521375.1_prophage_1	4_0021	4	GCF_001521375.1	B2
GCF_000167855.1_prophage_1	4_0021	4	GCF_000167855.1	B1
GCF_000350765.1_prophage_8	4_0021	4	GCF_000350765.1	B2
GCF_000355375.2_prophage_2	4_0021	4	GCF_000355375.2	B1
GCF_000356025.2_prophage_1	4_0021	4	GCF_000356025.2	A
GCF_000408625.1_prophage_8	4_0021	4	GCF_000408625.1	A
GCF_000459315.1_prophage_2	4_0021	4	GCF_000459315.1	B2
GCF_000460675.1_prophage_4	4_0021	4	GCF_000460675.1	F
GCF_000617305.2_prophage_5	4_0021	4	GCF_000617305.2	B1
GCF_000691065.1_prophage_5	4_0021	4	GCF_000691065.1	B2
GCF_000711555.1_prophage_4	4_0021	4	GCF_000711555.1	B2
GCF_000777555.1_prophage_6	4_0021	4	GCF_000777555.1	B2
GCF_000781335.1_prophage_1	4_0021	4	GCF_000781335.1	B2
GCF_000797915.1_prophage_2	4_0021	4	GCF_000797915.1	B1
GCF_000798515.1_prophage_4	4_0021	4	GCF_000798515.1	B1
GCF_001063395.1_prophage_2	4_0021	4	GCF_001063395.1	B2
GCF_000356925.2_prophage_3	4_0021	4	GCF_000356925.2	A
GCF_000692755.1_prophage_3	4_0021	4	GCF_000692755.1	B1
GCF_000408465.1_prophage_4	4_0021	4	GCF_000408465.1	A
GCF_001521135.1_prophage_4	4_0021	4	GCF_001521135.1	B2
GCF_000264215.1_prophage_3	4_0021	4	GCF_000264215.1	B1
GCF_000459195.1_prophage_4	4_0021	4	GCF_000459195.1	B2
GCF_000461015.1_prophage_4	4_0021	4	GCF_000461015.1	A
GCF_000768485.1_prophage_2	4_0021	4	GCF_000768485.1	A
GCF_000797835.1_prophage_4	4_0021	4	GCF_000797835.1	B1
GCF_000797855.1_prophage_2	4_0021	4	GCF_000797855.1	B1
GCF_000798415.1_prophage_5	4_0021	4	GCF_000798415.1	D
GCF_001012575.1_prophage_7	4_0021	4	GCF_001012575.1	B1
GCF_001263065.1_prophage_7	4_0021	4	GCF_001263065.1	B1
GCF_001520275.1_prophage_3	4_0021	4	GCF_001520275.1	G
GCF_001520995.1_prophage_1	4_0021	4	GCF_001520995.1	F
GCF_001521115.1_prophage_5	4_0021	4	GCF_001521115.1	B2
GCF_001521215.1_prophage_1	4_0021	4	GCF_001521215.1	B2
GCF_001561045.1_prophage_7	4_0021	4	GCF_001561045.1	B2
GCF_001561335.1_prophage_3	4_0022	4	GCF_001561335.1	B2
GCF_001561455.1_prophage_4	4_0022	4	GCF_001561455.1	B2
GCF_001521555.1_prophage_2	4_0022	4	GCF_001521555.1	B2
GCF_000935345.1_prophage_2	4_0022	4	GCF_000935345.1	A
GCF_000935445.1_prophage_2	4_0022	4	GCF_000935445.1	A
GCF_000456505.1_prophage_4	4_0022	4	GCF_000456505.1	B2
GCF_000456605.1_prophage_1	4_0022	4	GCF_000456605.1	B2
GCF_000458295.1_prophage_4	4_0022	4	GCF_000458295.1	B2
GCF_000459375.1_prophage_2	4_0022	4	GCF_000459375.1	B2
GCF_000700145.1_prophage_4	4_0022	4	GCF_000700145.1	B2
GCF_000770275.1_prophage_1	4_0022	4	GCF_000770275.1	B2
GCF_000776275.1_prophage_1	4_0022	4	GCF_000776275.1	B2
GCF_000779895.1_prophage_1	4_0022	4	GCF_000779895.1	B2
GCF_000779895.1_prophage_4	4_0022	4	GCF_000779895.1	B2
GCF_000779935.1_prophage_1	4_0022	4	GCF_000779935.1	B2
GCF_000780635.1_prophage_2	4_0022	4	GCF_000780635.1	B2
GCF_001054615.1_prophage_1	4_0022	4	GCF_001054615.1	B2
GCF_001056015.1_prophage_2	4_0022	4	GCF_001056015.1	B2
GCF_001056965.1_prophage_2	4_0022	4	GCF_001056965.1	B2
GCF_001057815.1_prophage_1	4_0022	4	GCF_001057815.1	B2
GCF_001058175.1_prophage_1	4_0022	4	GCF_001058175.1	B2
GCF_001058255.1_prophage_3	4_0022	4	GCF_001058255.1	B2
GCF_001059095.1_prophage_1	4_0022	4	GCF_001059095.1	B2
GCF_001059575.1_prophage_1	4_0022	4	GCF_001059575.1	B2
GCF_001062415.1_prophage_1	4_0022	4	GCF_001062415.1	B2
GCF_001063685.1_prophage_6	4_0022	4	GCF_001063685.1	B2
GCF_001245225.1_prophage_7	4_0022	4	GCF_001245225.1	B2
GCF_001448025.1_prophage_2	4_0022	4	GCF_001448025.1	B2
GCF_001520095.1_prophage_2	4_0022	4	GCF_001520095.1	B2
GCF_001520635.1_prophage_2	4_0022	4	GCF_001520635.1	B2
GCF_001520915.1_prophage_2	4_0022	4	GCF_001520915.1	B2
GCF_001521655.1_prophage_2	4_0022	4	GCF_001521655.1	B2
GCF_001563415.1_prophage_1	4_0022	4	GCF_001563415.1	B2
GCF_001448025.1_prophage_4	4_0022	4	GCF_001448025.1	B2
GCF_000461155.1_prophage_1	4_0022	4	GCF_000461155.1	B2
GCF_000713695.1_prophage_1	4_0022	4	GCF_000713695.1	A
GCF_000713735.1_prophage_1	4_0022	4	GCF_000713735.1	A
GCF_000781965.1_prophage_1	4_0022	4	GCF_000781965.1	B2
GCF_000781995.1_prophage_1	4_0022	4	GCF_000781995.1	B2
GCF_001306715.1_prophage_7	4_0022	4	GCF_001306715.1	A
GCF_001561105.1_prophage_3	4_0022	4	GCF_001561105.1	B2
GCF_001053295.1_prophage_7	4_0022	4	GCF_001053295.1	B2
GCF_001059735.1_prophage_2	4_0022	4	GCF_001059735.1	B2
GCF_000407965.1_prophage_9	4_0022	4	GCF_000407965.1	F
GCF_000704145.1_prophage_4	4_0022	4	GCF_000704145.1	A
GCF_000356245.1_prophage_1	4_0022	4	GCF_000356245.1	A
GCF_000456065.1_prophage_1	4_0022	4	GCF_000456065.1	B2
GCF_000488035.1_prophage_2	4_0022	4	GCF_000488035.1	B1
GCF_000456065.1_prophage_2	4_0022	4	GCF_000456065.1	B2
GCF_001520655.1_prophage_4	4_0022	4	GCF_001520655.1	B2
GCF_001524895.1_prophage_6	4_0022	4	GCF_001524895.1	B2
GCF_000495095.1_prophage_3	4_0022	4	GCF_000495095.1	B2
GCF_000780015.1_prophage_6	4_0022	4	GCF_000780015.1	B2
GCF_001029415.1_prophage_4	4_0022	4	GCF_001029415.1	B2
GCF_001563415.1_prophage_8	4_0022	4	GCF_001563415.1	B2
GCF_000356165.2_prophage_1	4_0022	4	GCF_000356165.2	A
GCF_000778705.1_prophage_3	4_0022	4	GCF_000778705.1	B2
GCF_000780015.1_prophage_1	4_0022	4	GCF_000780015.1	B2
GCF_001519915.1_prophage_1	4_0022	4	GCF_001519915.1	B2
GCF_001520355.1_prophage_1	4_0022	4	GCF_001520355.1	B2
GCF_000700145.1_prophage_2	4_0022	4	GCF_000700145.1	B2
GCF_000714135.1_prophage_6	4_0022	4	GCF_000714135.1	A
GCF_000780675.1_prophage_2	4_0022	4	GCF_000780675.1	B2
GCF_001306655.1_prophage_5	4_0022	4	GCF_001306655.1	B2
