genome	features	bytes	sha256
ntm_ml|ntm_0_0633_ML	65	16643	61891d74248768b9746782344de4fcd81b5570ae6b39d565745af34c3f4d0ae6
ntm_ml|ntm_0_0634_ML	18	4563	c74bf5ef4a5ca8e2042c4238ae6420341b1f78002b254798aaa67980f73f04ec
ntm_ml|ntm_0_0635_ML	23	5926	5f4dd27f3aab2628cb38548890907053a702c6de51b81eece28db26823eb2b97
ntm_ml|ntm_0_0636_ML	22	5649	4c965097f4266a52ad01251f1f39dd9159ade54ac1d64d40a9669c4374102739
ntm_ml|ntm_0_0637_ML	12	3091	c1503ca7de5aaa67efc0bcfe86e2f78262d19a3e5cb6462bd52e53861adbc940
ntm_ml|ntm_0_0638_ML	21	5394	cf55aa335ecf6554fb46bd157703d80df0844365abd359456a4a120ceb57a40e
ntm_ml|ntm_0_0639_ML	87	22291	12a1ad41ed3652888814c91eda25f5111e0f297ef44e01e642013770406e24fe
ntm_ml|ntm_0_0640_ML	30	7736	9e93bcf1c0aab5ebe4d2a851c3629e2be3a24e3519b95dbf20a2c229864c374c
ntm_ml|ntm_0_0641_ML	13	3330	d6fa594593b2fb872f31a0b09bd350513bab58bacbb5ab8ed2758491d0ce30ee
ntm_ml|ntm_0_0642_ML	16	4118	f45883ee12cbad78c525dabf43ea1f2ad1809fdd08141517b020a63c9c93323d
ntm_ml|ntm_0_0643_ML	85	21489	a8d64c2f4f2cb23cfe6ea4c71e1d509b15946b8acd64fb8355caad81fe1ed43f
ntm_ml|ntm_0_0644_ML	24	6163	79ad5edabd2bdf5003ade0a8f5e34d6aa2d7657bde062b8246f07404268fec9b
ntm_ml|ntm_0_0645_ML	12	3113	42607dc1fc71d43564ab409e5017b5ad30717c5e1f92f3c0723591a4371700c8
ntm_ml|ntm_0_0646_ML	13	3343	125b6458f5a8dd68935ba3f1eed60e28569ff66eaf3c73d428d668b6fb1ac59e
ntm_ml|ntm_0_0647_ML	25	6385	e3287054182b208ffa44bacb092ccef546c7a911dabb8e6c31bfe339f63cfe34
ntm_ml|ntm_0_0648_ML	54	13862	bc55241ad126f608e51357dad04477781e7f573981ff4d191db54b6d29174db6
ntm_ml|ntm_0_0649_ML	13	3356	35d8cdff9065086f7c3851ccf20819bd03a8ec964a60db1efcd85bc5cef02128
ntm_ml|ntm_0_0650_ML	12	3079	ae4a80aac3bc94d57935c674c28aec635a9fd07d7094dee4d4d455bb3881f7ac
ntm_ml|ntm_0_0651_ML	37	9542	a4f8ed20fa88c53099bd3f453c790e88b10dea2508d6a1f4bed9edeafc14b888
ntm_ml|ntm_0_0652_ML	15	3861	b549335a8af8a4ba15bdc9ea67b2bf223aedb4945cad7a4781bf8650daa27fcb
ntm_ml|ntm_0_0653_ML	24	6115	993532d82ff32600a2efcabd0026d4414dacb401f368c290e39d2d4e321eb07a
ntm_ml|ntm_0_0654_ML	14	3621	d0e34a86c116574cdd77d236020653f29296ea863045fbad4321d7f1c5d85bfd
ntm_ml|ntm_0_0655_ML	330	84445	8b973b9861773d52f072698401ac934efc1e2ae72da2af7211e6cf32e5f94127
ntm_ml|ntm_0_0656_ML	145	36830	0c775e9b5556fe064e58881dea47e6464d259c97f344f1104f3af1e2d5ffa690
ntm_ml|ntm_0_0657_ML	106	26894	363e305f8e05e30952660b26858150497dc92848996da19a3101652a46cb29ea
ntm_ml|ntm_0_0658_ML	13	3369	3380dee1f62823cab4305f1779bb34d4679f3b437ed9b8db34718eb5979caf47
ntm_ml|ntm_0_0659_ML	122	31064	455327f2d0ccc4f7a62c547d16ef3290bde7ff64fac5ec65b39e82b67d6f3f14
ntm_ml|ntm_0_0660_ML	217	55175	10cf7a3b46c0b3e87fb57cbcf6b50be7c2e59044b0a46cd25030b599144c36a1
ntm_ml|ntm_0_0661_ML	235	60004	6320f19fb7a086658ccf0a0df9425ed6dba920ad13594073300197f23c7e574c
ntm_ml|ntm_0_0662_ML	37	9523	1e54a326f62e7f6bcb605e4682761d061b84be407ec5f9d4e9ae32dc5abdbd6f
ntm_ml|ntm_0_0663_ML	20	5273	36e4e87bc002572ca80ea9feac120c3b2bcf58de59f740b3095ed347b9c3ec86
ntm_ml|ntm_0_0664_ML	56	14360	318719e05e2b56c0fd5b8370a62e714b905ba97c5e3cbc0f5275390ca382ce6f
ntm_ml|ntm_0_0665_ML	14	3586	0e53c729b1ef9fe3683854f69bf9fa7a650bcf9969df1e3e6f391206e4868ffc
ntm_ml|ntm_0_0666_ML	16	3982	d015918cc98714c1d29d2edb82fde4080ef8fc2cba1d5b84fbec579ca3b70057
ntm_ml|ntm_0_0667_ML	56	14320	3a0de4e3a91056d10c901839590da6e9778232d0afc811fe2ca68ff4e156fd0b
ntm_ml|ntm_0_0668_ML	22	5635	7d35f6d96bfde625c4f37d169d741b7239db25707fdeca1dcee6173bf1f613a1
ntm_ml|ntm_0_0669_ML	19	4863	d1f6e8543033f70f11d0532dc72dd710b3a1c979316a1d1530ec22aee06ec8d6
ntm_ml|ntm_0_0670_ML	181	46000	3c4a4fb1bae39c381d969360f7b9c9f71fa124fcc82871bb8494f976fc49f1fb
ntm_ml|ntm_0_0671_ML	83	21276	611fd5709960df02b8fc297045d652b64c6a24d7d81744d06b04190c409130cb
ntm_ml|ntm_0_0672_ML	16	4143	cb6ea67888e79f349646cd0ba737c6be809b4e06deabae4faf6093ef0139686f
ntm_ml|ntm_0_0673_ML	52	13391	77f0e4fd3809ae1acd8b6276c34a6a4737d06be06af9489a34f80d24e3a4a99c
ntm_ml|ntm_0_0674_ML	26	6687	b7a5d6a7915a37a94b0ffeb5d93899f564808ccc93e85cd9f6930b61b9d33507
ntm_ml|ntm_0_0675_ML	210	53593	2b0ca7be025121dcdf8a8b6a715e8be735964a4ccce7db04883e2a187d915710
ntm_ml|ntm_0_0676_ML	13	3363	bbffda18108f9f375cb58503b3211d9b37ae38b9c44698185ef0919ba8fd0c8b
ntm_ml|ntm_0_0677_ML	19	4904	a322ea9680dcfd4156c56d12412f7e312a5df758b43c4b244ced8821d246c35a
ntm_ml|ntm_0_0678_ML	26	6658	70425d437e36f007f4cfda015d8551dac9da789a3237e124edfc9b2603fa9210
ntm_ml|ntm_0_0679_ML	68	17168	f266aab7d6d22e170252e6c5f4580c1bcd0b1a1102d9aeaa9d4986b22344e0bb
ntm_ml|ntm_0_0680_ML	84	21433	7627a396a938f864e9c3a84f34e4da754ce19d7859040abdf2399600d3d406f8
ntm_ml|ntm_0_0681_ML	22	5651	5727d61d06d85e6bfacfd4e2390ac8da156251dafb817e02064ef9ade2b6e69d
ntm_ml|ntm_0_0682_ML	108	27569	426ffb51ffaacf7433bf7c3438cc99978b96a8f940343ea802033e6376dc3e8c
ntm_ml|ntm_0_0683_ML	18	4622	9ff2e0a8f62d5b21f8de4148cc740968c935db3d22ca1007ef27b9a9dc9ae1b9
ntm_ml|ntm_0_0684_ML	13	3342	799921436e045ff0659a4cf2bb77a164e618dbca039981d232916e4a94865bff
ntm_ml|ntm_0_0685_ML	13	3300	a90ade795bfd5895e1d62cd9ddb02b0c1eff078f6428e9190dc423c803cb359d
ntm_ml|ntm_0_0686_ML	19	4937	9ec33c373ebf3603cb22c94d64f00794b792ef338a87eab48252360afea9c933
ntm_ml|ntm_0_0687_ML	12	3118	02da6cc9d480529c1115b5d0daceb58658963cce552b4e049f79f4d123783113
ntm_ml|ntm_0_0688_ML	13	3352	b97d0fbeea23523f4035a53ff7524e4fc57eb3eecf9629217d87b5eb474cd3ea
ntm_ml|ntm_0_0689_ML	25	6426	da42bc49e2457e39703b97b079f7104f901594ba747259fd8de63056a37e617d
ntm_ml|ntm_0_0690_ML	19	4882	9ff9e039dea07422fab1e8da456b04fba2d23b8b737f2b370e8d4bc4382f7858
ntm_ml|ntm_0_0691_ML	72	18461	459171f3f6699d6f88918179658001d04fa898f7387012a90c198a9611d203bd
ntm_ml|ntm_0_0692_ML	65	16792	c534ca0168d8214ddfeda3b76344dd91476955e970527e6a6849d5e462c74967
ntm_ml|ntm_0_0693_ML	29	7473	e6936639b468c3e7c5280f1513a89a0315356a25c524619d8d145c8001a533c5
ntm_ml|ntm_0_0694_ML	76	19326	6589ea28e63d165a397f3a035eac60f1bc666d5dbc49da390eacdcd49b9ac14f
ntm_ml|ntm_0_0695_ML	17	4362	ff9dae47941ed161bf5bb6af7b534d0b52b0aa71ccd3e3d0f4d343cb7ae6432b
ntm_ml|ntm_0_0696_ML	43	11067	59e564ab5104c77e3142944d60c0ff2322ad48f8544db93aeb92aee3c61cfa71
ntm_ml|ntm_0_0697_ML	43	11063	2b465d1ebc93ee173f2a3c50a193953e4016f78de5f2974d1227e53418723c2b
ntm_ml|ntm_0_0698_ML	17	4394	2d4b34f4dd5d34c89e33d0514cbd89336a3367ceb1e24c9928a5e5274a9fc26d
ntm_ml|ntm_0_0699_ML	70	17955	72f50d0927ee8d34932fa5138a36b5060e8d98e8e77f935df1911cfe515e9c94
ntm_ml|ntm_0_0700_ML	14	3496	9f7a59acd4b8ce774781e91069aa6b128efe682d08562b3e21f173b38366f8fa
ntm_ml|ntm_0_0701_ML	16	4134	48e22d48dd8e9082db70001025d5e9fb65ce50ebcadacd89406de9fed5e324a7
ntm_ml|ntm_0_0702_ML	42	10834	f03d558afc85b54446057577ca508f0733e5af3a4d5cb7fcdfc63cd7d81eff72
ntm_ml|ntm_0_0703_ML	22	5623	ab37577b8028ba8de102d6831cda041d4f3f71cecbab0716b85838f53b8a9327
ntm_ml|ntm_0_0704_ML	65	16785	70fe170209c30a8be6256e36a9febc4df382a7f468ea23d6ab285d335bbb0417
ntm_ml|ntm_0_0705_ML	72	18242	0eb6d876aeb78a6773e935cdf5293f18a5904523b72037546cd2892b716d144d
ntm_ml|ntm_0_0706_ML	22	5656	5e4e4e6ec47763937126413906034d1b9127930ed60e4c7c67272179f2dd892a
ntm_ml|ntm_0_0707_ML	75	19078	c361d0902aa7597ad64432c87566b653ad3a4414335396ae7f4e819ef513faeb
ntm_ml|ntm_0_0708_ML	21	5280	26fa8f8375b5206425ff9b9be300093bdfe4f4369e48a754c1c30058843061bb
ntm_ml|ntm_0_0709_ML	45	11398	33f31f238c3aa6bd75869bba6a4c3b72072b1dc2d510ae761cd8c8eeae1bf8cb
ntm_ml|ntm_0_0710_ML	12	3164	87462e6689d6d77c7fb8be433404569fe5e96e3f9c9360bfbe45974f9db0335e
ntm_ml|ntm_0_0711_ML	11	2844	31515ad1d92178c3dc3227b4eeff4617ed5e4da8b6d0787a8b7b498928bab329
ntm_ml|ntm_0_0712_ML	39	9977	73d4039640abc11bd91b10dcd88a16424eb2cb49cd318b3f38440357fc2fc42b
ntm_ml|ntm_0_0713_ML	84	21606	19a177b26514769419ae2f457e67fa4408bc31dd13194a8b531a849892ffcf8c
ntm_ml|ntm_0_0714_ML	44	11333	7d42507ca8c194ed9c72921bea22a93243ebf04ef0a5567a8620d4669ffbc9ca
ntm_ml|ntm_0_0715_ML	13	3358	2bac36914092bd5da999d71d7118990bce87a98eeaa2ebc5e29a529b4a900bcc
ntm_ml|ntm_0_0716_ML	21	5379	19b3fa13da83bb8a67d2fad1d0ef0af99c027fb6ce1d69141888c486e8ac53e0
ntm_ml|ntm_0_0717_ML	20	5121	c22e98cde25d1e41b7ada7f302574ba796008263f1253199bd60afd51fdc8133
ntm_ml|ntm_0_0718_ML	35	9006	2d4920e326f18986cbf1eb531ff693d853983636e03f747215a1c900558681c7
ntm_ml|ntm_0_0719_ML	20	5131	22b9463c7700c4b1b41e42a564369f323a27693da02deaccdd62ce56b197d6b9
ntm_ml|ntm_0_0720_ML	15	3865	371d4296bb0d314fd8b1c4318c3c159fd73872b31058350f1b51f8be24a26bec
ntm_ml|ntm_0_0721_ML	17	4397	25f77ac399e4bf468b4cb74eb7f3459e99a5cbc740fb27a0eb507d6f2eb8612a
ntm_ml|ntm_0_0722_ML	41	10555	43e9c24a691f1907cca0900b5c167afd4e589e17d4dd3dbbd451156a032fadab
ntm_ml|ntm_0_0723_ML	84	21412	fef7075429379ab47d9dd9e0a5905664ef5d181be909725322c25c66c80fc429
ntm_ml|ntm_0_0724_ML	22	5704	8af0449fe89ca8cfeb0c20a13ce187251570c912bde72ec78d5f6d924fe948cb
ntm_ml|ntm_0_0725_ML	16	4103	625478a53730d93f8cba917f37cff85646c915e825afbdfffc343cec50ae30e1
ntm_ml|ntm_0_0726_ML	74	19035	5130d0be46e32e3ac9c09c25b60fa321e3c5762a792ae051c09b6300b0e714dc
ntm_ml|ntm_0_0727_ML	21	5370	8287249c7743055e165c5cc5cbc3d7dc4f82c5fd04dfe9bd76113a4c1bb75b15
ntm_ml|ntm_0_0728_ML	22	5669	12ae62fdac83390ba43f3755a9281be55a908398efdc5a9a297de74f4eb1478e
ntm_ml|ntm_0_0729_ML	18	4562	9302260b6ad787c6e4207474a8ebb51f14424b9aade6f94bbc0b8a47357410da
ntm_ml|ntm_0_0730_ML	23	5909	a20c95eecb5b57589e07c53d4e949afc92d861fd24180562c18198ac377bb3ac
ntm_ml|ntm_0_0731_ML	34	8775	01cc55fba9fc477c3ff53e31ddd37564b1260a1091c5908f465403ca5900daa6
ntm_ml|ntm_0_0732_ML	33	8541	964de95ef3835cc073c0de9bd6d7dec1cbe4a3ab70ab43736d8ac95fb2ff5ed0
ntm_ml|ntm_0_0733_ML	32	8218	d7a440a267591aa68d6cde61d2d7f4fa58d8faca8e5f456b0d079da3b6e842ec
ntm_ml|ntm_0_0734_ML	35	8960	22929195a7714dcffe604e334851d46ca9a8dc03edff08552cc0f6db4dbae446
ntm_ml|ntm_0_0735_ML	53	13565	154920c2815f519adbb813f31f070548d716905ce36380796659519dc6b2db47
ntm_ml|ntm_0_0736_ML	16	4125	3bd9f3a4dfd147adbc5132b7da9c24fb64b976a915897989973c9924dac882db
ntm_ml|ntm_0_0737_ML	26	6661	92e101dee87648efffa685b863fdef33603572e5e0da1a050353fe60cb968f7d
ntm_ml|ntm_0_0738_ML	54	13887	2b2707033316844ee55ee9c46b42a4ffa55899cf97ad475a4609687698e57848
ntm_ml|ntm_0_0739_ML	19	4851	89d6fd4783b8f4e89bcf371a39c8d1bb708116b1d6341f9cb4a446dae05fdf8e
ntm_ml|ntm_0_0740_ML	21	5420	0c72fc083addfd9caa7eb1e240a1a0f4a31df503846d525bae40128a3a54d5cb
ntm_ml|ntm_0_0741_ML	13	3354	4b8e83bf3c34c75977ea10e2ef49a626f70a737aba60f442518210b514c0e671
ntm_ml|ntm_0_0742_ML	59	14912	a853f406568ac9ec1c2e5950161fc95724b6d3de26d5df87f81199389cebde9a
ntm_ml|ntm_0_0743_ML	18	4626	621d9e082c5386f0d278821f0aae1e6c1a8edf769d7998225f92f9e50a10e591
ntm_ml|ntm_0_0744_ML	86	21766	62c866d8f5c4ab22441532abb648ddcaf852654fd14143e241128f5e3bd2c185
ntm_ml|ntm_0_0745_ML	22	5600	2ac9039b163d4f2828baa57dca20fafff718ee5382bdbfada33f0732384c9bc9
ntm_ml|ntm_0_0746_ML	90	22930	24a768f42def255453505bbf7844c2fb3c8e6e27c98a239367bdf9da3d1e0325
ntm_ml|ntm_0_0747_ML	14	3616	dacd2ded303a4c210e497e7bd9838ae78ca92b8ab27256660467ae599c4fecb1
ntm_ml|ntm_0_0748_ML	17	4437	1eae2cbf4224470f21744da3a6f780c7fcb411e104c0d64d8d69613683933cb7
ntm_ml|ntm_0_0749_ML	13	3346	d22d9fe8b658cafd229bac72814964135ed6f2d8a3ee30d03a6988120ba86bd2
ntm_ml|ntm_0_0750_ML	80	20254	9c3735f8262ee6c6e6a24e9eb153b1ef66c795888992959e49a5808bda9795f0
ntm_ml|ntm_0_0751_ML	21	5375	428bf17c350b72ffcb9af6879f58a9237016972af723edd589e57d19a78b7ee2
ntm_ml|ntm_0_0752_ML	93	23834	cbbf861f4140564cd82e3391e9804eac504980389b7a5a871f8eecccdb883bdb
ntm_ml|ntm_0_0753_ML	18	4618	9a866e23a9aa3bdcbc314dc42942ac829d832aae15c4bc2ed38a82b7c0143412
ntm_ml|ntm_0_0754_ML	17	4359	90e754edfce15c568f7e3bbaf1583002d41d69ba02ae5ee57f507207e8e0986a
ntm_ml|ntm_0_0755_ML	13	3350	f92d174955cad58b28e1998355d20964cb4e9ac4b487766663b12cafa0002dd1
ntm_ml|ntm_0_0756_ML	28	7163	9663cd2ec9bdcc3c9b621e29a68b5b99bf8cb8de6a1231d0e026d80f6a4e5ae5
ntm_ml|ntm_0_0757_ML	12	3105	ef37c33670fb88f57138056afa8bed629f1a7a920697c847aefb95d7d5cbd519
ntm_ml|ntm_0_0758_ML	30	7728	a75605204813d2ff0055a06d3073670ff1fdd2081b77b14920ec7946b7ca9082
ntm_ml|ntm_0_0759_ML	67	17048	57e935fd08aab4e7d731ecb330d6277718a09a78bd64faa7d8866096af3a9232
ntm_ml|ntm_0_0760_ML	19	4848	2cc8a23bec69555bbc24314a2553ccc2ed8e98d44e34fc438a191020e4ef1072
ntm_ml|ntm_0_0761_ML	111	28419	fbb188cf0e65315607c27699e6a647192b8b0ff76fe7333a7d5f1be5b8f60abe
ntm_ml|ntm_0_0762_ML	145	37367	522404ae86b528f47cd667e54cfb8d38abb291b4160b1e991942d1019bf10f89
ntm_ml|ntm_0_0763_ML	22	5655	c1a94fe71fb511ced6b9c321786c843e279afab141bbfe93204e9ebc9d599caf
ntm_ml|ntm_0_0764_ML	23	5955	027e45f096db7b4826957dc8e707f15d20b45f91fb0849561eedbab8d71fb7ea
ntm_ml|ntm_0_0765_ML	17	4313	e07519dfeca280b2749a784b7a08861eddb739f14713583ab77cd23630481718
ntm_ml|ntm_0_0766_ML	17	4357	d6346c56e2920218510bd82df4131157d874cd4907854487a48e6edefe82a0f9
ntm_ml|ntm_0_0767_ML	20	5215	f9755014cf0e8466811678dc51fe485ef2ec5d3081f94f05c1750e00b75dc4b4
ntm_ml|ntm_0_0768_ML	17	4379	b167af34923e94f80d69a768801becc97033ecc713254195b35feb83b4cfb236
ntm_ml|ntm_0_0769_ML	139	35446	50927433d80480bb150da497ffdc90601f2ee1f1ea91639fa4c2212fa81ec09d
ntm_ml|ntm_0_0770_ML	171	43807	054fbb4df80db808b9ffd15fed3c99963dce91d9014518511f09b711949a1b01
ntm_ml|ntm_0_0771_ML	189	47822	90d7544509ec2944335aee9ce924bf7ebc82171d7d6483154f3ed7b21e2e36fa
ntm_ml|ntm_0_0772_ML	39	10016	a8a943ed6e60a8468ebc20e2bbae633af9dce99fa1d485a259490f573f8c5c0b
ntm_ml|ntm_0_0773_ML	235	59881	034e5e11ed70fefe1e83e6c0171661fdde584cb634ca7b8d76d1a70fc33cdc6c
ntm_ml|ntm_0_0774_ML	197	50202	5c7758efcbf10c220c51dc20ba714628e1ef2db052214296f11fbacebd0d38f0
ntm_ml|ntm_0_0775_ML	134	34175	06459f6c65c0ab06b8360a1dd216168a1768aabb956a002ed9a399ae094cb0ce
ntm_ml|ntm_0_0776_ML	220	56169	0f656fd5d94f30ec1cbda8bd5e4ac5859c3afa6972ea5622ac9303c5aadf1537
ntm_ml|ntm_0_0777_ML	219	56132	8dabb59cdbd6c6ad35dbdcef078902be4e83af18d1341483c5ce6f502f708174
ntm_ml|ntm_0_0778_ML	88	22501	a8369ceccef8f6e3043d39e03f66079cf63e777b1197bae81d0c6cdcc70ad590
ntm_ml|ntm_0_0779_ML	107	26705	9d536a8131b76d050568cf70e17f73e2c837b25d9bfe00d7c84fdb0045384397
ntm_ml|ntm_0_0780_ML	57	14375	688035877e9e4449757310479d03036e18dfec09b370e526e325ad7bf8b76186
ntm_ml|ntm_0_0781_ML	73	18841	7ec67d35946a554e5b506f8183754ecdffe6ca6c737c9fde2ca1c5680c5e13f7
ntm_ml|ntm_0_0782_ML	78	19668	c1332a9cc357936beb6ed9b5a7c0a05f377996a8db7c9c80a83ee4f56106fe05
ntm_ml|ntm_0_0783_ML	150	38076	17aa6b6776e59c3058cf589a2b96b105f45336f115693421e2b5894a3c506ad3
ntm_ml|ntm_0_0784_ML	145	36627	b390adadff5cc28c2c4d351b8e1f2a922689345047dec1bffc3b04ae39528b46
ntm_ml|ntm_0_0785_ML	48	12179	ac031e6361c960dfc9afe718297467f364e10e32ec929031f0ba753e24257430
ntm_ml|ntm_0_0786_ML	85	21586	08f4c5fd2e55d1bba3765f2af7200a59da90f0820be6aa80b72003594966320b
ntm_ml|ntm_0_0787_ML	53	13505	526ebe36308e2a3bbe5a2d0e977e78ade5524b26ec93eb3df073d308bc02e191
ntm_ml|ntm_0_0788_ML	52	13094	34afc764e797e94365eb774c0340f6c20b341525cbf03997f7fe9bbb78acdafa
ntm_ml|ntm_0_0789_ML	273	69745	9d95829f8639cb2e90a0889b6b5842871fc1c5f610ac161263c4d48d5ca2ccb5
ntm_ml|ntm_0_0790_ML	106	26971	172591de5dc18fb990ac15e28c345b9dfaa549520593b599b9df5a8e30c3efeb
ntm_ml|ntm_0_0791_ML	205	51928	0bad3adcc3eaf6be1030e525d0d83e579e172d6ad6d9330aca7e2a8381a054a2
ntm_ml|ntm_0_0792_ML	33	8454	8c4edf7b6040789b1a0494c5cb2e5b5fda8025aebbe4fc65188d3ad8e2ed06d3
ntm_ml|ntm_0_0793_ML	49	12469	7c5ca4b07b169d03b9e9625620589e12facecd63700125d5bc1f3640fdde80fe
ntm_ml|ntm_0_0794_ML	19	4983	45e45cf2074c49c6ba871b94299c794db1f2ab2c82e8b1fe9eca0d7ecc7ffcce
ntm_ml|ntm_0_0795_ML	50	12915	80aa469bc832d4f65b5bad72c3844afe829d3c6320bcc33431885bc16b8a2a71
ntm_ml|ntm_0_0796_ML	30	7742	3a5b33d3e3e41b8daf5754a7770584e4e0c3d150e9d020527b442fdd97a5a4b7
ntm_ml|ntm_0_0797_ML	85	21561	f6157763ef70f7ae0d228063af437bf9a8bd96fdeb10a932948a5fe18b4b7713
ntm_ml|ntm_0_0798_ML	65	16494	a9bc5b07aec7f84e5ac9138b986ac8a963a96897d2ab67784a36b91ff9fdf3c1
ntm_ml|ntm_0_0799_ML	28	7214	cbeebeeea2ef718b9d841c7ffc6325ada9454553dab8d42118d7e1e0a81723c0
ntm_ml|ntm_0_0800_ML	70	17742	bf2b8fc254ce7ad1bb5de838c554d1dd0724803ece67df4bf8294d642fe915e8
ntm_ml|ntm_0_0801_ML	14	3633	d2e04cb55410ec28acfa3428675a911ce9601f5c87e6a27ff3af281077aba2e2
ntm_ml|ntm_0_0802_ML	46	11762	5501b3c67b03df9b3271ea58d738a22c46e7efa56019d12bd72a852b2c445f78
ntm_ml|ntm_0_0803_ML	228	58103	e8d7e8436ea10a2be88176970bf904725f59a969abefd3f5608b67b2646b1c63
ntm_ml|ntm_0_0804_ML	68	17480	af3ae28bfe824dbcfb7095a605423bc77c5ac0ef7754ff46f4b89fe241212f92
ntm_ml|ntm_0_0805_ML	17	4359	60849fb04e709a82fbb2811e6ed49ea0c4ef2ed33d04f208d337b34eadc561ed
ntm_ml|ntm_0_0806_ML	192	48560	1ef244e91a8c02ae19d099dd84def1529170035cc668885c1b056716137e7efe
ntm_ml|ntm_0_0807_ML	48	12268	c3d6950f9fa7be16f79133451b8a7da55b8336afca7f87704caaceb5faa51c79
ntm_ml|ntm_0_0808_ML	185	46719	eaccc666995f46a2bf65f2c2c33e9e5970bf6d03ef2e35be3cd40e8063d8f464
ntm_ml|ntm_0_0809_ML	34	8758	7e853cc79744608e1569a2b1ec12547f9d2cecf1a3c46d8278518eed5521d4d5
ntm_ml|ntm_0_0810_ML	28	7075	7f94bd7e71630ce8b1cbd1168e0379b791e94acf94b15829eaac43aa827ce74a
ntm_ml|ntm_0_0811_ML	16	4145	f434eb794b5fb0e83e2c2428bb870c18d0b1c6e2bc1c1020438d2d527bb2d92b
ntm_ml|ntm_0_0812_ML	12	3126	4bdd9d1470d8e80a3a855686a9dc471a754c4a2bc30a72db71b223bc3c4bdfa4
ntm_ml|ntm_0_0813_ML	17	4386	d0ebed210d373bb7402ee346d7e417b910db881326f643ca6bcff6326c59870b
ntm_ml|ntm_0_0814_ML	24	6246	1b67252cf5e5dc981f2aa7e85455745bd4c2255fa08e073e8d4bc3fb124b7a44
ntm_ml|ntm_0_0815_ML	19	4928	ff47e000b4b83859a5721990ff40a1fb45bf61d062b155e3cc78d2eeede8a38b
ntm_ml|ntm_0_0816_ML	13	3376	fd59fa2b572199f2308e8fec0c5f40eba7535697250975ba17705c1168f8d9bd
ntm_ml|ntm_0_0817_ML	28	7127	5ef156ccc8cd36266c8fdc9d88c825837bad96b9a09daece47b471e4225812e8
ntm_ml|ntm_0_0818_ML	280	72031	fd7ea9b4f73781dda2b83a60a379fc64f259ac3cdb398020a40ce824a98548ba
ntm_ml|ntm_0_0819_ML	19	4874	9ab347220363b8ae21c08b8192e3a258e6d83ffd3d00cb4595bd9b7d44dbe978
ntm_ml|ntm_0_0820_ML	88	22479	aedc3c45deb2cb5d26ca21aacff5cc9168bd075c4729b1607493bd57d72fa1b2
ntm_ml|ntm_0_0821_ML	11	2846	281b682ea5d127b6a8e6a27e5e28017f25d54704e406c1967681741ea655232e
ntm_ml|ntm_0_0822_ML	152	38813	c09feeaff22f89fb47dff85d2945e7e970b4793f4c2504bc16b40555b760d20e
ntm_ml|ntm_0_0823_ML	28	7177	815cef1e0f5d2a803e5884977924aa6bfc7ea064b791f719f871a17debf7c64d
ntm_ml|ntm_0_0824_ML	32	8223	7f80eecb93a076ec831f46de51468d650095fbdb54bf9ac9599354f992ab37aa
ntm_ml|ntm_0_0825_ML	150	38420	2fcbcd2bff735765d5877b7f0cc5420054aa45b926d0fbfa6f6f66c10f07b12e
ntm_ml|ntm_0_0826_ML	18	4631	332d5e71878821f5a9bdd5519a257568474f84bd833bcae89296d819ffe6c2a4
ntm_ml|ntm_0_0827_ML	17	4416	e8886b2fd90e32cf810c6931ae7d90d4749c915787cdb2fb50f4ff064b296c5a
ntm_ml|ntm_0_0828_ML	16	4097	9a4b5b6c6e610e6eb17fc326c508028e0bc39edcfac62e92c137d3f9a451995e
ntm_ml|ntm_0_0829_ML	18	4666	f13d5b9fb1ab435f74545c0cb17178e3c6d795ad3bef3f5d29f8e9930d344b42
ntm_ml|ntm_0_0830_ML	11	2831	2b3328d2137dd06601576383c913de0bc03b77c05db3705d36fb63a753294038
ntm_ml|ntm_0_0831_ML	18	4626	7ad06067b11eb4fccd5ddb4d8c1a11aed269e5f3aa46d68aa69bb1729428650a
ntm_ml|ntm_0_0832_ML	19	4924	33464b0963a576903808def6711206218521a6b67e0af3878798ed28f97ed1f7
ntm_ml|ntm_0_0833_ML	36	9261	ebc230d11e0e8a5b2e17a4b089691b94ae28299892068ffe995fe7b9ecad8e4b
ntm_ml|ntm_0_0834_ML	7	1826	efa13a68518ddb25092512f4f529c493d880cf31f55f5db136b688ec42b845ac
ntm_ml|ntm_0_0835_ML	12	3095	728a1e2fed5331b55d895fff807fd36150ec2464f5c7e2a23a2e4182d749dffe
ntm_ml|ntm_0_0836_ML	14	3629	7ff05663569c310601724716bfa35f2c17e809b7c971bcf01236a57f524c4e77
ntm_ml|ntm_0_0837_ML	16	4138	3ba00817937c9c10cd79db2726217a244d199ed8c22d88c93ea59a67398d0879
ntm_ml|ntm_0_0838_ML	12	3106	11e2c878c39ca2dff59dbf9b682e4f1cf115cfeb958fdcee8fa002a910b43834
ntm_ml|ntm_0_0839_ML	16	4119	6475d507f7131caf5e63e5ca0e3a9e33720946111a628e8e975777f3fd93366b
ntm_ml|ntm_0_0840_ML	15	3895	b7325f1e30d751b33a88d0bf15ba8b62d6bb42804534c1c29c218aaa674e8d7c
ntm_ml|ntm_0_0841_ML	134	34149	23c218b02f40242318286f46d9078458f1288893340ffdc4811d93f25c8267e1
