genome_id	source	clade_id	length	gc_perc	cds_density	gene_count	truncated_genes	terminase	portal	capsid	tail	integrase	lysis	n_key_proteins	has_head_packaging	has_tail_cat	has_lysis_cat	has_integration_cat	hypothetical	hypothetical_frac	checkv_miuvig	completeness_pct	contamination	viral_genes	host_genes	flag
ntm_anc|ntm_0_0153_ANCESTRAL	ntm_anc	ntm_0_0153_ANCESTRAL	18748	0.61	76.41	35	1	1	0	1	1	1	1	5	1	0	0	1	28	0.8	Low-quality	25.68	0.0	10	1	low_completeness;host_genes
ntm_anc|ntm_0_0154_ANCESTRAL	ntm_anc	ntm_0_0154_ANCESTRAL	29939	0.59	87.52	75	1	0	0	0	0	0	1	1	0	0	0	0	49	0.653	Low-quality	39.55	0.0	18	1	missing_core_structural;low_completeness;host_genes
ntm_anc|ntm_0_0155_ANCESTRAL	ntm_anc	ntm_0_0155_ANCESTRAL	26604	0.65	82.79	51	1	0	0	0	0	0	1	1	0	0	0	0	49	0.961	Low-quality	44.56	0.0	5	2	missing_core_structural;low_completeness;host_genes
ntm_anc|ntm_0_0156_ANCESTRAL	ntm_anc	ntm_0_0156_ANCESTRAL	44642	0.67	80.63	75	1	1	0	0	0	0	1	2	1	0	0	0	66	0.88	Medium-quality	71.78	0.0	8	1	host_genes
ntm_anc|ntm_0_0157_ANCESTRAL	ntm_anc	ntm_0_0157_ANCESTRAL	149989	0.64	80.16	285	2	0	0	0	0	1	1	2	0	0	0	1	267	0.937	High-quality	100.0	0.0	12	7	missing_core_structural;host_genes
ntm_anc|ntm_0_0158_ANCESTRAL	ntm_anc	ntm_0_0158_ANCESTRAL	27017	0.63	86.69	59	1	0	0	1	1	0	1	3	1	1	0	0	45	0.763	Low-quality	35.48	0.0	25	0	low_completeness
ntm_anc|ntm_0_0159_ANCESTRAL	ntm_anc	ntm_0_0159_ANCESTRAL	108176	0.64	77.07	198	2	1	1	1	1	0	1	5	1	1	1	0	140	0.707	High-quality	98.47	0.0	79	0	ok
ntm_anc|ntm_0_0160_ANCESTRAL	ntm_anc	ntm_0_0160_ANCESTRAL	150000	0.64	84.6	317	2	1	1	1	1	1	1	6	1	1	1	1	260	0.82	High-quality	99.86	0.0	111	1	host_genes
ntm_anc|ntm_0_0162_ANCESTRAL	ntm_anc	ntm_0_0162_ANCESTRAL	29049	0.64	78.23	53	2	0	0	0	0	1	1	2	0	0	0	1	49	0.925	Low-quality	19.43	0.0	4	1	missing_core_structural;low_completeness;host_genes
ntm_anc|ntm_0_0163_ANCESTRAL	ntm_anc	ntm_0_0163_ANCESTRAL	58026	0.65	77.86	104	1	1	0	0	0	1	1	3	1	0	0	1	94	0.904	Medium-quality	89.65	0.0	8	6	host_genes
ntm_anc|ntm_0_0165_ANCESTRAL	ntm_anc	ntm_0_0165_ANCESTRAL	30354	0.65	83.52	55	2	1	1	0	0	1	1	4	1	0	0	1	46	0.836	Low-quality	42.77	0.0	11	0	low_completeness
ntm_anc|ntm_0_0167_ANCESTRAL	ntm_anc	ntm_0_0167_ANCESTRAL	27946	0.67	80.07	49	2	1	1	0	0	1	1	4	1	0	0	1	43	0.878	Low-quality	42.86	0.0	11	1	low_completeness;host_genes
ntm_anc|ntm_0_0168_ANCESTRAL	ntm_anc	ntm_0_0168_ANCESTRAL	10044	0.58	84.45	20	2	0	0	1	0	1	1	3	1	0	0	1	15	0.75	Low-quality	13.03	0.0	3	0	low_completeness
ntm_anc|ntm_0_0169_ANCESTRAL	ntm_anc	ntm_0_0169_ANCESTRAL	149956	0.63	79.98	301	2	0	0	0	1	1	1	3	1	1	1	1	265	0.88	High-quality	99.12	0.0	34	3	missing_core_structural;host_genes
ntm_anc|ntm_0_0171_ANCESTRAL	ntm_anc	ntm_0_0171_ANCESTRAL	78059	0.64	82.57	142	1	0	0	0	0	1	1	2	0	0	0	1	126	0.887	Medium-quality	72.89	0.0	7	2	missing_core_structural;host_genes
ntm_anc|ntm_0_0172_ANCESTRAL	ntm_anc	ntm_0_0172_ANCESTRAL	149993	0.65	77.47	281	2	0	0	0	0	1	1	2	0	0	0	1	269	0.957	Medium-quality	66.23	0.0	1	2	missing_core_structural;host_genes
ntm_anc|ntm_0_0173_ANCESTRAL	ntm_anc	ntm_0_0173_ANCESTRAL	78029	0.63	85.04	165	1	1	0	0	1	1	1	4	1	1	1	1	116	0.703	High-quality	94.08	0.0	74	2	host_genes
ntm_anc|ntm_0_0174_ANCESTRAL	ntm_anc	ntm_0_0174_ANCESTRAL	57144	0.66	82.03	94	1	1	0	1	1	1	1	5	1	0	0	1	81	0.862	Medium-quality	87.71	0.0	16	1	host_genes
ntm_anc|ntm_0_0175_ANCESTRAL	ntm_anc	ntm_0_0175_ANCESTRAL	29948	0.63	82.48	64	2	0	1	0	1	0	1	3	1	0	0	0	58	0.906	Low-quality	35.15	0.0	24	0	low_completeness
ntm_anc|ntm_0_0176_ANCESTRAL	ntm_anc	ntm_0_0176_ANCESTRAL	149846	0.64	79.31	274	1	0	0	0	0	0	1	1	0	0	0	0	263	0.96	High-quality	93.87	0.0	15	3	missing_core_structural;host_genes
ntm_anc|ntm_0_0177_ANCESTRAL	ntm_anc	ntm_0_0177_ANCESTRAL	35760	0.62	84.97	68	1	0	0	0	1	0	1	2	0	1	1	0	48	0.706	Medium-quality	57.86	0.0	32	0	missing_core_structural
ntm_anc|ntm_0_0178_ANCESTRAL	ntm_anc	ntm_0_0178_ANCESTRAL	63306	0.64	79.54	107	1	0	0	1	0	1	1	3	1	0	0	1	91	0.85	Medium-quality	85.64	0.0	11	12	host_genes
ntm_anc|ntm_0_0179_ANCESTRAL	ntm_anc	ntm_0_0179_ANCESTRAL	102925	0.66	83.16	211	2	0	1	1	1	1	1	5	1	1	1	1	163	0.773	High-quality	98.16	0.0	93	0	ok
ntm_anc|ntm_0_0180_ANCESTRAL	ntm_anc	ntm_0_0180_ANCESTRAL	50145	0.65	69.77	89	1	1	0	1	1	0	1	4	1	1	1	0	72	0.809	High-quality	100.0	0.0	25	0	ok
ntm_anc|ntm_0_0182_ANCESTRAL	ntm_anc	ntm_0_0182_ANCESTRAL	64544	0.6	81.58	135	2	1	1	0	1	0	1	4	1	1	1	0	80	0.593	High-quality	100.0	0.0	61	1	host_genes
ntm_anc|ntm_0_0183_ANCESTRAL	ntm_anc	ntm_0_0183_ANCESTRAL	5348	0.7	80.18	8	2	0	0	0	0	0	1	1	0	0	0	0	8	1.0	Low-quality	4.67	0.0	1	1	missing_core_structural;low_completeness;host_genes;many_truncated
ntm_anc|ntm_0_0184_ANCESTRAL	ntm_anc	ntm_0_0184_ANCESTRAL	150000	0.65	85.65	296	1	1	0	1	1	1	1	5	1	1	1	1	218	0.736	High-quality	99.23	0.0	101	2	host_genes
ntm_anc|ntm_0_0185_ANCESTRAL	ntm_anc	ntm_0_0185_ANCESTRAL	76772	0.62	87.25	141	2	1	1	0	1	1	1	5	1	1	0	1	93	0.66	High-quality	92.15	0.0	61	5	host_genes
ntm_anc|ntm_0_0186_ANCESTRAL	ntm_anc	ntm_0_0186_ANCESTRAL	149761	0.65	83.05	261	1	0	0	0	1	1	1	3	0	1	0	1	238	0.912	High-quality	100.0	0.0	27	8	missing_core_structural;host_genes
ntm_anc|ntm_0_0187_ANCESTRAL	ntm_anc	ntm_0_0187_ANCESTRAL	28670	0.62	79.2	61	1	0	0	0	1	1	1	3	0	0	0	1	57	0.934	Low-quality	43.17	0.0	7	0	missing_core_structural;low_completeness
ntm_anc|ntm_0_0188_ANCESTRAL	ntm_anc	ntm_0_0188_ANCESTRAL	115289	0.65	83.13	201	2	0	0	0	0	1	1	2	0	0	0	1	194	0.965	High-quality	100.0	0.0	1	4	missing_core_structural;host_genes
ntm_anc|ntm_0_0189_ANCESTRAL	ntm_anc	ntm_0_0189_ANCESTRAL	83205	0.65	71.99	138	1	0	0	0	0	1	1	2	0	0	0	1	128	0.928	High-quality	94.42	0.0	6	2	missing_core_structural;host_genes
ntm_anc|ntm_0_0191_ANCESTRAL	ntm_anc	ntm_0_0191_ANCESTRAL	13537	0.68	74.49	23	2	0	0	0	0	0	1	1	0	0	0	0	23	1.0	Low-quality	12.74	0.0	2	2	missing_core_structural;low_completeness;host_genes
ntm_anc|ntm_0_0193_ANCESTRAL	ntm_anc	ntm_0_0193_ANCESTRAL	93091	0.62	77.83	194	1	0	0	1	1	1	1	4	1	1	1	1	162	0.835	Medium-quality	89.73	0.0	57	0	ok
ntm_anc|ntm_0_0194_ANCESTRAL	ntm_anc	ntm_0_0194_ANCESTRAL	126512	0.63	84.84	266	2	1	1	1	1	0	1	5	1	1	1	0	195	0.733	High-quality	97.02	0.0	116	0	ok
ntm_anc|ntm_0_0195_ANCESTRAL	ntm_anc	ntm_0_0195_ANCESTRAL	60289	0.61	76.78	128	1	0	0	0	0	0	1	1	0	0	0	0	124	0.969	Medium-quality	51.47	0.0	8	2	missing_core_structural;host_genes
ntm_anc|ntm_0_0196_ANCESTRAL	ntm_anc	ntm_0_0196_ANCESTRAL	142478	0.61	81.02	293	1	1	1	1	1	1	1	6	1	1	1	1	216	0.737	High-quality	99.48	0.0	127	2	host_genes
ntm_anc|ntm_0_0197_ANCESTRAL	ntm_anc	ntm_0_0197_ANCESTRAL	59612	0.63	87.82	127	2	0	1	1	1	1	1	5	1	1	1	1	91	0.717	Medium-quality	88.36	0.0	65	3	host_genes
ntm_anc|ntm_0_0198_ANCESTRAL	ntm_anc	ntm_0_0198_ANCESTRAL	149819	0.64	81.0	302	2	0	0	0	0	1	1	2	0	0	0	1	278	0.921	High-quality	97.74	0.0	13	6	missing_core_structural;host_genes
ntm_anc|ntm_0_0199_ANCESTRAL	ntm_anc	ntm_0_0199_ANCESTRAL	17946	0.68	70.08	32	2	0	0	1	0	0	1	2	1	0	0	0	28	0.875	Low-quality	12.22	0.0	1	0	low_completeness
ntm_anc|ntm_0_0200_ANCESTRAL	ntm_anc	ntm_0_0200_ANCESTRAL	11546	0.69	65.23	19	2	0	0	0	0	0	1	1	0	0	0	0	19	1.0	Low-quality	18.8	0.0	2	0	missing_core_structural;low_completeness
ntm_anc|ntm_0_0201_ANCESTRAL	ntm_anc	ntm_0_0201_ANCESTRAL	23739	0.6	80.12	49	1	1	0	1	1	1	1	5	1	0	0	1	41	0.837	Low-quality	35.76	0.0	13	0	low_completeness
ntm_anc|ntm_0_0203_ANCESTRAL	ntm_anc	ntm_0_0203_ANCESTRAL	149690	0.64	77.73	286	1	1	1	1	1	1	1	6	1	1	1	1	213	0.745	High-quality	99.85	0.0	108	4	host_genes
ntm_anc|ntm_0_0204_ANCESTRAL	ntm_anc	ntm_0_0204_ANCESTRAL	50661	0.63	80.42	101	2	1	0	1	0	1	1	4	1	0	0	1	93	0.921	Medium-quality	68.64	0.0	19	1	host_genes
ntm_anc|ntm_0_0205_ANCESTRAL	ntm_anc	ntm_0_0205_ANCESTRAL	15459	0.58	76.91	30	1	1	0	0	0	1	1	3	1	0	0	1	26	0.867	Low-quality	25.1	0.0	8	0	low_completeness
ntm_anc|ntm_0_0206_ANCESTRAL	ntm_anc	ntm_0_0206_ANCESTRAL	131556	0.62	77.77	248	2	0	0	0	0	0	1	1	0	0	0	0	244	0.984	Medium-quality	78.01	0.0	3	0	missing_core_structural
ntm_anc|ntm_0_0207_ANCESTRAL	ntm_anc	ntm_0_0207_ANCESTRAL	18062	0.65	73.09	34	1	0	0	0	0	0	1	1	0	0	0	0	31	0.912	Low-quality	15.77	0.0	1	4	missing_core_structural;low_completeness;host_genes
ntm_anc|ntm_0_0208_ANCESTRAL	ntm_anc	ntm_0_0208_ANCESTRAL	12433	0.61	72.93	19	1	0	0	0	1	1	1	3	0	0	0	1	17	0.895	Low-quality	18.42	0.0	6	0	missing_core_structural;low_completeness
ntm_anc|ntm_0_0210_ANCESTRAL	ntm_anc	ntm_0_0210_ANCESTRAL	110059	0.66	80.53	195	2	0	0	1	1	1	1	4	1	1	1	1	149	0.764	High-quality	98.35	0.0	85	0	ok
ntm_anc|ntm_0_0211_ANCESTRAL	ntm_anc	ntm_0_0211_ANCESTRAL	69587	0.65	79.39	137	1	0	0	1	1	1	1	4	1	1	0	1	126	0.92	Medium-quality	85.73	0.0	23	9	host_genes
ntm_anc|ntm_0_0212_ANCESTRAL	ntm_anc	ntm_0_0212_ANCESTRAL	67376	0.64	73.56	132	2	0	0	0	0	1	1	2	0	0	0	1	127	0.962	Medium-quality	69.75	0.0	6	0	missing_core_structural
ntm_anc|ntm_0_0214_ANCESTRAL	ntm_anc	ntm_0_0214_ANCESTRAL	27432	0.66	85.68	60	2	0	0	0	0	1	1	2	1	0	0	1	54	0.9	Medium-quality	61.22	0.0	4	2	missing_core_structural;host_genes
ntm_anc|ntm_0_0215_ANCESTRAL	ntm_anc	ntm_0_0215_ANCESTRAL	100825	0.67	74.97	169	1	1	0	0	1	0	1	3	1	1	0	0	154	0.911	High-quality	94.35	0.0	3	3	host_genes
ntm_anc|ntm_0_0216_ANCESTRAL	ntm_anc	ntm_0_0216_ANCESTRAL	78736	0.63	81.32	144	2	1	0	1	0	1	1	4	1	0	0	1	123	0.854	High-quality	96.99	0.0	23	5	host_genes
ntm_anc|ntm_0_0217_ANCESTRAL	ntm_anc	ntm_0_0217_ANCESTRAL	44006	0.6	79.85	83	0	1	0	1	1	0	1	4	1	0	0	0	72	0.867	Medium-quality	63.65	0.0	13	11	host_genes
ntm_anc|ntm_0_0218_ANCESTRAL	ntm_anc	ntm_0_0218_ANCESTRAL	33725	0.67	80.46	59	1	1	0	0	1	1	1	4	1	1	0	1	50	0.847	Low-quality	47.98	0.0	11	3	low_completeness;host_genes
ntm_anc|ntm_0_0219_ANCESTRAL	ntm_anc	ntm_0_0219_ANCESTRAL	108057	0.62	75.5	218	2	0	0	0	0	1	1	2	0	0	0	1	207	0.95	Medium-quality	62.54	0.0	3	0	missing_core_structural
ntm_anc|ntm_0_0220_ANCESTRAL	ntm_anc	ntm_0_0220_ANCESTRAL	59989	0.65	83.28	118	1	1	1	0	1	0	1	4	1	1	1	0	89	0.754	Medium-quality	85.71	0.0	52	1	host_genes
ntm_anc|ntm_0_0221_ANCESTRAL	ntm_anc	ntm_0_0221_ANCESTRAL	40880	0.64	80.98	80	2	0	0	0	1	1	1	3	1	1	0	1	73	0.912	Medium-quality	53.61	0.0	11	1	missing_core_structural;host_genes
ntm_anc|ntm_0_0222_ANCESTRAL	ntm_anc	ntm_0_0222_ANCESTRAL	23602	0.67	78.41	39	2	1	0	0	0	0	1	2	1	0	0	0	37	0.949	Low-quality	33.45	0.0	4	1	low_completeness;host_genes
ntm_anc|ntm_0_0223_ANCESTRAL	ntm_anc	ntm_0_0223_ANCESTRAL	94154	0.63	82.03	190	2	1	0	1	1	1	1	5	1	1	0	1	175	0.921	High-quality	95.31	0.0	15	11	host_genes
ntm_anc|ntm_0_0225_ANCESTRAL	ntm_anc	ntm_0_0225_ANCESTRAL	91749	0.67	74.78	159	0	0	1	1	1	0	1	4	1	1	1	0	114	0.717	High-quality	100.0	0.0	75	4	host_genes
ntm_anc|ntm_0_0226_ANCESTRAL	ntm_anc	ntm_0_0226_ANCESTRAL	90856	0.64	82.62	169	2	0	0	0	0	1	1	2	0	0	0	1	154	0.911	Medium-quality	83.88	0.0	6	0	missing_core_structural
ntm_anc|ntm_0_0227_ANCESTRAL	ntm_anc	ntm_0_0227_ANCESTRAL	24202	0.66	75.73	42	2	1	0	0	0	0	1	2	1	0	1	0	39	0.929	Low-quality	34.79	0.0	3	5	low_completeness;host_genes
ntm_anc|ntm_0_0229_ANCESTRAL	ntm_anc	ntm_0_0229_ANCESTRAL	69848	0.63	81.86	128	1	0	0	1	1	1	1	4	1	1	0	1	110	0.859	Medium-quality	80.99	0.0	12	0	ok
ntm_anc|ntm_0_0230_ANCESTRAL	ntm_anc	ntm_0_0230_ANCESTRAL	27463	0.68	76.9	53	2	1	0	0	0	0	1	2	1	0	0	0	50	0.943	Low-quality	38.93	0.0	7	0	low_completeness
ntm_anc|ntm_0_0231_ANCESTRAL	ntm_anc	ntm_0_0231_ANCESTRAL	32668	0.68	79.3	62	2	0	0	0	1	1	1	3	0	1	0	1	57	0.919	Low-quality	48.17	0.0	8	7	missing_core_structural;low_completeness;host_genes
ntm_anc|ntm_0_0232_ANCESTRAL	ntm_anc	ntm_0_0232_ANCESTRAL	115981	0.64	85.9	227	2	0	1	0	1	0	1	3	1	1	1	0	172	0.758	High-quality	99.23	0.0	79	0	ok
ntm_anc|ntm_0_0233_ANCESTRAL	ntm_anc	ntm_0_0233_ANCESTRAL	104837	0.63	75.29	212	2	1	1	0	1	1	1	5	1	1	1	1	143	0.675	High-quality	99.33	0.0	123	3	host_genes
ntm_anc|ntm_0_0234_ANCESTRAL	ntm_anc	ntm_0_0234_ANCESTRAL	24823	0.7	80.73	42	2	1	0	0	0	0	1	2	1	0	0	0	34	0.81	Low-quality	35.12	0.0	12	0	low_completeness
ntm_anc|ntm_0_0235_ANCESTRAL	ntm_anc	ntm_0_0235_ANCESTRAL	22816	0.66	81.96	42	2	1	0	0	0	0	1	2	1	0	0	0	39	0.929	Low-quality	30.64	0.0	6	2	low_completeness;host_genes
ntm_anc|ntm_0_0236_ANCESTRAL	ntm_anc	ntm_0_0236_ANCESTRAL	102820	0.65	82.12	218	1	1	1	1	1	0	1	5	1	1	1	0	176	0.807	High-quality	100.0	0.0	78	0	ok
ntm_anc|ntm_0_0237_ANCESTRAL	ntm_anc	ntm_0_0237_ANCESTRAL	46278	0.66	72.8	78	2	0	1	0	1	0	1	3	1	1	1	0	57	0.731	High-quality	100.0	0.0	42	0	ok
ntm_anc|ntm_0_0238_ANCESTRAL	ntm_anc	ntm_0_0238_ANCESTRAL	13853	0.63	75.85	31	1	0	0	0	0	0	1	1	0	0	0	0	30	0.968	Low-quality	22.38	0.0	3	1	missing_core_structural;low_completeness;host_genes
ntm_anc|ntm_0_0239_ANCESTRAL	ntm_anc	ntm_0_0239_ANCESTRAL	55898	0.63	77.2	106	1	0	0	0	0	1	1	2	0	0	0	1	100	0.943	Medium-quality	54.11	0.0	4	8	missing_core_structural;host_genes
ntm_anc|ntm_0_0240_ANCESTRAL	ntm_anc	ntm_0_0240_ANCESTRAL	20890	0.66	81.78	47	2	0	0	0	0	0	1	1	0	0	0	0	45	0.957	Low-quality	28.8	0.0	6	0	missing_core_structural;low_completeness
ntm_anc|ntm_0_0241_ANCESTRAL	ntm_anc	ntm_0_0241_ANCESTRAL	26114	0.67	70.84	37	2	1	0	0	0	1	1	3	1	0	0	1	31	0.838	Low-quality	37.02	0.0	5	1	low_completeness;host_genes
ntm_anc|ntm_0_0242_ANCESTRAL	ntm_anc	ntm_0_0242_ANCESTRAL	55110	0.63	79.61	102	1	0	0	0	1	0	1	2	1	1	1	0	75	0.735	Medium-quality	70.19	0.0	47	0	missing_core_structural
ntm_anc|ntm_0_0243_ANCESTRAL	ntm_anc	ntm_0_0243_ANCESTRAL	59683	0.63	81.61	105	2	0	0	0	0	0	1	1	0	0	0	0	95	0.905	Medium-quality	68.19	0.0	9	3	missing_core_structural;host_genes
ntm_anc|ntm_0_0244_ANCESTRAL	ntm_anc	ntm_0_0244_ANCESTRAL	80387	0.62	79.54	162	1	0	0	0	0	0	1	1	0	0	1	0	150	0.926	Low-quality	48.93	0.0	8	0	missing_core_structural;low_completeness
ntm_anc|ntm_0_0245_ANCESTRAL	ntm_anc	ntm_0_0245_ANCESTRAL	24682	0.62	70.85	43	1	1	1	1	1	0	1	5	1	1	0	0	37	0.86	Low-quality	31.32	0.0	13	0	low_completeness
ntm_anc|ntm_0_0246_ANCESTRAL	ntm_anc	ntm_0_0246_ANCESTRAL	29428	0.65	86.02	55	1	0	0	1	1	1	1	4	1	1	1	1	41	0.745	Low-quality	36.57	0.0	8	2	low_completeness;host_genes
ntm_anc|ntm_0_0247_ANCESTRAL	ntm_anc	ntm_0_0247_ANCESTRAL	21093	0.64	77.89	38	2	0	0	0	0	0	1	1	1	0	0	0	32	0.842	Low-quality	43.58	0.0	7	3	missing_core_structural;low_completeness;host_genes
ntm_anc|ntm_0_0248_ANCESTRAL	ntm_anc	ntm_0_0248_ANCESTRAL	26943	0.66	85.22	51	0	1	0	0	0	0	1	2	1	0	0	0	47	0.922	Low-quality	46.98	0.0	17	1	low_completeness;host_genes
ntm_anc|ntm_0_0250_ANCESTRAL	ntm_anc	ntm_0_0250_ANCESTRAL	52229	0.64	80.28	119	2	0	0	0	0	0	1	1	0	0	0	0	116	0.975	Medium-quality	68.95	0.0	5	4	missing_core_structural;host_genes
ntm_anc|ntm_0_0251_ANCESTRAL	ntm_anc	ntm_0_0251_ANCESTRAL	31763	0.66	83.29	66	2	0	0	0	0	0	1	1	0	0	0	0	50	0.758	Low-quality	35.76	0.0	22	0	missing_core_structural;low_completeness
ntm_anc|ntm_0_0252_ANCESTRAL	ntm_anc	ntm_0_0252_ANCESTRAL	32528	0.65	77.61	59	1	0	0	0	1	0	1	2	1	1	0	0	55	0.932	Medium-quality	51.91	0.0	5	0	missing_core_structural
ntm_anc|ntm_0_0253_ANCESTRAL	ntm_anc	ntm_0_0253_ANCESTRAL	71618	0.65	81.72	146	2	1	0	0	0	1	1	3	1	0	0	1	143	0.979	High-quality	100.0	0.0	1	3	host_genes
ntm_anc|ntm_0_0254_ANCESTRAL	ntm_anc	ntm_0_0254_ANCESTRAL	20200	0.6	86.84	38	1	0	1	1	0	0	1	3	1	0	0	0	31	0.816	Low-quality	31.08	0.0	11	0	low_completeness
ntm_anc|ntm_0_0255_ANCESTRAL	ntm_anc	ntm_0_0255_ANCESTRAL	17418	0.69	74.36	29	2	0	0	1	0	1	1	3	1	0	0	1	24	0.828	Low-quality	21.7	0.0	2	0	low_completeness
ntm_anc|ntm_0_0257_ANCESTRAL	ntm_anc	ntm_0_0257_ANCESTRAL	33468	0.67	81.9	68	2	1	0	0	0	1	1	3	1	0	0	1	62	0.912	Low-quality	47.35	0.0	11	5	low_completeness;host_genes
ntm_anc|ntm_0_0258_ANCESTRAL	ntm_anc	ntm_0_0258_ANCESTRAL	61867	0.63	82.53	110	2	1	1	1	1	0	1	5	1	0	0	0	104	0.945	High-quality	94.1	0.0	16	3	host_genes
ntm_anc|ntm_0_0259_ANCESTRAL	ntm_anc	ntm_0_0259_ANCESTRAL	79704	0.65	66.82	139	2	0	0	0	0	1	1	2	0	0	0	1	134	0.964	Medium-quality	80.55	0.0	6	1	missing_core_structural;host_genes
ntm_anc|ntm_0_0260_ANCESTRAL	ntm_anc	ntm_0_0260_ANCESTRAL	105816	0.65	75.19	190	1	1	0	0	1	1	1	4	1	1	1	1	158	0.832	High-quality	97.66	0.0	73	2	host_genes
ntm_anc|ntm_0_0261_ANCESTRAL	ntm_anc	ntm_0_0261_ANCESTRAL	23921	0.61	75.85	51	2	1	1	1	1	0	1	5	1	0	0	0	46	0.902	Low-quality	36.66	0.0	16	0	low_completeness
ntm_anc|ntm_0_0262_ANCESTRAL	ntm_anc	ntm_0_0262_ANCESTRAL	145547	0.65	81.96	308	2	1	0	0	0	1	1	3	1	0	0	1	286	0.929	High-quality	95.21	0.0	8	3	host_genes
ntm_anc|ntm_0_0263_ANCESTRAL	ntm_anc	ntm_0_0263_ANCESTRAL	64017	0.66	75.9	102	2	0	0	0	0	1	1	2	0	0	0	1	93	0.912	Medium-quality	62.52	0.0	5	1	missing_core_structural;host_genes
ntm_anc|ntm_0_0264_ANCESTRAL	ntm_anc	ntm_0_0264_ANCESTRAL	60999	0.67	72.19	125	2	0	0	0	0	0	1	1	0	0	1	0	115	0.92	Medium-quality	76.87	0.0	6	2	missing_core_structural;host_genes
ntm_anc|ntm_0_0265_ANCESTRAL	ntm_anc	ntm_0_0265_ANCESTRAL	83068	0.65	72.88	158	1	0	0	0	0	1	1	2	0	0	0	1	148	0.937	High-quality	99.05	0.0	7	2	missing_core_structural;host_genes
ntm_anc|ntm_0_0266_ANCESTRAL	ntm_anc	ntm_0_0266_ANCESTRAL	29696	0.63	85.61	67	1	1	0	0	1	1	1	4	1	1	0	1	56	0.836	Low-quality	31.37	0.0	12	0	low_completeness
ntm_anc|ntm_0_0267_ANCESTRAL	ntm_anc	ntm_0_0267_ANCESTRAL	64314	0.58	74.06	126	1	0	0	0	0	0	1	1	0	0	0	0	122	0.968	Not-determined	NA	0.0	0	5	missing_core_structural;host_genes
ntm_anc|ntm_0_0268_ANCESTRAL	ntm_anc	ntm_0_0268_ANCESTRAL	33816	0.61	83.38	60	2	0	0	0	0	0	1	1	0	0	0	0	50	0.833	Low-quality	25.45	0.0	4	0	missing_core_structural;low_completeness
ntm_anc|ntm_0_0269_ANCESTRAL	ntm_anc	ntm_0_0269_ANCESTRAL	99568	0.64	77.56	183	2	0	0	0	0	1	1	2	0	0	0	1	172	0.94	High-quality	100.0	0.0	1	3	missing_core_structural;host_genes
ntm_anc|ntm_0_0275_ANCESTRAL	ntm_anc	ntm_0_0275_ANCESTRAL	93991	0.59	78.23	208	2	1	1	0	1	0	1	4	1	1	1	0	160	0.769	Medium-quality	87.93	0.0	84	1	host_genes
ntm_anc|ntm_0_0276_ANCESTRAL	ntm_anc	ntm_0_0276_ANCESTRAL	38708	0.66	82.66	82	2	0	0	1	0	0	1	2	1	0	0	0	77	0.939	Low-quality	48.57	0.0	2	5	low_completeness;host_genes
ntm_anc|ntm_0_0277_ANCESTRAL	ntm_anc	ntm_0_0277_ANCESTRAL	13381	0.66	79.69	29	2	0	0	0	0	0	1	1	0	0	0	0	26	0.897	Low-quality	21.0	0.0	6	0	missing_core_structural;low_completeness
ntm_anc|ntm_0_0278_ANCESTRAL	ntm_anc	ntm_0_0278_ANCESTRAL	22749	0.6	73.79	46	1	0	0	0	0	0	1	1	0	0	0	0	46	1.0	Low-quality	27.46	0.0	9	0	missing_core_structural;low_completeness
ntm_anc|ntm_0_0279_ANCESTRAL	ntm_anc	ntm_0_0279_ANCESTRAL	14448	0.65	83.34	31	2	1	1	0	0	0	1	3	1	0	0	0	27	0.871	Low-quality	21.11	0.0	10	0	low_completeness
ntm_anc|ntm_0_0280_ANCESTRAL	ntm_anc	ntm_0_0280_ANCESTRAL	149732	0.66	82.95	250	1	1	1	1	1	0	1	5	1	1	1	0	187	0.748	High-quality	99.31	0.0	111	7	host_genes
ntm_anc|ntm_0_0282_ANCESTRAL	ntm_anc	ntm_0_0282_ANCESTRAL	12893	0.63	92.39	25	2	0	0	1	0	1	1	3	1	0	0	1	19	0.76	Low-quality	27.99	0.0	3	1	low_completeness;host_genes
ntm_anc|ntm_0_0284_ANCESTRAL	ntm_anc	ntm_0_0284_ANCESTRAL	46270	0.66	76.64	84	1	0	0	0	0	0	1	1	0	0	0	0	78	0.929	Medium-quality	80.57	0.0	5	1	missing_core_structural;host_genes
ntm_anc|ntm_0_0285_ANCESTRAL	ntm_anc	ntm_0_0285_ANCESTRAL	14640	0.67	72.36	26	0	0	0	1	0	0	1	2	1	0	0	0	21	0.808	Low-quality	23.54	0.0	3	0	low_completeness
ntm_anc|ntm_0_0286_ANCESTRAL	ntm_anc	ntm_0_0286_ANCESTRAL	13792	0.6	80.14	23	2	0	0	0	1	0	1	2	0	0	0	0	21	0.913	Low-quality	17.39	0.0	7	0	missing_core_structural;low_completeness
ntm_anc|ntm_0_0287_ANCESTRAL	ntm_anc	ntm_0_0287_ANCESTRAL	85094	0.67	77.02	158	2	1	0	0	1	1	1	4	1	1	1	1	124	0.785	High-quality	96.65	0.0	49	1	host_genes
ntm_anc|ntm_0_0288_ANCESTRAL	ntm_anc	ntm_0_0288_ANCESTRAL	10969	0.69	82.73	21	1	0	0	1	0	0	1	2	1	0	0	0	18	0.857	Low-quality	14.32	0.0	1	0	low_completeness
