cohort_order	accession	tip_id	eligible	contig_count	total_bases	n50	ambiguous_bases	content_sha256	sequence_only_sha256	bgzf_sha256	pansn_name_roundtrip	view_path	row_sha256
808	GCF_002972045.1	GCF_002972045.1	PASS	103	5380109	260415	29758	79c9498ce2f43e7c96ae8a10346a0c109ce4b45abd9fe53f0dae3670cb87151d	6a8c3f3bf812e350fc8093074e2c351d085908480f18077894bdbb6282a7dead	cb569406695ffc4aa8ebde75487db96f5bf23383e168ee53e3a84cc6902db41c	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_002972045.1.fa	24ceee04d8b07365f3a5f065680d64d3d609864c375dbed64f09fdfd31bdf45c
809	GCF_002326825.1	GCF_002326825.1	PASS	123	4708399	118741	0	d99dcb1b070ae7167ff084f7cae24a06a3f8d5335c36be1c43ecadccdb372ae8	09bda14bd1fec21f353be52177af62120d59fbaaa14e7c57056724fa6a3c9413	9c8bcf1f976663327841474ac354aaa1a8c343d53f54b656fc763a84eea4f223	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_002326825.1.fa	cc5d9adedc1f6772602793b98b48eeaf184c68065de87e4c30591e2573746582
810	GCF_013421875.1	GCF_013421875.1	PASS	243	5216215	189765	0	6a8b777037ee86c7008631d52f03134faa51113eb22d00c11d1397ebbba5d4cd	6a49ac8e17aa285536b1579a16aab20afd0d323a95ce60f41510ff68d6523673	df9102109bf7bed31bf4f6ad709b3730f9cfbef35efa512d61c6fefb4d3c4e07	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_013421875.1.fa	ae0c6ac6d7b6ce9ffd9ec1b436c87b3f5c9fa0d8b201b3ab805ad947ca187906
811	GCF_900449435.1	GCF_900449435.1	PASS	4	5285885	4965288	0	fdc56d5de2eac215e31e91c238cc584b1a3d85d6f3ac0b39849ee3ab9485dbe9	7db7227659efda611150c8f5086388474b0d8c52846cfeb7f2746c2e9923278d	deaf7b8c915f063b8b11b648f433a9c570f0b3f8762a6f9c2576c842737e7192	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_900449435.1.fa	c2aad07845a86eef6bdd4fb990166b7598cacdf238a0ff47608410b28cff4182
812	GCF_000459475.1	GCF_000459475.1	PASS	25	5369935	699241	32882	c76fef1cef6cc81cab107dc73de0ea7883a9bf29d6fe88db7e118d366e857043	97b6b46a57f3e22a0c052cc202d1cdb0c734cc3075cad7630c64b24679c254be	bf0bf7f2021cebb823b55fa488d7021ad46913a77de897823562c0c3f1a08b49	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_000459475.1.fa	5630cd2f5411722a2c90f2535a1309664b9fc643e885af250389a2d47a1a4977
813	GCF_013030595.1	GCF_013030595.1	PASS	329	5138754	103725	0	d304c84fcb7be392c478e693eb058e52e7c46a7b29f9e8ec5fefb3521d959986	274438a0704fb0822302912723db0c74cffcef165a51689d68c152a1b43b52bb	11035a35b2f9ce433ec690d0380a8f5601520dc300f1612b13970c808156b766	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_013030595.1.fa	7dfae4eed4ecf49750b1edd3c2336f487ceaca6052db740ee902c5fb15265bdc
814	GCF_002486725.1	GCF_002486725.1	PASS	322	5368720	141625	0	02bbbb6033156147600d1f2b0fa1011b6d32ed4648c762598cd4cc2b7299a7bc	c9e87db53d63c6843ab2c8e0107ab9303dc1f7c10439fdf4e2ccac27e65c6380	b790fe6b7382e5a21a2ccad5deb3cf5cba83ae640d2e8159e5e3eda93d225a9c	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_002486725.1.fa	28414038624ac43d8b0e32b248349f13311ed59c90b4e3a794c9651ef1d493ed
815	GCF_006236395.1	GCF_006236395.1	PASS	145	5138886	233453	2716	668da7ac42ea1925403c35f87d80ad8209054d4b95457f9e01a701d5f3c0e3aa	31805feb36fda39a9d74da03eb8c3b15e7427a86b5cc5efc446cf34c4487c854	e725303990a08a5d04c468e0ac85d0031b9fc091dcf74345205a3a9baf365523	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_006236395.1.fa	0efca469c0d3392edd153ad1c6034906b4e844dac8ac86d43c38268b668d996a
816	GCF_008632595.1	GCF_008632595.1	PASS	3	5517367	5099311	0	0f275e7a40a8c81e82402c867fa6241db6214e75381bf97cd11f4939b5a44a9c	de4d6e463042dd3632325037db153e34bc01270500f4eced5d44ee2d9eaad18c	3285384553420855d2f613a3f0734f25636ae89fa7b2e6e50a1a6032ccf1c65a	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_008632595.1.fa	613488e24fb1c92c4e9a45f5ed09f729491ed0587ed27be17f2bf6fc4255fa63
817	GCF_019957335.1	GCF_019957335.1	PASS	156	5147466	449689	99	ae5d47207da21a60167475dae66160c141538fcbbbfddbce0215ab447c1a70e6	e0d92b1ffa70c89d8b15804a97c4078fbbc6417aabe3bb0b75eb4157639500c4	eec8680514f046152a9cf13e05ac0f9f88fe0f8aef3a4659cc25ef6df7a9b174	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_019957335.1.fa	03dfb2fe4bd74356a84abaa88760a3cf501ebd2cf265d52f3d7b538164f8b0a1
818	GCF_002769635.1	GCF_002769635.1	PASS	356	5517235	107560	1517	41e32fb012309ebcaf2d3f302755cbfaae68835aa3de9e2444c1bc934cb28b45	db7233e86dd46c88235a73aa7bd0c79e3c9d7f2a31eed36838e5c317a65b2a88	c214c10eaf08f9dbf85a0bd8e4354dcf55112c432ba052415110f59c22a3720e	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_002769635.1.fa	2c3d28487318372d76f294123557cc90c607d7c492559b31303fcc856f81ffc0
819	GCF_002134725.1	GCF_002134725.1	PASS	63	4776123	291326	0	05c5a456aeac8d642e16e752dbd4bfdee42848787b3452a33ca71fc26e426540	e17cdc319d8c280eac745aac2fef783559207c1a13648ba1f5b101a6a7c556e6	bb8a6842730f74fad81cee43e53f138a11e604a866716d515fcb32f7a6b53df9	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_002134725.1.fa	21cbd44c1a909774c376c661dda592ffc5713d86b3c9ae400f287fea24417be3
820	GCF_904810115.1	GCF_904810115.1	PASS	36	4690358	368587	1	f7f02299381e121f68432a8ab767eb967fe5fb22eccfed3f2a1cda71b14cedd4	fa5974308e4ca18d5f3e8f8c05be6364a5ae6c5f6efde93c213b300fabb9d266	13752ad9b8e55fc210b18b269e63d381dfc6dbfcf80d5a23c4c0c776e85b1757	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_904810115.1.fa	33a9967c6cd6094df1990ce9f5d2f7625ffdfd2db95393b169ef29003d0a9d25
821	GCF_000357045.2	GCF_000357045.2	PASS	117	5089590	123799	0	d13af80da945bbab71158d5564661f93a779487664087a6bf144092aca817b7f	ad3636a5b6940bff0b1c184945af2dff5cede70444787d3e1a1d03446b20b7cf	b8114e16cffe6cecf9a1441d1124b7f90aab0376e90c94e3a1745ae81a4ca648	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_000357045.2.fa	d166a697f11984c3b7b364cb8f74ccf4507ece235adebee982b639aa616086fc
822	GCF_002156825.1	GCF_002156825.1	PASS	3	5517971	5347911	0	f3141bf6c563b47ba3b10007b03a653cc2d7dd3e524565c7a0ba5bb5923fc94a	43179df5c2691cc9b66c1f11689343d8cfada13a6c0780139e4f06913dbdea17	6b86bb529cf944e3c10ad933e4b480fa56e4c19f6136a3bea7a856f4e95842e3	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_002156825.1.fa	1f1317cddb15e795536c1a567067fd166176386765e94354ec2691c17ac5dc9d
823	GCF_002326945.1	GCF_002326945.1	PASS	307	5399394	64228	0	5c692fc29a7e008664af01f7647c5089edba8e79fc22a0c66f1266383fbc23b6	aac7cd70f6a0297bccd9e24518196a149618a34503740577a0b4d5da814ce61e	0d0b361662ec9f47028286dc7ff382154104ebc94fc219b5767f4d2e367ce7a3	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_002326945.1.fa	ee1e36a269bace71947a7b87e2da988b041fc0874ff87fd6b75a6e7943099e29
824	GCF_019052205.1	GCF_019052205.1	PASS	122	4931938	205823	0	a45d8f960b71f25956430de9026cbef396aece7b4d2cd9e47372643369ea77d8	2c660610938be802f61805c61cadaad373b893f50023b96501507c002ef8123c	616c17cd995ff2eee5c9ab544b333134e9b64e006b2e35b7c041068eab2c9cb9	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_019052205.1.fa	89e3c4441f8624c1b323e90bc81e17bc76eb4237ae1ecf0a4e1089a79177ced7
825	GCF_005400245.1	GCF_005400245.1	PASS	70	5203739	210600	2440	e9a470e3f2366f4f05f1c2de4ba3d9faf6d6d0636f70959ae1a86ba316d84b75	9d57f42e35ae0c4e9b81a4c07950a4aa0945f15d377149dd09ffb87fb3f121ed	fa255c27465af113503f2e7ffbcd50a68bc4c40c3672e97846e61c712f507c64	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_005400245.1.fa	e0ebba1dbc8d52e2d8846ffd9742e8173e51e123b2a7133c9d5fb025e3346dfc
826	GCF_003255185.1	GCF_003255185.1	PASS	473	5673038	92146	0	48735a5ccf18019833be27bb17843e7714c3b49231d0a2105c15027dcb5c21c8	bc59fee80f311375942ca7efd1d262443631812db28c07e21176166d5018d7c3	31b73e7a436532885f316f6d9779da544301a9061bb55995a22b2f875dab62d7	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_003255185.1.fa	b77e770888814cf921219d5e39c47d5e67cfc0b54fb891059dfe68710da9c64c
827	GCF_003388435.1	GCF_003388435.1	PASS	154	4927935	118866	0	4250752c04e1a45dd42f453d538d20e8cda48dbd8883e3f11dfe8f266b3e50be	62e3a019d5a5021c4d32c99c00d94a1c7f32c7b2592091b9170200e255b8177b	12387d6b561e86da9a27605e9526adf3a8f88ca931730c812fc48cf30415a3a4	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_003388435.1.fa	3b4e583691b008914442680564decdd7d05497e9b87a99ffee54f8ba56ee9450
828	GCF_020669255.1	GCF_020669255.1	PASS	84	4878617	185104	0	bd2f2ba2ad60588893aa9c5a9d12f94f634913a202d2175a25e89812005f0301	fac899718ce1fa5a3bd882fd15406175ca746e75b540baf98db39d321928327c	038b6695a5e6aed4a22abf0a77a221d59cb31f3f581dc913c33d096747c2ade1	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_020669255.1.fa	eae0d885023fb6ec5d598cb3763a36e451b7c6474f4cdf3ae51d2f38bfe5e408
829	GCF_000780075.1	GCF_000780075.1	PASS	98	5155719	132586	2853	74aeddda6dbd2c12798b926a36918511a1b019f6b2352b5b66a5c7d62cad5e53	205590b6addbc01e30187e88cc3b10b1fc5bb8f33fa1deec3a53cb2bab36a29c	8d59d6c4e2b9c06c0b099537432216c6c8244818e814afefff693cd3ed22cf96	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_000780075.1.fa	291fef5e2eca26339f662765bcc4fa885f77a5175f07db1989b4cfa4b2ff5f91
830	GCF_018682575.1	GCF_018682575.1	PASS	256	5195388	95184	0	6311a945f368eb45db52c04815ea5a1e86db9d274ce6760ffb25fa207782fe0a	f30eab1730c67da0d9e1ae1b577bf3ae41af5b81f27ece41125983b1bea1b478	ec38e474d3a47d84ace327fa1c6e7b58b493a58c653e5e35ffec3b1ad0089597	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_018682575.1.fa	98d6e2c6a49a876eeb9616a069bc59622c8d89cc60db8a5abbe7bdd82b5dae81
831	GCF_013030845.1	GCF_013030845.1	PASS	534	5468056	113284	0	dbf4edcc1debe3de73f0f2d136d98447bd3340611b11af5df9a7715123fb905b	e534a5b2b4fa87b5e2590de85232bd44c5b7b471bcd5c6cf6cbd98ca504ab425	96a91883f2cd4f7bbfb825110b0da4b15f7cb78e4ed5d79a3f7ee70c442e0e35	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_013030845.1.fa	bd0f6a6980d845e2cdd1385e07c6f7d7eb9a1796650ac5352ab080d163289692
832	GCF_015644135.1	GCF_015644135.1	PASS	107	4925280	177742	0	6104115e1e59005ab0464699de562918f09299415d3b6dffb778add95cac1e23	287cedad16b3a1c419f957f02160c68430a66910cbfbab5059f1d7b13006b080	71853ea9d59ee4a54e677ea800d97a34294e69707f0db0c99f53c40ac8a973d2	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_015644135.1.fa	d66e13b1f5a0cb498f08f0ba36692aa2d73711f8760acce4408d1cfbfae0e160
833	GCF_001749385.1	GCF_001749385.1	PASS	142	4859406	186270	0	fbec86e168ecd7518662b11a6e637e6c221c77f44372c1d0e7e3adb1394087bb	c415c24d3b2bb41504563b036f441e7de7233e03bd2f4e514b2c7475d7cd04b3	3d47973dc7f42cc423836031eca200021a7171c19d160f352ce2deeb77a4333a	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_001749385.1.fa	93bb81e7be9d8cc2d8cf9801ec0937541004c44de8048f1edb700b8b325c9afe
834	GCF_006350645.1	GCF_006350645.1	PASS	420	4788743	29451	8	a7df52ed6a5d9c1568df7251c149e228be18a352b486910f27806f604a51745a	021dc45a36c9fda72e8dc436a6a660115762147b5361f752e21d83917bc0d9d9	b6d41e5a4ca1117599808328f099e0870051e4e2b343bb430ece72e59637d73f	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_006350645.1.fa	a59fff1c03e79824b99fd54ff1b7df19a04ec00176f6c68c39b9891911bb3a33
835	GCF_003418805.1	GCF_003418805.1	PASS	257	5297124	108468	0	a89ece1d182b6ea552b553a45036ad34a1f3441fbb9a496d1eb8f7580f7a013a	9af16dea859a5f29d33023db3c956672f90c5b3a52a098170a501f47b8afca26	82b238d973123ed7b860cdd8594e1fad36320b3a3dfaf85dcdd666d81e9aea15	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_003418805.1.fa	b478986ffc90f9a8e5c1b7c1f1121cddcfca7450f3f577c71f2ea43c233f572d
836	GCF_019879785.1	GCF_019879785.1	PASS	150	4983252	104421	0	451e727db06012b9bf315a3b5b6316b2083d7febedea17737981a45178a91137	a0c240288f083d234389a43e57409ca05cf85b4704adc2e3ee7db8279d19e5f2	e8b946a436f97f85634421ceece93fb9c522e7ff108245a22d312bec816e5791	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_019879785.1.fa	83d8890297baefb04473ffa43482805bb377ce1bdbe0d798b5a916e19aa652bc
837	GCF_002941545.1	GCF_002941545.1	PASS	218	4638390	72389	235	848e41acc390550b0191ab79f8e7522ef0d16f3cb2b2855809e8e9bdb8d7624e	51d19825eacf0968ab2d8a0f400396a7d59b40c7dd717b56cca65bad817bb1c7	a496079f264ca301a199664feed9fc5761b49fbdd818d2390d7ea082958451bf	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_002941545.1.fa	3c134c9f184a2af890e0048080f4e290cb8d2e42925826fd818e04d7ba5e1a8b
838	GCF_018683535.1	GCF_018683535.1	PASS	124	5305318	328783	0	09d598d8417f21d0a25b5d833455fa24144caff157cbcbf0e0788700eb65462f	d43975272444cecb9ca75b0f0707acfe19d2e809ad6131f84fbe5c93fd7b27d1	44b1e8e87b13d97bbc28106bca5646056f680ae174d773d46cb6dfa0ff64da05	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_018683535.1.fa	81d92d053a8b207b4273d7562644e815f2f0237cb6f5c65f2d727e8e5c377cae
839	GCF_000493595.2	GCF_000493595.2	PASS	4	5210927	4984940	0	6de23ce7fa7c33b65b932582f4f1d91356bdf174428debdb8c6aeef0ed32de31	36d679271ed89924c2d1dd356c22baecdb659dc447e9ea569ba22831f0a460bf	7bf8062d6d4d3f9a94d2007a08b7211918306684e5865c2889dad2a84be89f40	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_000493595.2.fa	e93e6376a41c055fa56f0e75d26d0e7420379b0be04bb1856853f352003a0323
840	GCF_005383085.1	GCF_005383085.1	PASS	145	4911330	93048	1707	c4d3a894fc416e357a368a98a1fb36b7c2c2c4f0163115b5844252d5ac304c5f	f7eb8e4e3287b3d3df6433d825c4904c1c5438831420114c15ea94409e59d53a	ee91b5098b0630de780166385afd17c4570372c6ec47f88124c21da921bc1f2c	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_005383085.1.fa	6289e67f3fa6727a5441b2a666079e22526e13e2853ff75be353e3514da1e653
841	GCF_020422295.1	GCF_020422295.1	PASS	55	5009486	168782	0	34a8f78940b9b98b8de9d7b6464cc1372f40f0c6edad20e976f98ee8de418f7c	852760a9bcb654984bb7a2404125f4fd265dc3ed6a9f9ca1f766aa24404ebe2b	196e0b45e466aa390aa3a0ebd3a190ad47a10c2399e392b9dbff3dba391ec357	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_020422295.1.fa	0191802698e0bfcb727c37a87cf698b04d03dc2e6f752094973a3abdcf6c5a36
842	GCF_009432915.1	GCF_009432915.1	PASS	2	5556552	5460921	0	fc295f4d195fb09920fb764f28d628adb103900b4c099b00d1bcaa96b5993f7e	cc7a7d87cb7362df35777f7fc9bd5ff0103a3c2624424228d1082b25adb12539	c5a30f105c7b7c045ec4a54306e13252080ecbf78e47e0ff9fa4fde21e217c49	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_009432915.1.fa	1531ae243070f5fc67fa7ea4d160031eaff1304bd9cedbe0dbb3ecbab16cb8af
843	GCF_000335175.2	GCF_000335175.2	PASS	150	5337574	136976	0	6a557fba2fade33fad8fae0bcabe68e09e44236e34db16e6a398a9c900c7fca6	e53ccffd7a50dc86e61d50c60340e0971d66829e989cb3b96f793dd90a23929d	a9ae8de0b8e4bb341beee5742e8f5e0a9894d4e06d4ecaddb7e151e8c0b08b9a	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_000335175.2.fa	d4ee9d60359adf6ca498d74bd9179da546ab309cd764875146efec491b438bc4
844	GCF_900478525.1	GCF_900478525.1	PASS	212	4931084	51477	174	9215266979a20b726de07cc6a34e8c42a2422fa013cf6a64e69f9a35536a3789	6ee71c77fbcee2b4d257ea358e69aff6e21e01547de537e039ee7fe90b24f28a	61482692c832e102a5c41b3a943c2efc6e1de68fdbfb1b4571dd3a50463d0608	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_900478525.1.fa	a46f9fa4e5f4313cd8d81ca2ab64619e4ce9481112646e5746084f5bc5d6be3a
845	GCF_002487335.1	GCF_002487335.1	PASS	163	4817775	133479	0	aeb35d3a6e5c15e316bee64e93fbfba8f81385ef15f2e6945fbb1e5f63c3b466	86486599561efa2c2058ddf7546907d9ad349dbdba068f7500c314fe69552abf	89b507ad09f80fa960500d7cc1087027c8d6ee8ada4b9d25694ca3968d9c1343	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_002487335.1.fa	3a3a28c07bef7ce18ffe724bf3746319cf3148512378bd10a4a306aed800e6dc
846	GCF_020668455.1	GCF_020668455.1	PASS	117	4655299	110869	0	7c643900495609176f7d0f876b0ed16d0435d7ca6f06b6110aa87ab77e682dcd	f683c854f220891cd12599a42294144fcd7cdb3c9abc2d0902d32109f0ffc132	6f98d26e9ecbf0b5784a72cb346df235dfffd665bdbe95332040d7f2630815eb	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_020668455.1.fa	15a2030a6683c2636330ef16541cfb36e5ba88145acab30140b2238b99647b98
847	GCF_018884065.1	GCF_018884065.1	PASS	5	4998048	4741120	0	34244d37cb46bce1a8cb6b11a9d2fe31682e521b63123ec769691f81eec136d7	6044bce370f0190ff0e06c4c13091d5c93a2b081027d6a8e645d07a35c6df454	fd258921405563783b242d349ae8940d1e3fe4a7d93d0c093df36cdd30de93f6	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_018884065.1.fa	df77bda091dc731a71761f8198f5100c75ded69bb47b65d68e951c9141a9343b
848	GCF_002520225.1	GCF_002520225.1	PASS	117	4783895	135823	0	73a5747a7100f825176a09ed0f5a4f7d20ebfbddc4daa4cb6e02067f7ab9504e	830920f4472c254d29e66935d0a0362b45769d4d9013b7c0c53d358acfa01f4a	7bea5e7ee4faeb31b30bbe59529271570096e3711fc5aea7193ba5b5fd4a4727	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_002520225.1.fa	02ace504bbaeb3d2f3d28463207a95cbdc28f5a12d11e3e81757081c05dde1e8
849	GCF_000459575.1	GCF_000459575.1	PASS	21	5073623	450953	23950	048b94073690a558d25a04427f777b63a8350d39e840da3ba4399e39e4c258dd	1c2e2383459fd4d85a65c9fe9a020699c689595f0d1ee135d155066074d998d7	70b6bb0daa114cb4f124ab71de54f173da1ba74f0fd160f3967d62849c462201	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_000459575.1.fa	7df5931f56e0084df53f673595c81e25c1c4f3218e362ff58402dc2e27aeacc2
850	GCF_017639005.1	GCF_017639005.1	PASS	4	5208004	5058375	0	670535700b922edfb6d355594dd1577d441441049703ae8d45647159d4886f4a	e2410109eff7bf5ff00dc7e5a625f4a48955aee7fb0eabeca4fecb2c2c037eb2	06bac6a7f2257fd32c488bda5615f5a7d6e1c05547a03cd86555272edb1aab38	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_017639005.1.fa	bf5c63664bfb8d4e9955be718213cd1c9ce0c5f0ece57f3540f8041a392e4082
851	GCF_019148625.1	GCF_019148625.1	PASS	3	5102153	4865058	0	5713387b327b95fb9ccf261169efecd3fdb286b0b935d5dee90552105cc89066	57e7fa045c1317ea7e80de06b46b932a0cb6d56bac26dbf51792bd18945c67e5	36e8702ebc7e2c1d6461adb6515a9c34568754188446139511119e76d75dfb45	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_019148625.1.fa	e964754688704ed6ad0c6fca1177923121771494655690b927c7bf16ba7b0462
852	GCF_002228615.1	GCF_002228615.1	PASS	99	4835355	135415	0	0ff6968a6894aaa9991cb975d6da4e8f9bda6ed835b18aa0d46b9f3c40df176b	6fdf112a53accf6426ba9f08d075c96140f9d59a1232a89c1ca3e8f126104299	cbe94a1c5997ab5bf4d681b384a56964136c29ff5dc1224eca1e33cf4fab560c	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_002228615.1.fa	3ff1cce8b2884423fe8278dbfa0fbcaf236975588d9f9ae307747effb960a5c7
853	GCF_002286545.1	GCF_002286545.1	PASS	212	5397113	100695	772	0c80ee80188f21b96931e207b30324d4977995e7e08cbac93c06725aa469f2e6	16510fc1576041cf2d63e881c496a8fd59c6c4eac8989dbae1bc23e8a5847ba5	72f25fef29ec1d7ec3fecbbaa912d42f68b4485546c2aa06106c8fa2366b4f97	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_002286545.1.fa	633a72a80d520c02594c7f73c8529f641a35cabd97a766d30a1f74def5ecef3a
854	GCF_902505305.1	GCF_902505305.1	PASS	350	4949508	186718	0	d398a6b114ee2d91f2b1a0e3a8b762a450fb06df1658aa65c17488af88e0ab38	23a27fa66c25470a73ee45bbc1713ed1e856e06222df97f24d0ff8455ef7b8e1	10ceb2803a69eef66e2d8129461884a6653b3edad7406d13ab5d7e341ae283d1	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_902505305.1.fa	17e30c5a7525bce50552aba4c5dbf13c76173c8a293108281d4d33ad7de2eb13
855	GCF_006233325.1	GCF_006233325.1	PASS	110	4975253	161816	2218	aacabd5b66407534e5de02688c1c40ef75b9c99fe2fbb58a48b939861c630d94	8d347a818dea2eabeabfb2b91718fd891392c44fcab5379b449c4975bb6d2eb5	f6230c51857a6e75eb204f982f30a0b8600cc9e68812a7bd8c1cb76ab3f52cbc	PASS	/mnt/nvme3n1/erikg/phind-genome-work/ecoli26k/v1/run-host-structure-1000/host-structure-1000-v1-run/views/GCF_006233325.1.fa	a2c5e9456319cec32c4bab72ca8cb5416cda7f76007af8a7c03a56377152aa31
