cohort_order	rung_n	assembly_id	exact_assembly_accession_version	input_line_number	input_occurrence_id	resolution_status	assembly_status	selection_stratum	stage_b_order	random_key	inclusion_probability	inference_weight	engineering_control_membership	collection_row_sha256	row_sha256
907	1000	asm-v1-63234fe0e9b2f7976c87ab05	GCF_900479345.1	24536	occ-v1-70c160f480aa4fba3a6b8779	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0933c87d99ff6c64a839fe543b186cb8c62f5b78c619abb090d805cbfe5a5ba4	990/25353	25353/990	.	add4e6117f9fd5c38339fdae8625d3162613c53fb2784bbc10697b4173a9a828	2ec9e27eeab7fc0a54a3f7de4ca673b425f5f5b42616b71c6469f777ec526686
908	1000	asm-v1-3bf5d2d27e2c12ae9aa67d19	GCF_003303195.1	10624	occ-v1-e1bb55493454238f7716807e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09341ce7bf4b7f1f404877a804edab04994c4b7602a24bbe0ed63c6337292d93	990/25353	25353/990	.	69446bee8ffe1e0c1f49d43c4a7d2ad698466c8da3ced6bfe7c3dab2a420e5a6	eb25d823680e41e91442f4fecf889d312cabe7100f250b7f6f20342ddbe5cde2
909	1000	asm-v1-751aab1413f4dc90475d6700	GCF_000019385.1	17	occ-v1-50658ecc36a941afcd140b5b	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0938c83e692d8927cbd909a7d10b6ae4b59d051f036562c64d84535358013fb1	990/25353	25353/990	.	b96f0906b7d9c7f8f283911a306d68821341cad5fefdd85b3aa537bcc27acc2d	57488d9d51ff50d80da6bf67cc8e3d6aec63a9ea870b2052e863958444df1c39
910	1000	asm-v1-307b01be970d169ba1515e49	GCF_006542965.1	15424	occ-v1-b9c2a97e24165f0efdb19ba3	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0949822861dd9829d0c398b9e287e580c42009d161a652c607d04f855f043eda	990/25353	25353/990	.	923ab51cb72632282743d5d772782ff9766ac185773156b1ad5cbee1953d962e	fd41f08abddcfad4a1b3cb11ebfc516dd83c0982a191201ca0b9adce022a9d63
911	1000	asm-v1-3b35dfd4752645a37d3137fd	GCF_001891875.1	4595	occ-v1-ab79d8ff2f8cd3a6ffb28e32	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09499ddea2d3780cf4914fd645f4b5c18e136d915727faf6bd51607795d3d9b8	990/25353	25353/990	.	44e74b4cd2af9839453059f50c4bc1fbffe74f57d2f59a16156e7576d7d61641	8a225516920fc0e2283d2b9632ebb43f658567ca3e2078049639205c91417154
912	1000	asm-v1-645f32ead79785ca89decb8c	GCF_900480895.1	24688	occ-v1-52c7ded3d1a8297c9d1e71b2	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	094bd7276d79519bd1f1a7b99a47c7b423731bb617f0a0d6c8a8b0e7ad55ea37	990/25353	25353/990	.	426e1e55c00e8f77625fd987ace8ccc24e85f923d17182cf808c0dc535691ec9	d630a6e4f6249686f12a679b458184d9358bfa81273e04da9fd17b54ef2e1f5a
913	1000	asm-v1-9a33d2e59508282a60416225	GCF_003288945.1	10262	occ-v1-cc7e2581dd5d46e29319d64f	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	094c07933746f57c78c9d00484f4eb8bf5c1b3cc158196589d4488940c1b6970	990/25353	25353/990	.	dbbaa73e2393c3896c5fe816ba387d4d6889e0c2a6f306d8201124c5e482d17f	08094ff35f9acf0ae33842fc85838e82a91de74fe2038e3e8d1bc6ec5d0097f7
914	1000	asm-v1-76c4a4ff7fd73061799680bc	GCF_008385475.1	15762	occ-v1-f91a22f0416fadcbfbb1fdc8	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0952c36f86e8bda2d9b32085daa92f0c8cdb1a2b73aedf335587c4aada4acc3b	990/25353	25353/990	.	58a3667fa86812d4a9073637a033e97b088a9b296945d05f038beb3edf938666	2c29283dda772ee2429929784f541ea8001ceeee0bd71ef6b1413b5b7fba03ce
915	1000	asm-v1-8ce343fd92d0c457867c17c0	GCF_002226425.1	5953	occ-v1-e9a610cd784744a3b5680c02	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0952d3900fd7039bcee7eda246fdffe683d87fce7d089798879928000f5dcb70	990/25353	25353/990	.	876bf2d9ae7f9d25947dd3ba7bfe1a26809a2fc01b99eae08e9db000cb1cf9a2	d7fa97c0c9f8311b4ec042adb85babeb035fed5e288520784b6f9262924c1ae3
916	1000	asm-v1-1d4cecef1b02039c6bf7a740	GCF_000941195.1	2696	occ-v1-f852e44faf0ba34cb4e09b85	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0955674868d31bb5da1c30a57fbad82093a9ec248bee82c4379536cf6f19d201	990/25353	25353/990	.	39b1ebc37f3f29ab8c463ac46d0d82b909e81e282819afa6301df444384fa08b	82cfdfd31d75322eb9a99add515f0eea7617fd9db44416ebffe3acae157a3f74
917	1000	asm-v1-c90a9aec03c768770fb0101b	GCF_002786655.1	8976	occ-v1-fe825d6f47bf382024bdb64e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	095e56225edc025b5d32be460dc938dbf635cfb241f289e38e2311289dd65493	990/25353	25353/990	.	97e554fb9b4fb3d26a74d2f90918f0699fdbee4e25148f3e53093cf4d7d725db	b7abbc6aa11f3a78dc69117d764bba0a96f50b16c47aa4287ea44a5e4a59287a
918	1000	asm-v1-c6516aa3e19d1e5ef65c8188	GCF_900236125.1	24283	occ-v1-c72d4ee8023da5512be6f2ea	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0962dc9f601c9601a8e561a077bf388f77292b9f1ce76e6554e943b550ebc57b	990/25353	25353/990	.	f2f1c6c7ecf60252d9d57409cfa8852f9d736b9d5edeecbede2cd06a8c9b8968	b5e0a0086b00ba53b65ea52d3c36addc6ed1ecb6860bcfbe17c2f7b332fdcef3
919	1000	asm-v1-f2fbf2b73ec81d10d9a2bcb6	GCF_002327045.1	6638	occ-v1-39de148e7897aa307e778e57	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0965b25dfaeb204a5cee719943cba69354de1592912a822e278825c26e4e98f2	990/25353	25353/990	.	8192e9da699fa1ad162899e4f3644ee241afa0adf2e8823c5519af7546a01d7a	2ac4f5b43466559f7cb7b41e58007c34e79f301c51b115ca5b5c8cf64f399773
920	1000	asm-v1-c37a1f278d17fb1c9ea1e760	GCF_002230935.1	6165	occ-v1-856074d0fca251d053a98044	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	096fdb7ce08f718ee2afcc3ae2376ed90ab1a5e3a7cf37dcbfe826abde7fbd26	990/25353	25353/990	.	9bc3daae1ffaac53a5dcc4b836c52557e66905d54c4e0080303d599fa929c5eb	68519e61363e1c626edd41609aa3c5f0a7476235c3ee4d06a9ba4ba482a300ae
921	1000	asm-v1-fe596fdc6e1f20338365063c	GCF_001286545.1	3366	occ-v1-e703d17fb933b9e0dee3a2df	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	097435ad36076023022e379e4318375090b716b655b5d0356e01fdfcf6a17a4c	990/25353	25353/990	.	1a187a7ab94f4d5ebc4795b0c8439e3f089d02297097c1d3306a1f1de6a35f95	46f3654e22810d51eb480151812e308efea9053ef69c0586ae30d6a4351f9787
922	1000	asm-v1-e0e047bcab06a66eec38ad3e	GCF_016587155.1	20060	occ-v1-0dc1bf4d7bb8f982a6f2ff89	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	097774091a9be6ff76658507c488745b936d9ac39defe776a1a00389759e6a65	990/25353	25353/990	.	f49f8cb9c15abfdf0e1ee308ffd7739d39b9f4b522ec1c8f44841b960072cc39	cff8a0e193da62f4e54f2b453dfbf93aac27148ba7f8b74e19a2a230317061a7
923	1000	asm-v1-148b0b83dd9246a872b5a13a	GCF_014863255.1	19014	occ-v1-2930f38b2d83daa538f116a7	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	097a54a14dc71a430ee9eacc411da4c0b7c41aee0a5b79faaff433e6b8e674d5	990/25353	25353/990	.	5c082ef22b2f0dbea6b1e19316fb533c006df6f71ad0bfc970488e0dbb9e9094	170c05a9471da6dbde140a0b2206fcec615241a7ed5c676315dae308ffdc900a
924	1000	asm-v1-4e35c4a5b9354da144b4e9f7	GCF_004523115.1	12824	occ-v1-a537c28513cf638cd123564b	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	097d9e1041aefc3ab5f72594187545d27fd975e81abf856e0c95fbe42a3a4534	990/25353	25353/990	.	c4a0c5e289f9763c98970ecaaa37c3a496ef0e69b2f69916f71ad514cd18e38b	67f23959f0450a284ca34e65c5834ee6ea80739ba712313e22dc0111be34f6bd
925	1000	asm-v1-7681dcc5f6cc33560492d8a6	GCF_009909875.1	16918	occ-v1-4d7faeb6d669914c97e316dd	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09827446242567abb910d75b7a315146540f6691792a07d2d43bd2f8e4c1158c	990/25353	25353/990	.	c568b0c26323f78754a05576689428c4a741db62206f6a0c097b8a32d43492c4	c97c1902beb87493b38aa1ccda416c14b52c72e667621f7b475b7da4d4f89353
926	1000	asm-v1-e3255627556730cb385c9315	GCF_002458155.1	6746	occ-v1-707e8828e8cd09eb3b4fac5b	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0983a89fbd8c442f1958d2b1d37648b737a0e595acfbbed8d41aca3fa0178a83	990/25353	25353/990	.	689b2d8cea3da5d1ee2f2e859e588782406b4c2adf7599b015700c0c45126c67	4bf4d395c6561811ae29888026e638050f943723bd8040cea052cb6c45681828
927	1000	asm-v1-1a7114a558a18f1e55b3b912	GCF_000692515.1	1896	occ-v1-d0fc1ad53be104f6db5fa117	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09868236f5c1ef2ebabc0f954e3c2c8b2e0e39cf0b7c5efeaf833ecbdd3b4f5f	990/25353	25353/990	.	8ec0fa4219e329936b744a0527adb3450cf4020622ae695f7773d388c18f4ab5	f24ca704984f8b2f1414ed642df44cddcbacb211a865a4b5d843c386c1583b0a
928	1000	asm-v1-f14529ca4baf0fd4db70d441	GCF_002465185.1	7075	occ-v1-a0f015da817952b928a8682e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	098e137932cb6c791d37e9e4ad8fc1048cc4883401f942ee38134ebda6177596	990/25353	25353/990	.	4a95148c3d6b33a07595e54865f0530c2f9635f4a4761eb1ae283f5bb927d0df	f62a6009fb81dbd0e8e057ffa27869dd9c831a000716e8460338d29c732d5551
929	1000	asm-v1-c1315374c714dbf077c4253a	GCF_004114225.1	12411	occ-v1-d16b8eb88acf73c591e56987	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09927d05f4208f0f58e3eeb02e78077fa63feb88e755376058271b620c5c1646	990/25353	25353/990	.	932c4d826966694d42cdf861047536e1bd7c6bcb8d1515be263aee9eb1211625	c0aecb660e57794ed9fc47ee4b7fbd3bf430c5aa1b6fc16836b0ce380374f8cc
930	1000	asm-v1-53f294075873336b09150453	GCF_002223485.1	5876	occ-v1-1684d940c65763ba06856b66	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0993be67f60550ab18a654d185115d0c8293c80dbbd1c399e6a79e60ec877719	990/25353	25353/990	.	82174458e4cd982248c947eb2cdd2071ad11761706a317d0c5b7173316feff0d	ca505c0e004ddb77885c02ecb69a9bd52571379162f01e649a3a62e6059a48a9
931	1000	asm-v1-8cd662e1695d266bb6a08339	GCF_002973135.1	9555	occ-v1-bf1f2fa29e9d106fc1959e6f	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0995cc5b6e6ae4d5e2b6cef2730b47c1b2d17292b337fdec31f45913d3364f46	990/25353	25353/990	.	3a2a7433b402a9d7d3d27c210318e3b14c349682ff136691a394f627a79f514c	fa77a44ac81fd65657a4bcc7dad2cee557a856dfd30a243d8ffe4ec1f7f6ac38
932	1000	asm-v1-4b55bd8f484782dde1a6d927	GCF_003307135.1	10817	occ-v1-fb5335440405858ca34d48a4	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0996d9416428e1652891f0b58f1a1314dd2e69f6bdcb62da7e1750e3dc583274	990/25353	25353/990	.	1c9c90f4b26d382b5615772a4c1576528de48240c617cc120b3016f0194b9de4	31a1f342133e689c03d09abe679d70f09b1d100df5f3d7f8feeeb0771cf6fa02
933	1000	asm-v1-88c749fc525ccabf8be61f56	GCF_020216345.1	22927	occ-v1-0282bac40caa208993643b05	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0997a71d40852996e6a5b2fce778e52744c8f10f04122cd79b2aa34df2f11340	990/25353	25353/990	.	8e54d0c76a318cb4179085f904efd482d07a1799a432097ea8e9abbebd1398a0	c231e204601c6f01a2cbc6317f909bf1b3087f7942fc1a6d73980e663bb6afbc
934	1000	asm-v1-aa3b341c87013d923d220567	GCF_905330295.1	25763	occ-v1-dc98137cf44ab7696e355bb3	EXACT_VERSION_VALID_METADATA_UNAVAILABLE	METADATA_UNAVAILABLE	main_phage_blind_srs	.	0998f9a36b373e5fea4ac65836c92fb67ceb0660124b8c0d483eec91988814d3	990/25353	25353/990	.	fbe900c68642417b175250d070fa4470796bc766a4ecfa2717fbefdd1236520a	5a1743c1ca7cfe5d1bcb56a192e3fbc9e7d2974c3dd2ae52395ab4a7159b58e8
935	1000	asm-v1-4b3c788cf1bd14e50332d416	GCF_003731415.1	11802	occ-v1-ede5eabe9cd4000f9ea75f94	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0999e3f29d0787e3a75985212e3bd18b0ddec728f17a1d9ceb3c7bb5fbf26ef8	990/25353	25353/990	.	8a1aa23a85da9ccc96ffa7d9fd58b5dce6dc90d7ad4927927415f0f616ef00c2	50f8b62fe0271bf44153aae9cc5708ca431dfd31cfd0284ae7483827f9f5d255
936	1000	asm-v1-800c2ecb4caf21a6015994d2	GCF_013693985.1	18431	occ-v1-8557e82354cea29c27eca2f2	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	099d74d2f530670dab6998ba6de587fb45079694a44b07a288d722e7b8514df8	990/25353	25353/990	.	d1ae24f2e1514e6e3f221eb004d9e72ff5827f88123c65601fe9a5ae77e0371a	cd05f5b6f2736810209c72aa202cc9ee3a7f86c361725a79078df11b2cdd5d9a
937	1000	asm-v1-18daec6e9b30a72b442aa67e	GCF_001284665.1	3273	occ-v1-92baeeacbf9ff4d073fe748c	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	099e0502698343a876eab8484ed9686349d37f5f6520d1444b2ab9b32541a34c	990/25353	25353/990	.	1cf02ec1c0e2b2d03408ca0c037a99ee065871391e92794bbb66b29b334c9805	1de11d304316fd7acf0fb0c099e56e3ea126a4f0e4a921da339ebe809c07cf65
938	1000	asm-v1-0d1caf390ebed06274a7cc2d	GCF_005386325.1	14068	occ-v1-b69de74f08e7432306c149ea	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09a4a482ce5dec2d6187a466ea2a0c020ac780e5925da68c071a6714249b3693	990/25353	25353/990	.	0794a3030882b4d6dc3bf929801c14bb9b1b2fc70f7575619f3c7264855d4fe1	eeccf2860407ec98d315e424463267bb5c8e85b18eb6ab858f4d5aa3f2a7e98b
939	1000	asm-v1-dd6ff50e06b1cbb6d4d1a928	GCF_002475235.1	7370	occ-v1-1358253828040b610aee10f2	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09a4cd55d38878a1b91edcb122c67b99cf5a8cc0dafd1f25787ade76857c73f0	990/25353	25353/990	.	85d8406ba25cbb0ee33780c9d334b3b6e3f7b4d1eb994593c4868b1820d1908c	c44926e3d47cd8e4e7ccafc300fdbb724838b2bc30251fb358e84e9d64053f04
940	1000	asm-v1-ea96b2a2586264be02140831	GCF_020085275.1	22742	occ-v1-c01c33608527e30c4d9f16fc	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09a8cbcc9903b70942019672a48ff0cb77c50fde3d7fba6c0ec7a2f39b38b6c2	990/25353	25353/990	.	87e655988b70ad32cabc7131707e53f6968323068ec5fc893438afae9121f66b	a0607577037420f5189cf8af2b24c3bdf38ac893c9c8a8d2067489913c918e56
941	1000	asm-v1-ecc5170be5fa5255a8aaa92b	GCF_017312855.1	20800	occ-v1-bf1340d8c8a7bf6701ff558c	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09a9ad66e80f053e17f057d7a6d0f934b017a87fbf2f9171bd70acd69d5884a8	990/25353	25353/990	.	fbe11294b4c2e6af6197c6e2855fc224ca895965688c4c3cee4860e9714f57a6	f68c263de9568272424eb9e3148b33b615ec36559766ad744c8507c94adc9b31
942	1000	asm-v1-0d636aebecff87ca6586eddd	GCF_000261145.1	286	occ-v1-e470ac204347281db1be8656	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09ab126801ce5c77c04ebfc73cda937095fc95ac1bdc1891d20becb0575ed6f5	990/25353	25353/990	.	abc41da460401b12ee57c06bf73cd6ca71722e3de7f5c8418a3164fa61624a2d	0d924890ca7bc116e896f9f78848241c0324e8dce08f6530f6b3c6114cc28641
943	1000	asm-v1-db8c51a048bc161ad2c8126a	GCF_000187285.1	119	occ-v1-e8c8c2c2f56531e424ee46f0	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09af4de8e97505614aa490aa70abdd77c79758dae48e4cd40362f1b60bc7ea86	990/25353	25353/990	.	393f823d39644fd5d5c55c5d17f585f244bdc6bac0cd053d3178f251f292ed1c	251acf844c81e31063454452a8f68c8037543fc65423708885c64589b14496bc
944	1000	asm-v1-f16e9863074adec9fd9e7970	GCF_015208575.1	19335	occ-v1-163cb0ba2b0cebb422aff340	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09afd552cd1a6b1c0ab9fba7f82c4b868656956948a6865582f332a861e6658b	990/25353	25353/990	.	4a6f6b9ac2ca81a431823c54a86f24408df9ecdbba898efe5fdc7079db6fce99	081e4d125b75b8e7fbc7855586e1c55e0b5c195a07f2532998f9de04980975f6
945	1000	asm-v1-c917b36d3215d852b09277e2	GCF_002911435.1	9207	occ-v1-c3194f84a0f5f77e9d7c4f79	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09b4d1604a181356da9b65df71e88a68e2208085f11adf6a7b3686bd72748101	990/25353	25353/990	.	582fb8a4167b364d68a5e19af7e325101cb52f011d45309db8fc2fb1d3811770	1e060eb96f346b41dcc2648835ca81b9fc6cdfce839f943b8b6141769e92c4ea
946	1000	asm-v1-1ee1535ac038f92172b68e0a	GCF_003569985.1	11579	occ-v1-7bf1aac87bb02e1938fa5f33	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09b5757c2fdc8a970e3858e61839ee1f4f653eeb64e09d8e02ae37c607f4a3e8	990/25353	25353/990	.	88f3f429420b50acba54cb40156661caca1f5e15e9752ceccda8271cd3cbf986	a01fa17878aebe81d5dbb5762495c010c5542f5d8d719738fc6727c8a57a0cac
947	1000	asm-v1-757534165585c8be298900ac	GCF_008033315.1	15542	occ-v1-0105e5be7a7adf88a82a4eac	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09bf2ab4407a8863f105737d647d3419d22f8e90269e79ca4d4047cd0656f7de	990/25353	25353/990	.	19b7615d977890442bfe0c4f665c29cb5b4766812c98a360c03742d6c99e3c8e	0b59e59e5b79542cf91eccb66e653f0b2c0a23937705ca92777c71b119df0ed7
948	1000	asm-v1-d1328d58048253920bf5c8ff	GCF_004567885.1	12937	occ-v1-2b134b385f1f83a415033446	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09bfd7099be581d7fafb7157cbfd79453bd21d1f3c029f3f1f14b0c6e7d7a381	990/25353	25353/990	.	fc2f4089cc6e983fe5b2bef5425cc526d2d14b339f579274c1d829d56e1a2d74	fa52c5b7aa90c58611f29da3f5ca98d172bcba91fa0a9d84bf2dcecde628d707
949	1000	asm-v1-00ec544648551db24fe12115	GCF_019051315.1	21684	occ-v1-645426b84de95f0c6bf186a1	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09c1451c5d7f0fc8bf791c6b436feaf75fe7ba7699740298e3b0e75f113e1898	990/25353	25353/990	.	f45ea2dbc53d98df45eb46f876de79b02820eb2af14952278ed61e124d52a8bc	47a40e31fff85a3c7ce39e1fbbd5e09acc278f6eb5f2047031172528838056c6
950	1000	asm-v1-0c0c50c10d82e55e8bfabef2	GCF_010179635.1	16982	occ-v1-6a61e091e636178df0c43cee	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09c35817bc28e9a1cb4e42feb78cc36e08ce1def2c7f2f45dad0197f6e6e7a48	990/25353	25353/990	.	3bdf2e41e3f5bd73868396c69aff8325bb007dde00912d1742856eb0c92430c3	4e28bbba0cb36c8ada2b01c2638d2c5fc40166f9bac530c401443e2744f75026
951	1000	asm-v1-1d223382bde59d0ffe35e7e7	GCF_002227065.1	5985	occ-v1-21d185755ab86ddd04e846f5	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09c5ca339e00d5f9283be5a9d12650c48f5f11ede1e545faba53f535753750e3	990/25353	25353/990	.	d9e3a3503dde87a8efbc1f55008c518bfcd9d184575c4cff1f6a46a4a6ba4354	b5f438fe9947f758476e75883f3225e926f949f9eb87f48bf84c845fd4d6dac6
952	1000	asm-v1-d36d1b4ad2b73865f4a69a53	GCF_001894075.1	4700	occ-v1-d9a18cc7a3d2e4855d6cb050	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09c629f29014c16aa72e2f49fba5a2ab574f8fc7793fe61715aa705de0ed641f	990/25353	25353/990	.	82538c0784e84470a5c57f956a9a04bbcd9593262be353ef21f0e1219e6961f6	0ed9f0d3b1261e7c97b757ec0ae22da44913a9829f3594d620c4d66158f51d74
953	1000	asm-v1-1cb96fea32c3218cb0e91b74	GCF_002462135.1	6943	occ-v1-4a2a7283fe111e1ca10b5c07	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09c6b14d758dc010e6210706dba6cf7b62f6d7e59ac28c41a3a72d43e1ccb99f	990/25353	25353/990	.	239862fefa12ca33c89d90ce32c4374f4cbefbf547608bd08a60505d4a2ef584	b42986c17c0bde9c40a68d96af35d814a891aa651c2f932e8086b8f44ff3db06
954	1000	asm-v1-8cac7760f9117bfc28735edf	GCF_017592925.1	20861	occ-v1-c6e072037aa0295810efd4b2	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09ca2319435e6ea3a7b2a61da19814dbecbec5783f5fcf9d02d3b75f796787e2	990/25353	25353/990	.	47fc2743cd417b757aac34bd85fc0e2d21d52c6cf4fa5197fb2c58277d02ad18	cb260f010cb036cbefb7d3e7ce1f3a07e695ea6a3d62f52faa16e4bc3f90e260
955	1000	asm-v1-4fc8c09e6283a6d7d7e9a390	GCF_003014845.1	9730	occ-v1-eba55d89f6fbd08300812aa5	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09ca38cdcf1883570d115cdd79375d451e0d3267f2dd0055df58abdd0b23b5bf	990/25353	25353/990	.	a5ac09e5d4f06f6d67bc1c1960fdc43f073441cc9937a7c218c8ea4627715289	34a3ae59a6033508e4c459b0d4386a9ca49b255e70b0431fdf4aad55f6a35396
956	1000	asm-v1-c9554755e36458ede1b3554c	GCF_002244045.1	6318	occ-v1-e6a2c1ffa09eb54c48b70886	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09d5ae57d3853abdf370a4be50fb7cb4588aeeb3ea347cc86e79b3d1557c532a	990/25353	25353/990	.	b6a9bf2837328b0c052a738366bab3199588230c02ea2ea26d444777b5f93a18	fc58b9b32db51ea1f01cfdd9671b5e3279da727c87f09f2e76b4d7e056efd72a
957	1000	asm-v1-647b1e1ad70f27ab922f7196	GCF_005389445.1	14219	occ-v1-7c7aa5b9d0ed92623763dc5e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09d95d8f7f81b0202e6786ad5e4ca43234da020956247f44e75cb5451fcd7bc7	990/25353	25353/990	.	5edb07af6d05380c6e117f979583b75fb36c410f8b767541804d34bbd0b721e0	ea46b67451ba2159687ced91478c42eeb3fd7faaa81f92f7291e4b9852b3cdb4
958	1000	asm-v1-cd88e8c78d25ce8d899a1b51	GCF_002941565.1	9336	occ-v1-aff8f16f8149620d9de3bf02	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09dd91e0d387d135a6c64ac083c824fbb4495176b87090cb8aac385cff6b8c63	990/25353	25353/990	.	8f830660dcba0c90af9643812bb48d08d726b6e8859e3adaddc2c291181ae79d	26dfef020fe3e1a50c1ce88d5d6f588e811ca79853eccfa3955548fca073f1ba
959	1000	asm-v1-a7180b00581689c6d5a88a28	GCF_907175735.1	25842	occ-v1-fa9d098f3e19488f0264117e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09e181a3cfdcce291334df55205ae8048a0fc57bc485049be8b3acc7660c40e8	990/25353	25353/990	.	e542a6e8380b1d28fcd499e9b9e00990782a71b4ea6c5f08b91b17f20af9cb31	49f2c3f4fdac7f2629eafa327ed362dce81bf9bf7d0bdadf788b73d22c4e75f0
960	1000	asm-v1-3faf43aae139fa8ed216347e	GCF_001263015.1	3009	occ-v1-5a3183295f99a2ffead02c1d	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09e5673d4ae801efb2b28eccc3c32e3d1854f7bf80355f05b8d466e1ae76d9c8	990/25353	25353/990	.	f2104a7612765d2a3b53372aea0b7d713529e2df931d1614fd5eb4de591120e5	82a42e2e6f8eb230721be6724cbbeb289b5a1e51a5358a4a4d7f23413a60794d
961	1000	asm-v1-26947b8094ffac1ce8e94bc4	GCF_014895175.1	19122	occ-v1-ffaa03fe169005a0b2433dc1	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09e71962123092969f14b6d057191a8a8f6435448df1f2cf47448e4272f90fc3	990/25353	25353/990	.	98e108cd3b841cea005ead0063580cde8b1875d3ee4a51a289752c953d745161	45b67dabca95ca86b946375cda7906d928a9062ff5b7c3d0d1e0bd018e1f8432
962	1000	asm-v1-5a977977da679be2211a0adb	GCF_000332755.1	528	occ-v1-558acd6a7ee9aa793b746a57	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09e7eb692ee198abc3ddf5e705ae9e070d31b857f8b2b6122c62a38d8c91d3da	990/25353	25353/990	.	5e7593109d2771ea469ba42c004a2ea2ac6f4c97e8449ab9255f93fc6ac9b1b1	169dd9f79b568476975bb64d06eeeef0e0ad8a64b90a1a410a11fee919fd9581
963	1000	asm-v1-10f5852ad8af3af38bb0cee3	GCF_000458115.1	1158	occ-v1-10a70205ce99f0e58d4ccb2a	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09e95b7c3821534e15ad12a2d7af0235a8f45d9a724c39807ff9ee2122015248	990/25353	25353/990	.	5948789afbbc0ae9832bd213f3c24d29295093dcd93694129d57980e3b374956	937ecdbc242b5c10edf647b9a29d0d880638a06e5a4fd1ee239f2a60ff6d915f
964	1000	asm-v1-3800cfc86b214ed89b58d162	GCF_921293405.1	26066	occ-v1-f655fd0806f26c1228bb482d	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	09ec3a690d20600a599a01d62b57b973623405f44d761a2a6c2b927d68e97f51	990/25353	25353/990	.	00ccb1e7ae6abbfd0053fc640db2d62d2fb8f5c1defeec8f3d42b3872e3591c3	68d7ae09a0a3ad18b55b4c9b609ad4f048a977769559802f93432fe0f7d0b651
