genome_key	origin	source_ns	accession	numeric	species	prophage_count	canonical_acc	plan	resolution_method	link_gz	bvbrc_contigs	notes
GCA_000659845.1	v2_only	V2_NUMERIC	GCA_000659845.1	000659845			GCA_000659845.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000659845.1/GCA_000659845.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000659845.1)
GCA_000659865.1	v2_only	V2_NUMERIC	GCA_000659865.1	000659865			GCA_000659865.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000659865.1/GCA_000659865.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000659865.1)
GCA_000659885.1	v2_only	V2_NUMERIC	GCA_000659885.1	000659885			GCA_000659885.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000659885.1/GCA_000659885.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000659885.1)
GCA_000659905.1	v2_only	V2_NUMERIC	GCA_000659905.1	000659905			GCA_000659905.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000659905.1/GCA_000659905.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000659905.1)
GCA_000659925.1	v2_only	V2_NUMERIC	GCA_000659925.1	000659925			GCA_000659925.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000659925.1/GCA_000659925.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000659925.1)
GCA_000659945.1	v2_only	V2_NUMERIC	GCA_000659945.1	000659945			GCA_000659945.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000659945.1/GCA_000659945.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000659945.1)
GCA_000659965.1	v2_only	V2_NUMERIC	GCA_000659965.1	000659965			GCA_000659965.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000659965.1/GCA_000659965.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000659965.1)
GCA_000659985.1	v2_only	V2_NUMERIC	GCA_000659985.1	000659985			GCA_000659985.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000659985.1/GCA_000659985.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000659985.1)
GCA_000660005.1	v2_only	V2_NUMERIC	GCA_000660005.1	000660005			GCA_000660005.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660005.1/GCA_000660005.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660005.1)
GCA_000660025.1	v2_only	V2_NUMERIC	GCA_000660025.1	000660025			GCA_000660025.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660025.1/GCA_000660025.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660025.1)
GCA_000660045.1	v2_only	V2_NUMERIC	GCA_000660045.1	000660045			GCA_000660045.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660045.1/GCA_000660045.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660045.1)
GCA_000660065.1	v2_only	V2_NUMERIC	GCA_000660065.1	000660065			GCA_000660065.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660065.1/GCA_000660065.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660065.1)
GCA_000660085.1	v2_only	V2_NUMERIC	GCA_000660085.1	000660085			GCA_000660085.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660085.1/GCA_000660085.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660085.1)
GCA_000660105.1	v2_only	V2_NUMERIC	GCA_000660105.1	000660105			GCA_000660105.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660105.1/GCA_000660105.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660105.1)
GCA_000660125.1	v2_only	V2_NUMERIC	GCA_000660125.1	000660125			GCA_000660125.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660125.1/GCA_000660125.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660125.1)
GCA_000660145.1	v2_only	V2_NUMERIC	GCA_000660145.1	000660145			GCA_000660145.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660145.1/GCA_000660145.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660145.1)
GCA_000660165.1	v2_only	V2_NUMERIC	GCA_000660165.1	000660165			GCA_000660165.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660165.1/GCA_000660165.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660165.1)
GCA_000660185.1	v2_only	V2_NUMERIC	GCA_000660185.1	000660185			GCA_000660185.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660185.1/GCA_000660185.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660185.1)
GCA_000660205.1	v2_only	V2_NUMERIC	GCA_000660205.1	000660205			GCA_000660205.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660205.1/GCA_000660205.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660205.1)
GCA_000660225.1	v2_only	V2_NUMERIC	GCA_000660225.1	000660225			GCA_000660225.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660225.1/GCA_000660225.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660225.1)
GCA_000660245.1	v2_only	V2_NUMERIC	GCA_000660245.1	000660245			GCA_000660245.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660245.1/GCA_000660245.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660245.1)
GCA_000660265.1	v2_only	V2_NUMERIC	GCA_000660265.1	000660265			GCA_000660265.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660265.1/GCA_000660265.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660265.1)
GCA_000660285.1	v2_only	V2_NUMERIC	GCA_000660285.1	000660285			GCA_000660285.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660285.1/GCA_000660285.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660285.1)
GCA_000660305.1	v2_only	V2_NUMERIC	GCA_000660305.1	000660305			GCA_000660305.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660305.1/GCA_000660305.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660305.1)
GCA_000660325.1	v2_only	V2_NUMERIC	GCA_000660325.1	000660325			GCA_000660325.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660325.1/GCA_000660325.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660325.1)
GCA_000660345.1	v2_only	V2_NUMERIC	GCA_000660345.1	000660345			GCA_000660345.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660345.1/GCA_000660345.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660345.1)
GCA_000660365.1	v2_only	V2_NUMERIC	GCA_000660365.1	000660365			GCA_000660365.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660365.1/GCA_000660365.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660365.1)
GCA_000660385.1	v2_only	V2_NUMERIC	GCA_000660385.1	000660385			GCA_000660385.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660385.1/GCA_000660385.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660385.1)
GCA_000660405.1	v2_only	V2_NUMERIC	GCA_000660405.1	000660405			GCA_000660405.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660405.1/GCA_000660405.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660405.1)
GCA_000660425.1	v2_only	V2_NUMERIC	GCA_000660425.1	000660425			GCA_000660425.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660425.1/GCA_000660425.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660425.1)
GCA_000660445.1	v2_only	V2_NUMERIC	GCA_000660445.1	000660445			GCA_000660445.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660445.1/GCA_000660445.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660445.1)
GCA_000660465.1	v2_only	V2_NUMERIC	GCA_000660465.1	000660465			GCA_000660465.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660465.1/GCA_000660465.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660465.1)
GCA_000660485.1	v2_only	V2_NUMERIC	GCA_000660485.1	000660485			GCA_000660485.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660485.1/GCA_000660485.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660485.1)
GCA_000660505.1	v2_only	V2_NUMERIC	GCA_000660505.1	000660505			GCA_000660505.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660505.1/GCA_000660505.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660505.1)
GCA_000660525.1	v2_only	V2_NUMERIC	GCA_000660525.1	000660525			GCA_000660525.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660525.1/GCA_000660525.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660525.1)
GCA_000660545.1	v2_only	V2_NUMERIC	GCA_000660545.1	000660545			GCA_000660545.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660545.1/GCA_000660545.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660545.1)
GCA_000660565.1	v2_only	V2_NUMERIC	GCA_000660565.1	000660565			GCA_000660565.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660565.1/GCA_000660565.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660565.1)
GCA_000660585.1	v2_only	V2_NUMERIC	GCA_000660585.1	000660585			GCA_000660585.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660585.1/GCA_000660585.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660585.1)
GCA_000660605.1	v2_only	V2_NUMERIC	GCA_000660605.1	000660605			GCA_000660605.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660605.1/GCA_000660605.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660605.1)
GCA_000660625.1	v2_only	V2_NUMERIC	GCA_000660625.1	000660625			GCA_000660625.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660625.1/GCA_000660625.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660625.1)
GCA_000660645.1	v2_only	V2_NUMERIC	GCA_000660645.1	000660645			GCA_000660645.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660645.1/GCA_000660645.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660645.1)
GCA_000660665.1	v2_only	V2_NUMERIC	GCA_000660665.1	000660665			GCA_000660665.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660665.1/GCA_000660665.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660665.1)
GCA_000660685.1	v2_only	V2_NUMERIC	GCA_000660685.1	000660685			GCA_000660685.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660685.1/GCA_000660685.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660685.1)
GCA_000660705.1	v2_only	V2_NUMERIC	GCA_000660705.1	000660705			GCA_000660705.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660705.1/GCA_000660705.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660705.1)
GCA_000660725.1	v2_only	V2_NUMERIC	GCA_000660725.1	000660725			GCA_000660725.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660725.1/GCA_000660725.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660725.1)
GCA_000660745.1	v2_only	V2_NUMERIC	GCA_000660745.1	000660745			GCA_000660745.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660745.1/GCA_000660745.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660745.1)
GCA_000660765.1	v2_only	V2_NUMERIC	GCA_000660765.1	000660765			GCA_000660765.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660765.1/GCA_000660765.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660765.1)
GCA_000660785.1	v2_only	V2_NUMERIC	GCA_000660785.1	000660785			GCA_000660785.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660785.1/GCA_000660785.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660785.1)
GCA_000660805.1	v2_only	V2_NUMERIC	GCA_000660805.1	000660805			GCA_000660805.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660805.1/GCA_000660805.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660805.1)
GCA_000660825.1	v2_only	V2_NUMERIC	GCA_000660825.1	000660825			GCA_000660825.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660825.1/GCA_000660825.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660825.1)
GCA_000660845.1	v2_only	V2_NUMERIC	GCA_000660845.1	000660845			GCA_000660845.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660845.1/GCA_000660845.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660845.1)
GCA_000660865.1	v2_only	V2_NUMERIC	GCA_000660865.1	000660865			GCA_000660865.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660865.1/GCA_000660865.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660865.1)
GCA_000660885.1	v2_only	V2_NUMERIC	GCA_000660885.1	000660885			GCA_000660885.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660885.1/GCA_000660885.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660885.1)
GCA_000660905.1	v2_only	V2_NUMERIC	GCA_000660905.1	000660905			GCA_000660905.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660905.1/GCA_000660905.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660905.1)
GCA_000660925.1	v2_only	V2_NUMERIC	GCA_000660925.1	000660925			GCA_000660925.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660925.1/GCA_000660925.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660925.1)
GCA_000660945.1	v2_only	V2_NUMERIC	GCA_000660945.1	000660945			GCA_000660945.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660945.1/GCA_000660945.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660945.1)
GCA_000660965.1	v2_only	V2_NUMERIC	GCA_000660965.1	000660965			GCA_000660965.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660965.1/GCA_000660965.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660965.1)
GCA_000660985.1	v2_only	V2_NUMERIC	GCA_000660985.1	000660985			GCA_000660985.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000660985.1/GCA_000660985.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000660985.1)
GCA_000661005.1	v2_only	V2_NUMERIC	GCA_000661005.1	000661005			GCA_000661005.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000661005.1/GCA_000661005.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000661005.1)
GCA_000661025.1	v2_only	V2_NUMERIC	GCA_000661025.1	000661025			GCA_000661025.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000661025.1/GCA_000661025.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000661025.1)
GCA_000661045.1	v2_only	V2_NUMERIC	GCA_000661045.1	000661045			GCA_000661045.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000661045.1/GCA_000661045.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000661045.1)
GCA_000661065.1	v2_only	V2_NUMERIC	GCA_000661065.1	000661065			GCA_000661065.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000661065.1/GCA_000661065.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000661065.1)
GCA_000661105.1	v2_only	V2_NUMERIC	GCA_000661105.1	000661105			GCA_000661105.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000661105.1/GCA_000661105.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000661105.1)
GCA_000661125.1	v2_only	V2_NUMERIC	GCA_000661125.1	000661125			GCA_000661125.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000661125.1/GCA_000661125.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000661125.1)
GCA_000661145.1	v2_only	V2_NUMERIC	GCA_000661145.1	000661145			GCA_000661145.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000661145.1/GCA_000661145.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000661145.1)
GCA_000661165.1	v2_only	V2_NUMERIC	GCA_000661165.1	000661165			GCA_000661165.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000661165.1/GCA_000661165.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000661165.1)
GCA_000661185.1	v2_only	V2_NUMERIC	GCA_000661185.1	000661185			GCA_000661185.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000661185.1/GCA_000661185.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000661185.1)
GCA_000661205.1	v2_only	V2_NUMERIC	GCA_000661205.1	000661205			GCA_000661205.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000661205.1/GCA_000661205.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000661205.1)
GCA_000661225.1	v2_only	V2_NUMERIC	GCA_000661225.1	000661225			GCA_000661225.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000661225.1/GCA_000661225.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000661225.1)
GCA_000661245.1	v2_only	V2_NUMERIC	GCA_000661245.1	000661245			GCA_000661245.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000661245.1/GCA_000661245.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000661245.1)
GCA_000661265.1	v2_only	V2_NUMERIC	GCA_000661265.1	000661265			GCA_000661265.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000661265.1/GCA_000661265.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000661265.1)
GCA_000661285.1	v2_only	V2_NUMERIC	GCA_000661285.1	000661285			GCA_000661285.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000661285.1/GCA_000661285.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000661285.1)
GCA_000661305.1	v2_only	V2_NUMERIC	GCA_000661305.1	000661305			GCA_000661305.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000661305.1/GCA_000661305.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000661305.1)
GCA_000661325.1	v2_only	V2_NUMERIC	GCA_000661325.1	000661325			GCA_000661325.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000661325.1/GCA_000661325.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000661325.1)
GCA_000661345.1	v2_only	V2_NUMERIC	GCA_000661345.1	000661345			GCA_000661345.1	link_v1v2	v2_cohort_entry	/mnt/nvme3n1/erikg/phind-genome-work/ntm/v2/genomes/canonical_objects/GCA_000661345.1/GCA_000661345.1.pansn.fa.gz		v2 cohort assembly not in export (twins in v2 list: GCF_000661345.1)
